time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
1.168,24,-4.76101,4.22227,0.64877,0,0,0,MODEL,-1.0000,0.100,0.2442,0,none
1.220,25,-4.79314,4.36132,0.70983,0,0,0,MODEL,-1.0000,0.100,0.2539,0,none
1.269,26,-4.82816,4.53965,0.55903,0,0,0,MODEL,-1.0000,0.100,0.2634,0,none
1.320,27,-4.86627,4.80473,0.80496,0,0,0,MODEL,-1.0000,0.100,0.2728,0,none
1.368,28,-4.90762,4.97113,0.86326,0,0,0,MODEL,-1.0000,0.100,0.2821,0,none
1.418,29,-4.95236,5.11050,0.81497,0,0,0,MODEL,-1.0000,0.100,0.2913,0,none
1.470,30,-5.00067,4.84926,0.82235,0,0,0,MODEL,-1.0000,0.100,0.3005,0,none
1.519,31,-5.05270,4.98445,0.77521,0,0,0,MODEL,-1.0000,0.100,0.3095,0,none
1.570,32,-5.10863,5.01218,0.74758,0,0,0,MODEL,-1.0000,0.100,0.3184,0,none
1.621,33,-5.16859,5.12483,0.96631,0,0,0,MODEL,-1.0000,0.100,0.3272,0,none
1.669,34,-5.23276,5.36499,0.79834,0,0,0,MODEL,-1.0000,0.100,0.3359,0,none
1.721,35,-5.30129,4.98071,0.72848,0,0,0,MODEL,-1.0000,0.100,0.3445,0,none
1.768,36,-5.37431,4.99755,0.92379,0,0,0,MODEL,-1.0000,0.100,0.3530,0,none
1.822,37,-5.45199,4.46295,0.75046,0,0,0,MODEL,-1.0000,0.100,0.3614,0,none
1.870,38,-5.53445,4.33761,0.81726,0,0,0,MODEL,-1.0000,0.100,0.3697,0,none
1.919,39,-5.62183,4.25237,0.88299,0,0,0,MODEL,-1.0000,0.100,0.3779,0,none
1.971,40,-5.71424,4.27477,0.92086,0,0,0,MODEL,-1.0000,0.100,0.3861,0,none
2.022,41,-5.81182,3.92878,0.82574,0,0,0,MODEL,-1.0000,0.100,0.3941,0,none
2.073,42,-5.90794,3.67512,0.72843,0,0,0,MODEL,-1.0000,0.100,0.4021,0,none
2.123,43,-6.01708,3.62363,0.90721,0,0,0,MODEL,-1.0000,0.100,0.4099,0,none
2.173,44,-6.13165,3.23671,0.79544,0,0,0,MODEL,-1.0000,0.100,0.4177,0,none
2.223,45,-6.26055,2.37224,0.65597,0,0,0,MODEL,-1.0000,0.100,0.4258,0,none
2.273,46,-6.38635,1.69358,0.39000,0,0,0,MODEL,-1.0000,0.100,0.4328,0,none
2.321,47,-6.51815,1.42254,0.24852,1,0,0,MODEL,-1.0000,0.100,0.4405,0,none
2.374,48,-6.65573,1.17296,0.28326,1,0,0,MODEL,-1.0000,0.100,0.4479,0,none
2.425,49,-6.79903,0.57199,0.23376,1,0,0,MODEL,-0.8284,0.100,0.4552,0,none
2.473,50,-6.94762,0.20589,0.17704,1,0,0,MODEL,-0.4806,0.100,0.4634,0,none
2.525,51,-7.09787,0.06123,0.15386,1,0,0,MODEL,-0.3432,0.100,0.4774,0,none
2.575,52,-7.24771,0.14150,0.13543,1,0,0,MODEL,-0.4194,0.100,0.4804,0,none
2.625,53,-7.40245,0.12942,0.15767,1,0,0,MODEL,-0.4080,0.100,0.4870,0,none
2.674,54,-7.56438,0.05543,0.13667,1,0,0,MODEL,-0.3377,0.100,0.4966,0,none
2.727,55,-7.72766,0.08817,0.14029,1,0,0,MODEL,-0.3688,0.100,0.5042,0,none
2.773,56,-7.89403,0.07243,0.11631,1,0,0,MODEL,-0.3538,0.100,0.5119,0,none
