time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00070,0.09373,0.13730,1,0,0,MODEL,-0.3740,0.100,0.0000,0,none
0.046,1,0.00070,0.14456,0.21134,1,0,0,MODEL,-0.4223,0.100,0.0000,0,none
0.079,2,0.00070,0.10557,0.16026,1,0,0,MODEL,-0.3853,0.100,0.0106,0,none
0.116,3,0.00069,0.10366,0.11578,1,0,0,MODEL,-0.3835,0.100,0.0114,0,none
0.167,4,0.00048,0.08846,0.11607,1,0,0,MODEL,-0.3690,0.100,0.0291,0,none
0.218,5,-0.00007,-0.03562,0.24635,1,0,0,MODEL,-0.2512,0.100,0.0404,0,none
0.267,6,-0.00066,0.15013,0.20721,1,0,0,MODEL,-0.4276,0.100,0.0530,0,none
0.316,7,-0.00183,0.16840,0.14855,1,0,0,MODEL,-0.4450,0.100,0.0641,0,none
0.368,8,-0.00347,0.20660,0.22428,1,0,0,MODEL,-0.4813,0.100,0.0748,0,none
0.416,9,-0.00557,0.17796,0.19223,1,0,0,MODEL,-0.4541,0.100,0.0900,0,none
0.468,10,-0.00824,0.17703,0.18331,1,0,0,MODEL,-0.4532,0.100,0.1015,0,none
0.517,11,-0.01118,0.07910,0.12885,1,0,0,MODEL,-0.3601,0.100,0.1133,0,none
0.568,12,-0.01450,-0.01191,0.13557,1,0,0,MODEL,-0.2737,0.100,0.1252,0,none
0.620,13,-0.01766,0.06070,0.13465,1,0,0,MODEL,-0.3427,0.100,0.1368,0,none
0.668,14,-0.02081,0.09768,0.16687,1,0,0,MODEL,-0.3778,0.100,0.1483,0,none
0.720,15,-0.01600,0.10556,0.14051,1,0,0,MODEL,-0.3853,0.100,0.1610,0,none
0.770,16,-0.03337,0.11331,0.14244,1,0,0,MODEL,-0.3926,0.100,0.1712,0,none
0.819,17,-0.03632,0.13749,0.18055,1,0,0,MODEL,-0.4156,0.100,0.1820,0,none
0.870,18,-0.04292,0.08886,0.16782,1,0,0,MODEL,-0.3694,0.100,0.1930,0,none
0.918,19,-0.05058,0.04271,0.10749,1,0,0,MODEL,-0.3256,0.100,0.2039,0,none
0.971,20,-0.05856,0.07204,0.15013,1,0,0,MODEL,-0.3534,0.100,0.2148,0,none
1.022,21,-0.06710,0.04689,0.12177,1,0,0,MODEL,-0.3295,0.100,0.2254,0,none
1.070,22,-0.07673,0.11509,0.15703,1,0,0,MODEL,-0.3943,0.100,0.2360,0,none
1.122,23,-0.08733,0.07212,0.15154,1,0,0,MODEL,-0.3535,0.100,0.2464,0,none
1.169,24,-0.09953,0.15939,0.16592,1,0,0,MODEL,-0.4364,0.100,0.2568,0,none
1.221,25,-0.11789,0.10751,0.12424,1,0,0,MODEL,-0.3871,0.100,0.2667,0,none
1.272,26,-0.13029,0.06613,0.07776,1,0,0,MODEL,-0.3478,0.100,0.2764,0,none
1.321,27,-0.14377,0.03526,0.10341,1,0,0,MODEL,-0.3185,0.100,0.2875,0,none
1.372,28,-0.16085,0.05925,0.15798,1,0,0,MODEL,-0.3413,0.100,0.2973,0,none
1.421,29,-0.17885,0.06285,0.13543,1,0,0,MODEL,-0.3447,0.100,0.3071,0,none
1.472,30,-0.19856,0.05025,0.14031,1,0,0,MODEL,-0.3327,0.100,0.3168,0,none
1.520,31,-0.21230,0.23556,0.17302,1,0,0,MODEL,-0.5088,0.100,0.3259,0,none
1.572,32,-0.24030,0.24354,0.26829,1,0,0,MODEL,-0.5164,0.100,0.3343,0,none
1.622,33,-0.27176,0.22038,0.15737,1,0,0,MODEL,-0.4944,0.100,0.3454,0,none
1.674,34,-0.30162,0.13877,0.17267,1,0,0,MODEL,-0.4168,0.100,0.3542,0,none
1.723,35,-0.33386,0.13101,0.14165,1,0,0,MODEL,-0.4095,0.100,0.3636,0,none
1.772,36,-0.36741,0.15420,0.18221,1,0,0,MODEL,-0.4315,0.100,0.3728,0,none
1.823,37,-0.40842,-0.07174,0.14174,1,0,0,MODEL,-0.2168,0.100,0.3835,0,none
1.875,38,-0.44732,-0.02294,0.09864,1,0,0,MODEL,-0.2632,0.100,0.3908,0,none
1.922,39,-0.47892,-0.07995,0.11506,1,0,0,MODEL,-0.2090,0.100,0.4003,0,none
1.972,40,-0.51734,-0.12872,0.16425,1,0,0,MODEL,-0.1627,0.100,0.4086,0,none
2.023,41,-0.55742,-0.11936,0.13982,1,0,0,MODEL,-0.1716,0.100,0.4174,0,none
2.073,42,-0.59832,-0.05597,0.13410,1,0,0,MODEL,-0.2318,0.100,0.4261,0,none
2.123,43,-0.64125,-0.13238,0.14307,1,0,0,MODEL,-0.1592,0.100,0.4345,0,none
