cte_true,mc_mean,mc_std
-0.88960,-3.15400,1.41526
-0.75811,-3.14537,0.95273
-0.61392,-3.33188,0.91912
-0.46141,-2.94363,1.37450
-0.30724,-3.69549,1.12222
-0.14498,-3.20954,0.93924
0.01282,-1.04853,1.32679
0.15896,-1.21363,1.27981
0.28706,-0.68999,1.22330
0.40750,-0.48894,1.28241
0.50302,0.56772,1.23298
0.57101,-0.26056,1.57766
0.60130,-1.09186,1.25360
0.62157,-2.63379,0.87999
0.61179,-2.30506,1.32952
0.57280,-2.24541,1.09926
0.50655,-3.13132,0.69744
0.41426,-2.84457,0.50500
0.30834,-2.70344,0.54701
0.18396,-2.25368,0.76559
0.04623,-2.07903,0.58531
-0.10586,-2.33922,0.69873
-0.25744,-2.01116,1.02342
-0.41013,-1.55830,1.26223
-0.55925,-2.01505,1.21326
-0.70477,-3.35936,0.67821
-0.83045,-3.69694,0.55560
-0.93926,-4.04782,0.68035
-1.02640,-3.56100,0.73552
-1.09253,-3.73780,0.74101
-1.12661,-3.94365,0.69912
-1.13286,-3.75277,0.69050
-1.11161,-3.82742,0.69720
-1.06537,-3.86280,0.90950
-0.99096,-3.05443,1.85804
-0.89470,-3.15902,1.64393
-0.77915,-3.22157,0.89792
-0.64781,-2.46131,0.70643
-0.50576,-3.05546,0.97734
-0.35738,-2.97832,1.01448
-0.20512,-3.42583,0.84876
-0.05318,-3.08434,0.94072
0.09088,-2.24161,1.14573
0.22179,-0.58975,1.44761
0.33740,0.44147,1.23987
0.43366,-0.67367,1.38048
0.50570,-1.67780,1.71061
0.54996,-2.53025,1.44513
0.56620,-2.92110,0.98743
0.55396,-2.47131,1.28709
0.51351,-3.29037,0.86786
0.44666,-3.05507,0.61216
0.35503,-2.94048,0.51809
0.24134,-2.14867,0.78642
0.10991,-2.48287,0.48888
-0.03394,-2.00000,0.98284
-0.18777,-1.96435,1.04591
-0.34573,-2.22928,0.66732
-0.49793,-2.08682,1.05575
-0.64766,-2.93728,0.64608
-0.78682,-3.27426,0.45473
-0.90998,-3.46601,0.63874
-1.01263,-3.66321,0.57256
-1.08931,-3.94907,0.86362
-1.14346,-3.68943,0.72036
-1.16926,-3.89137,0.72115
-1.16596,-3.68041,0.90023
-1.13300,-3.53887,0.91977
-1.07804,-3.95274,0.79317
-0.99800,-3.24864,1.98009
-0.89572,-2.62537,2.92638
-0.77417,-3.01089,1.39356
-0.64360,-3.15572,0.81867
-0.50183,-3.23180,0.73641
-0.35348,-3.03936,0.91454
-0.20015,-3.05970,0.83631
-0.05720,-3.53365,0.70713
0.07797,-3.09962,1.04034
0.20075,-1.80348,1.43429
0.31002,-2.12058,1.55292
0.38997,-2.64817,1.53696
0.44695,-2.72025,1.46272
0.47873,-2.75114,0.89209
0.48854,-3.05821,0.97125
0.46101,-3.51580,0.63050
0.40784,-3.31472,0.60877
0.33105,-3.59788,0.65250
0.24090,-2.60461,0.67910
0.12123,-2.32861,0.56352
-0.01339,-2.16141,1.17011
-0.15841,-2.40159,0.85063
-0.30664,-1.31506,1.26272
-0.45239,-2.05993,0.98834
-0.60424,-2.74309,1.12995
-0.74782,-3.33656,0.71845
-0.87474,-2.87275,1.22157
-0.98050,-2.95709,1.31258
-1.07583,-3.05425,1.02426
-1.14536,-3.25645,1.12506
-1.18487,-3.69731,0.68048
-1.18947,-3.64093,0.67276
-1.17889,-3.84183,0.80414
-1.13931,-3.49999,0.72555
-1.07264,-3.09847,0.87503
-0.97463,-3.72669,1.02046
-0.87461,-2.74306,1.21483
-0.75543,-2.72395,1.27232
-0.62279,-3.09560,1.29602
-0.47062,-3.04219,1.14462
-0.33400,-2.97070,1.13639
-0.19517,-2.93692,1.23234
-0.06107,-3.41876,1.27907
0.07954,-3.28612,1.09046
0.17853,-3.37963,1.20715
0.26160,-3.44908,0.85790
0.32417,-3.02497,0.74784
0.38207,-2.66211,0.65966
0.38230,-2.70230,0.55407
0.35855,-2.88052,0.52972
0.31263,-2.47672,0.51610
0.26732,-1.95500,0.74225
0.16074,-1.77765,0.68131
0.03738,-0.86531,1.53723
-0.09592,-1.86501,1.00461
-0.23494,-1.91248,0.86271
-0.37445,-2.15201,0.83656
-0.53984,-2.94592,0.42984
-0.69799,-2.99199,0.86772
-0.84291,-3.29911,0.81770
-0.95875,-3.47720,0.58086
-1.09308,-3.26399,1.03084
-1.20066,-3.43169,0.93103
-1.27797,-4.12809,0.70568
-1.29924,-3.85785,0.72764
-1.34308,-3.66560,0.70284
-1.35273,-3.11759,1.10071
-1.32735,-3.70101,0.71925
-1.22994,-2.04320,1.62217
-1.17917,-2.67335,0.67383
-1.10185,-1.78263,1.63432
-0.99936,-1.89683,1.49911
-0.87413,-0.52106,1.66880
-0.71350,-1.14027,1.64348
-0.59994,-1.22652,1.42983
-0.47680,-2.68982,0.73663
-0.34593,-2.82240,0.54446
-0.17883,-2.94659,0.69630
-0.09923,-3.13804,0.75589
-0.02807,-2.88777,0.76533
0.03495,-2.55962,0.65089
0.12608,-2.38290,0.43194
0.10704,-2.05591,0.61169
0.07177,-2.31977,0.78254
0.02363,-1.82456,0.62307
0.00293,-1.10613,1.13242
-0.12564,-1.99036,0.61002
-0.26168,-2.08027,0.71899
-0.39945,-2.49493,0.75910
-0.48054,-2.85947,0.40817
-0.66637,-3.70067,0.56670
-0.84065,-3.76149,0.56180
-0.99590,-3.93398,0.69894
-1.12826,-3.47221,0.59127
-1.16911,-3.65482,0.67678
-1.35074,-3.91269,0.58294
-1.49913,-3.84573,0.57406
-1.61094,-4.06244,0.80795
-1.68904,-4.33437,0.63946
-1.62366,-4.26833,0.66393
-1.78216,-4.00655,0.66931
-1.90845,-3.80570,0.66654
-2.00197,-4.28151,0.58282
-2.06242,-4.73957,0.76358
-1.95070,-4.52769,0.82001
-2.06117,-4.09213,0.62952
-2.13916,-4.12088,0.67663
-2.18440,-4.25287,0.52077
-2.19684,-3.96853,0.62991
-2.06884,-4.17846,0.61641
-2.09383,-4.54519,0.76672
-2.08631,-4.96021,1.13584
-2.04649,-4.77776,1.00629
-1.97474,-5.19494,0.89547
-1.81043,-3.99365,0.65197
-1.72400,-3.83711,0.69601
-1.60664,-4.16311,0.82081
-1.45913,-4.01406,1.96726
-1.28240,-3.81717,1.23743
-1.04466,-3.74656,0.63445
-0.84618,-3.50163,0.73835
-0.63318,-4.21049,0.72891
-0.41390,-2.60524,0.96792
-0.19346,-1.07431,1.27062
0.04568,-0.64891,1.32943
0.23479,-0.11723,1.47600
0.40544,0.31738,1.25094
0.55301,0.10726,1.42734
0.67568,0.54349,1.41043
0.77326,1.20833,0.95494
0.81769,2.26958,1.12717
0.82866,-0.10623,1.54223
0.80808,-3.56270,0.65003
0.76002,-3.17436,0.72632
0.67025,-2.69935,0.53930
0.55236,-2.88225,0.60280
0.40925,-2.36571,0.48067
0.24960,-2.27104,0.29527
0.07315,-2.61849,0.56816
-0.11515,-1.70214,1.23688
-0.30976,-2.37891,0.75011
-0.50498,-2.90628,0.39166
-0.69213,-3.14354,0.50657
-0.86854,-3.81250,0.65275
-1.02884,-3.66941,0.62482
-1.16398,-3.92934,0.55203
-1.27600,-4.31115,0.68003
-1.34537,-4.18343,0.82838
-1.38275,-5.01137,0.91637
-1.38691,-5.91456,1.08769
-1.35940,-5.62709,0.91155
-1.30195,-5.85711,1.32080
-1.20259,-6.23019,1.39510
-1.07732,-6.23004,1.52000
-0.93060,-4.90793,1.10909
-0.77269,-4.35817,1.07673
-0.58070,-3.69463,0.77107
-0.38121,-1.37300,1.00312
-0.17973,0.19503,1.30882
-0.00469,0.94798,1.43398
0.20796,2.30914,0.47467
0.40596,0.26161,1.41132
0.58226,0.77403,1.04287
0.73279,1.99095,0.76807
0.82853,2.20819,0.46466
0.94609,2.34294,0.48996
1.03218,2.48983,0.61428
1.08742,2.62082,0.41792
1.05247,2.55300,0.45614
1.09478,2.53834,0.69017
1.10616,0.92103,1.21338
1.08667,-0.14088,1.88929
1.03653,0.44837,1.71927
0.90080,-1.25962,1.48807
0.85876,-0.60269,1.54137
0.78648,-3.38075,1.10821
0.68442,-2.71951,1.25528
0.55425,-3.03922,1.36929
0.35301,-3.60494,1.14345
0.26857,-3.66929,0.71449
0.17130,-3.06012,0.88771
0.06090,-3.78711,0.79796
-0.13384,-3.89138,0.63988
-0.18582,-3.92943,0.88551
-0.23917,-3.95455,0.95950
-0.29425,-3.82500,1.10589
-0.40711,-3.76265,1.20960
-0.40591,-3.74926,0.83136
-0.39923,-3.46683,1.16449
-0.38920,-3.65042,0.83296
-0.37622,-2.65254,1.03323
-0.36497,-3.13429,1.14411
-0.30560,-3.26571,1.10990
-0.24441,-3.24031,1.04376
-0.18386,-3.54982,1.09274
-0.13401,-3.58885,1.07565
-0.04503,-3.43952,1.13055
0.03765,-4.27792,0.51935
0.10967,-4.74672,1.01675
0.15678,-3.90746,0.73157
0.22907,-3.96277,1.05236
0.28506,-4.10058,0.78627
0.32198,-3.34112,0.71665
0.32369,-3.57646,0.74775
0.34734,-3.79808,0.70698
0.35053,-3.60095,0.97532
0.33277,-3.30667,0.81060
0.27727,-3.49198,0.77205
0.24677,-3.49973,0.73725
0.19935,-3.91889,0.82427
0.13595,-3.73927,0.76587
0.03880,-3.32401,0.59465
-0.02477,-3.42651,0.86068
-0.09611,-3.82029,0.81229
-0.17429,-4.20237,1.06487
-0.27971,-3.74437,0.90069
-0.33590,-3.91539,0.88200
-0.39056,-4.24545,0.88595
-0.44235,-4.90885,1.04605
-0.51370,-5.14900,1.11996
-0.52675,-4.95587,1.08107
-0.53129,-5.04123,1.34948
-0.52794,-4.60948,0.79499
-0.54429,-4.51591,0.98295
-0.49310,-3.97550,0.77725
-0.43429,-3.46964,1.15669
-0.37073,-3.50356,0.83836
-0.34053,-3.52626,0.97083
-0.23089,-3.66547,0.77255
-0.12185,-2.67522,0.97709
-0.01836,-2.12774,0.88783
0.01198,-0.96193,1.32202
0.16627,-0.12514,1.33698
0.30594,-0.41965,1.33697
0.42702,-0.24348,1.39906
0.45603,-1.24427,1.23497
0.58720,-0.66684,1.32530
0.68927,-1.21195,1.40182
0.75920,-0.89811,1.24250
0.79385,0.81000,1.53462
0.77610,-0.20572,1.30134
0.78811,0.88383,1.60010
0.76637,-2.46262,1.09123
0.71120,-2.48336,1.14971
0.60572,-2.87554,0.55752
0.52241,-3.38051,0.67232
0.41344,-2.71174,0.58988
0.28171,-2.77286,0.64459
0.11362,-1.91605,1.63278
-0.02328,-1.63817,1.41045
-0.16964,-2.59126,0.55609
-0.32139,-2.60153,0.77755
-0.47101,-2.63125,0.57915
-0.61594,-2.68832,0.94469
-0.73541,-3.06996,0.74499
-0.84119,-3.21154,0.94145
-0.92729,-3.37528,0.73559
-0.99331,-3.81417,0.58643
-1.02410,-3.85316,0.77498
-1.03045,-3.59694,0.98422
-1.01209,-3.35793,1.40499
-0.97075,-1.71543,1.95797
-0.90132,-2.90352,1.55102
-0.81297,-3.04325,1.48355
-0.70877,-3.11947,0.90544
-0.59024,-2.95637,0.65119
-0.46126,-2.77541,1.04056
-0.32823,-3.17019,0.91407
-0.19518,-2.00634,1.60021
-0.06222,-2.57825,1.10140
0.05948,-2.90438,1.41717
0.16899,-3.22715,1.02149
0.26246,-2.18378,1.27234
0.34257,-2.61174,0.96306
0.38697,-3.04778,1.24008
0.40728,-2.09027,0.99415
0.40343,-1.93918,0.71501
0.38340,-2.48594,0.91748
0.31782,-2.44557,0.58042
0.23134,-2.04379,0.77799
0.12672,-0.84841,1.27760
0.02081,-1.26269,1.17445
-0.13083,-2.09992,0.94969
-0.28857,-1.45511,1.31132
-0.44704,-2.63513,0.73133
-0.57504,-2.62138,1.17919
-0.75233,-2.94461,1.32485
-0.91564,-3.39014,0.71516
-1.05959,-3.62595,0.50820
-1.17882,-3.87328,0.62215
-1.25594,-3.65002,0.66547
-1.35562,-3.59927,0.47086
-1.42059,-3.56190,0.70728
-1.44909,-3.83540,0.57261
-1.40051,-3.95375,0.56095
-1.42378,-3.82943,0.57774
-1.41331,-3.71144,0.47117
-1.36936,-3.32755,0.64233
-1.18882,-2.89247,0.64864
-1.16336,-2.94353,0.44999
-1.11373,-2.81315,1.38142
-1.03774,-2.91705,0.54574
-0.93736,-2.52241,0.87330
-0.73284,-2.09423,1.18346
-0.69180,-2.93055,0.92859
-0.64023,-3.10690,0.73302
-0.57778,-2.67773,0.81531
-0.50614,-2.21475,0.86073
-0.41227,-2.37276,0.84812
-0.40370,-2.42582,1.27013
-0.39271,-2.33773,0.79544
-0.37896,-2.02028,0.89529
-0.34446,-2.13249,0.66569
-0.37835,-2.21731,1.11926
-0.41114,-2.13181,0.77757
-0.44056,-1.81059,0.90135
-0.44632,-2.33922,0.78910
-0.51003,-2.63315,0.48480
-0.56857,-2.82469,0.67185
-0.61822,-2.75636,0.78668
-0.63596,-2.89990,0.66108
-0.70053,-2.79641,0.88536
-0.75243,-2.66319,0.78685
-0.78809,-2.52739,1.10507
-0.78551,-3.14978,0.55722
-0.81904,-3.27549,0.60406
-0.83559,-2.84997,0.62389
-0.83342,-2.99507,0.46000
-0.79224,-2.66418,1.20796
-0.78213,-2.42579,1.04335
-0.75625,-3.17306,0.70397
-0.71491,-2.99976,0.58308
-0.64034,-3.12529,0.72215
-0.59659,-2.81189,1.15995
-0.54319,-3.15875,0.68232
-0.48128,-2.94063,0.73984
-0.39401,-3.17041,0.56468
-0.34520,-3.39899,0.81655
-0.29465,-3.35558,0.77421
-0.24358,-3.61269,0.66016
-0.17899,-3.48399,0.64451
-0.15300,-3.21192,0.58526
-0.13239,-3.54158,0.56046
-0.11798,-3.30097,0.62208
-0.09687,-3.31339,0.70174
-0.11421,-3.16211,0.71579
-0.13891,-3.28979,0.80523
-0.16975,-2.96766,0.54025
-0.19422,-2.69620,0.51847
-0.25162,-2.65903,0.77696
-0.31197,-2.61261,0.87720
-0.37281,-2.53729,0.64353
-0.42112,-2.68340,0.39258
-0.49214,-2.53143,0.52166
-0.55766,-2.53680,0.57076
-0.61466,-2.61500,0.45135
-0.65136,-2.65502,0.67680
-0.69958,-2.97192,0.52140
-0.73434,-2.83404,0.77977
-0.75367,-2.81955,0.97789
-0.74904,-3.28346,0.62154
-0.75148,-2.38561,0.86648
-0.73792,-2.80252,0.91843
-0.70827,-3.28865,0.58350
-0.65777,-3.55415,0.81781
-0.61813,-3.14990,0.66438
-0.56674,-3.49778,1.00249
-0.50501,-3.50013,1.07614
-0.43068,-3.12867,0.99375
-0.37256,-2.74876,0.82826
-0.31125,-3.17863,0.64086
-0.24870,-3.21240,0.80276
-0.18486,-2.94609,0.46743
-0.14760,-3.24817,0.60935
-0.11556,-2.98281,0.56731
-0.08985,-3.14349,0.62658
-0.07130,-2.71175,0.54920
-0.08247,-3.16171,0.57097
-0.10221,-2.53957,0.73527
-0.10900,-2.41276,0.63434
-0.16689,-2.20091,0.90558
-0.23122,-2.32297,0.57565
-0.29914,-2.11223,0.76400
-0.34697,-2.40834,0.67857
-0.44179,-2.39504,0.69542
-0.53356,-2.42351,0.45883
-0.61803,-2.56840,0.55990
-0.66557,-2.60017,0.55765
-0.76135,-2.93708,0.61660
-0.84215,-3.17133,0.57166
-0.90361,-3.28750,0.51242
-0.86388,-3.71728,0.55176
-0.97797,-3.29703,0.51203
-1.07156,-3.54577,0.52461
-1.13755,-3.16466,0.34953
-1.03757,-3.36848,0.44903
-1.15774,-3.73006,0.58655
-1.25165,-3.34069,0.54950
-1.31188,-3.55906,0.50325
-1.33504,-3.68164,0.61277
-1.27189,-3.61867,0.51538
-1.30070,-3.37735,0.68679
-1.29694,-3.25233,0.55547
-1.25830,-3.13277,0.55750
-1.13924,-3.49305,0.82203
-1.08655,-2.79334,0.51827
-1.00769,-3.08899,0.94858
-0.90409,-3.18438,1.20108
-0.78003,-3.18533,1.36565
-0.63549,-2.83575,0.65760
-0.51007,-3.18008,0.86374
-0.37550,-3.28437,0.81997
-0.23794,-3.56792,0.88819
-0.09829,-3.64900,0.99453
0.01629,-4.02664,0.91818
0.12152,-3.70120,0.70963
0.21233,-3.45517,0.89046
0.28482,-3.64097,0.79113
0.33604,-3.21161,0.78028
0.36538,-3.27261,0.68976
0.37068,-2.78913,0.76941
0.35094,-3.06854,0.56585
0.31457,-3.62458,0.69105
0.25602,-3.06318,0.41615
0.17793,-2.51045,0.55653
0.08384,-2.19920,0.45452
-0.03074,-2.49881,0.43350
-0.15541,-2.13456,0.68123
-0.28517,-2.52661,0.51238
-0.41378,-2.10518,0.53029
-0.54461,-1.92049,1.04148
-0.66793,-2.32652,0.58817
-0.77868,-2.25077,0.98793
-0.87014,-2.46350,0.86837
-0.94798,-2.82296,0.57492
-1.00302,-2.95223,0.54196
-1.03277,-3.14892,0.69158
-1.03527,-3.06835,0.61492
-1.01691,-2.94973,0.93683
-0.97329,-2.77305,0.72905
-0.90601,-3.97614,0.68746
-0.81724,-3.24055,1.20063
-0.71642,-3.52483,0.95904
-0.60091,-3.11124,0.79430
-0.47469,-3.58723,0.67086
-0.34150,-3.86565,0.86483
-0.21242,-3.51413,0.84572
-0.08684,-3.58971,0.68557
0.03226,-3.84002,0.91371
0.14065,-3.67890,0.75616
0.22750,-2.82106,1.15877
0.29572,-3.03107,0.65926
0.34253,-2.95584,0.65687
0.36627,-3.14359,0.75934
0.36202,-2.68556,0.67411
0.33409,-3.03783,0.68436
0.28691,-3.20722,0.62451
0.21215,-3.01812,0.53230
0.12001,-2.43863,0.50767
0.01284,-1.72105,1.10458
-0.10161,-2.16292,0.39486
-0.23138,-2.27428,0.43452
-0.36295,-2.63610,0.42366
-0.49193,-2.12438,1.06338
-0.61294,-2.29110,0.59579
-0.73103,-2.30811,0.94402
-0.83261,-2.31480,1.18566
-0.91419,-2.82997,0.75412
-0.97245,-2.84643,0.57932
-1.01162,-2.99672,0.63341
-1.02450,-2.86121,0.54205
-1.01115,-2.38865,0.91690
-0.96979,-2.48161,1.07329
-0.90993,-3.10925,1.04608
-0.82871,-2.61445,1.25420
-0.72986,-1.89936,1.19318
-0.61185,-2.66758,1.06068
-0.48838,-3.24998,0.77637
-0.35933,-3.37404,0.73405
-0.22883,-3.31904,0.79392
-0.09687,-3.54361,0.64927
0.02569,-4.17457,0.74137
0.13560,-3.20943,1.01587
0.22913,-2.47215,1.01339
0.30516,-3.01034,0.46386
0.35570,-3.20294,0.56601
0.38283,-2.11208,0.52227
0.38478,-1.18308,0.37678
0.36479,-1.46770,0.33182
0.31408,-3.17270,0.55355
0.24101,-2.88266,0.59535
0.14963,-2.63759,0.54697
0.04407,-2.38677,0.55543
-0.07712,-2.30934,0.47272
-0.20758,-2.35979,0.34936
-0.34043,-2.43383,0.39512
-0.46895,-2.34657,0.66153
-0.59943,-2.33506,0.49834
-0.72113,-2.28820,0.93882
-0.82790,-2.61859,0.60514
-0.91279,-2.61580,0.32133
-0.98067,-3.05663,0.57234
-1.02458,-3.33377,0.62580
-1.04148,-3.12032,0.56960
-1.03028,-3.20973,0.70161
-0.99616,-2.74851,0.84196
-0.93709,-2.78376,1.38965
-0.85558,-3.59123,0.72013
-0.75270,-3.25309,1.14297
-0.63894,-3.45926,0.78801
-0.51232,-3.35289,0.66158
-0.37802,-3.59322,0.68974
-0.23979,-3.68192,0.88041
-0.10426,-3.92277,0.81200
0.02617,-3.98895,0.79854
0.14652,-3.21111,0.88413
0.25300,-3.36942,0.85663
0.33478,-2.89574,0.81738
0.39421,-3.32198,0.74568
0.42823,-3.23979,0.74925
0.43717,-3.40876,0.57175
0.41584,-3.42059,0.44909
0.36883,-3.22053,0.63163
0.29815,-2.58730,0.51793
0.20719,-2.68288,0.55657
0.09499,-2.42928,0.51817
-0.03205,-2.47105,0.25963
-0.16860,-2.26981,0.44346
-0.30834,-2.43978,0.45073
-0.45528,-2.51058,0.50008
-0.59883,-2.64470,0.54938
-0.73230,-2.74634,0.74017
-0.84939,-2.97212,0.50393
-0.95182,-3.11953,0.58387
-1.03176,-3.17691,0.37844
-1.08496,-3.10886,0.60582
-1.10850,-3.45836,0.69341
-1.10712,-3.47391,0.52853
-1.07702,-3.00682,0.82058
-1.01950,-3.09456,0.91058
-0.93573,-4.43097,1.19440
-0.83367,-2.98257,1.20970
-0.71165,-3.44302,0.67282
-0.57539,-3.51095,0.59650
-0.42832,-3.96808,0.84511
-0.27971,-3.70156,1.12026
-0.12872,-3.87259,0.72550
0.01698,-2.94523,1.09890
0.15356,-2.73649,0.83749
0.27087,-0.91694,1.57997
0.37005,-1.88618,0.98839
0.44498,-1.82182,1.19085
0.49153,-2.08569,1.55568
0.51326,-3.31051,0.74471
0.50638,-3.00651,0.74989
0.47108,-2.71038,0.52839
0.40286,-3.38516,0.52260
0.33170,-3.12263,0.68042
0.23817,-2.91951,0.63423
0.12468,-2.53814,0.55413
-0.00852,-2.13915,0.79724
-0.13452,-2.33505,0.73273
-0.26794,-2.50029,0.55750
-0.40443,-2.63240,0.56172
-0.54094,-2.41796,1.08237
-0.65876,-3.07384,0.56339
-0.76408,-3.01375,0.37520
-0.85188,-3.05879,0.48530
-0.92161,-3.23374,0.87234
-0.96167,-3.20650,0.68746
-0.97785,-3.23240,0.82807
-0.96957,-3.21902,0.60178
-0.93783,-3.17197,0.75864
-0.88267,-3.24655,1.02730
-0.80702,-2.86933,1.40503
-0.71366,-3.11760,0.83672
-0.60673,-2.91044,0.74501
-0.48976,-3.76756,0.62133
-0.36663,-3.30294,0.79798
-0.24035,-3.22780,0.59805
-0.11546,-3.90278,0.88606
0.00226,-3.87492,0.91651
0.11008,-4.04257,0.89316
0.20363,-3.80807,0.90732
0.27818,-3.60690,0.96447
0.33280,-3.38836,1.17199
0.36511,-2.74909,0.78969
0.37356,-2.94564,0.58112
0.35873,-3.55081,0.87653
0.31250,-3.60639,0.68672
0.24400,-2.99392,0.65092
0.15575,-2.64954,0.61222
0.05305,-2.14237,0.81764
-0.06748,-2.14150,0.81693
-0.19568,-2.26261,0.52684
-0.32931,-2.28320,0.59543
-0.46252,-2.30349,0.43666
-0.59829,-2.35854,0.49911
-0.72297,-2.48280,0.53177
-0.83448,-3.07193,0.40978
-0.92625,-3.10539,0.45281
-1.00777,-2.95975,0.71349
-1.06276,-2.85373,0.63330
-1.09081,-3.27585,0.61660
-1.08895,-3.29817,0.80236
-1.07287,-3.20364,0.65180
-1.02981,-3.01230,0.61102
-0.96159,-3.03826,0.64901
-0.86745,-3.57609,0.73366
-0.77018,-3.61052,0.68706
-0.65622,-3.63418,0.77305
-0.53105,-3.40253,0.62639
-0.39212,-3.66752,0.68038
-0.27166,-3.14353,0.73982
-0.15333,-2.47651,0.90678
-0.03854,-2.20664,1.14709
0.07421,-1.59221,1.06786
0.14571,-1.55868,0.75533
0.20056,-2.14593,0.62639
0.23714,-2.20716,0.64468
0.25814,-2.31184,0.69011
0.22394,-2.04018,0.56226
0.17016,-2.10074,0.75082
0.09946,-2.06415,0.47810
0.01405,-1.66467,1.07107
-0.12237,-2.19087,0.34245
-0.26606,-1.80014,0.93138
-0.41145,-2.96357,0.35292
-0.54845,-3.25239,0.45306
-0.73360,-3.50164,0.49044
-0.90506,-3.93635,0.70299
-1.05690,-3.73141,0.48584
-1.15140,-3.93699,0.65073
-1.31038,-4.05927,0.70162
-1.43538,-4.34809,0.71318
-1.52211,-4.08052,0.70063
-1.49022,-4.00151,0.68813
-1.58534,-3.94735,0.73791
-1.64532,-3.27438,0.52610
-1.67003,-3.75924,0.61693
-1.65957,-3.58598,0.60914
-1.55275,-3.42533,0.43254
-1.56541,-3.40633,0.51390
-1.54344,-3.47040,0.54371
-1.48717,-3.31420,0.48282
-1.39715,-2.82570,0.93576
-1.23584,-2.86272,0.51381
-1.17523,-2.81655,0.54854
-1.08824,-2.91464,0.36599
-0.97514,-2.98380,0.46752
-0.71109,-2.85345,0.68625
-0.68082,-2.60308,0.49872
-0.64215,-2.17038,0.94957
-0.59227,-2.42276,0.56390
-0.53257,-2.20917,0.46898
-0.40518,-2.05343,0.75240
-0.46263,-1.81589,0.88605
-0.51745,-2.27350,0.38582
-0.56564,-2.14340,0.72686
-0.52928,-2.67321,0.60979
-0.66060,-2.73278,0.49275
-0.78475,-3.10206,0.48437
-0.89308,-3.29644,0.42093
-0.89731,-3.32427,0.48598
-1.03449,-3.24726,0.44309
-1.14970,-3.33444,0.39802
-1.23584,-3.56913,0.45225
-1.29114,-3.32325,0.66781
-1.28491,-4.10929,0.64181
-1.32427,-3.92164,0.61858
-1.33067,-4.07900,0.83707
-1.30305,-3.83371,0.79854
-1.21232,-3.85642,0.93960
-1.15407,-3.65654,0.88033
-1.07036,-2.16724,1.71270
-0.96348,-3.33289,1.30896
-0.83556,-3.18737,0.80368
-0.68512,-3.03095,0.83159
-0.55451,-2.78082,0.46920
-0.41711,-3.19406,0.65416
-0.27540,-2.96508,1.10133
-0.12553,-3.37498,1.01016
-0.00828,-3.48077,1.04431
0.09824,-3.58221,0.72016
0.19188,-3.78723,0.94704
0.27631,-3.66581,0.93725
0.31996,-3.88261,0.70104
0.34229,-2.67148,0.98880
0.34276,-3.70084,0.67987
0.32662,-3.66977,0.64465
0.27519,-3.37509,0.57878
0.20476,-3.30843,0.56622
0.11739,-2.13965,0.85864
0.02038,-2.82304,0.98224
-0.09522,-2.37672,1.04903
-0.21710,-2.59257,0.70240
-0.34236,-2.77039,0.56270
-0.46476,-2.51507,1.00147
-0.58255,-2.46162,0.85495
-0.69146,-2.47199,0.89677
-0.78718,-2.71459,1.21550
-0.86507,-2.84812,1.40265
-0.92280,-3.37977,0.67511
-0.95921,-3.73889,0.92563
-0.97276,-3.54311,1.02860
-0.96740,-3.79164,1.44297
-0.92919,-3.28594,1.45873
-0.86936,-2.95655,2.13483
-0.79027,-2.52876,1.80010
-0.70371,-3.18950,0.82911
-0.58546,-3.17112,0.92015
-0.45806,-2.96423,0.68095
-0.32378,-3.21968,1.08278
-0.20334,-3.50855,0.78039
-0.05255,-3.35742,0.71863
0.08953,-1.67001,1.37826
0.22039,-1.00991,1.52985
0.31819,-0.31178,1.29131
0.42616,0.09672,1.67612
0.50840,-1.23524,1.53925
0.56362,-2.95396,0.99959
0.61618,-2.75144,0.62897
0.58119,-2.32457,0.54433
0.51582,-2.49410,0.66505
0.42273,-2.42337,0.61754
0.33049,-2.32275,0.46361
0.16764,-1.99676,1.01467
-0.00913,-2.03995,0.60749
-0.19689,-2.14753,0.50317
-0.38974,-2.18994,1.08581
-0.57547,-2.79589,0.57376
-0.77367,-3.06270,0.67742
-0.95904,-3.67896,0.59037
-1.12418,-3.84366,0.68621
-1.25297,-4.22517,0.82646
-1.37044,-4.37075,0.79759
-1.45115,-4.29019,0.81038
-1.49574,-4.85520,1.06261
-1.49801,-4.49095,0.63592
-1.48437,-3.40292,1.19643
-1.43695,-4.06074,0.97787
-1.35625,-3.65340,1.06601
-1.23657,-4.11216,1.25582
-1.10052,-4.01509,0.97778
-0.93929,-3.93404,0.75342
-0.75811,-3.33159,0.76971
-0.56540,-3.85428,0.71123
-0.36121,-3.66109,0.98612
-0.15972,-2.47829,1.11508
0.03535,-1.47498,1.17033
0.21848,-1.44964,1.25232
0.38777,-0.93207,1.38658
0.53519,0.01409,1.25867
0.65572,0.70622,1.26241
0.74493,-0.85302,1.60194
0.79963,0.40197,1.34305
0.81876,-1.51303,1.58527
0.80424,-2.14007,1.25015
0.75677,-2.78862,0.58598
0.67683,-2.78034,0.68160
0.56507,-2.61228,0.52767
0.43086,-2.51201,0.72007
0.27449,-2.17759,0.94906
0.10044,-2.00603,1.01322
-0.08905,-2.05195,0.78812
-0.27690,-1.82910,0.69037
-0.46504,-2.72457,0.47561
-0.64965,-2.99406,0.49304
-0.83237,-3.65915,0.55937
-0.98319,-3.76311,0.72172
