replicate,p
0,1.881830155e-07
1,1.087404354e-07
2,7.403795497e-08
3,2.600399731e-07
4,1.422704926e-07
5,2.624065341e-07
6,1.122311948e-07
7,1.294618689e-07
8,3.670248112e-07
9,1.298123942e-07
10,1.530116983e-07
11,4.544649656e-08
12,2.919462398e-07
13,3.894529418e-07
14,2.523409763e-07
15,5.080804883e-07
16,4.043886839e-07
17,3.861842853e-07
18,3.763355906e-07
19,1.699292053e-07
20,5.146494626e-08
21,3.192592273e-07
22,1.4154956e-07
23,3.574207106e-07
24,1.317981902e-07
25,5.886868028e-07
26,2.87311121e-07
27,1.183987565e-07
28,3.835133611e-08
29,2.874462064e-07
30,2.868911567e-07
31,4.004847598e-07
32,1.811911766e-07
33,1.305394301e-07
34,4.626266892e-08
35,2.689028365e-07
36,1.40032645e-07
37,1.62982194e-07
38,3.653347258e-07
39,3.927240024e-07
40,5.800975666e-07
41,2.421294202e-07
42,1.190135583e-07
43,7.59763247e-08
44,1.027739136e-07
45,1.193953073e-07
46,1.799792766e-07
47,7.005421376e-08
48,1.513494961e-07
49,1.731084805e-07
50,3.713744546e-07
51,1.319126985e-07
52,4.697182565e-07
53,1.971707523e-07
54,3.156494477e-07
55,1.178654785e-07
56,1.887290164e-07
57,3.46145849e-07
58,3.428571252e-07
59,5.264792786e-08
60,9.285438589e-08
61,8.752813406e-08
62,3.400360296e-07
63,2.804380427e-07
64,2.665735282e-07
65,1.824627214e-07
66,4.576368823e-08
67,9.524865461e-08
68,3.073339816e-07
69,3.14009342e-07
70,8.976665814e-08
71,2.058769696e-07
72,2.615760715e-07
73,9.990953284e-08
74,8.555175907e-08
75,2.867749739e-07
76,1.638342345e-07
77,4.320489371e-08
78,1.306392313e-07
79,4.557196851e-07
80,2.448358931e-07
81,4.185342925e-07
82,2.908036497e-07
83,8.986483607e-08
84,1.739939271e-07
85,2.420464732e-07
86,2.308462623e-07
87,4.474665837e-07
88,3.562228888e-07
89,1.109695983e-07
90,4.508511795e-07
91,3.975149317e-07
92,4.681450617e-07
93,1.152833681e-07
94,3.660835527e-07
95,9.816020545e-08
96,2.090204749e-07
97,1.372222346e-07
98,4.352999113e-07
99,4.341447896e-07
100,1.312784096e-07
101,2.366719005e-07
102,3.220871531e-07
103,2.104892199e-07
104,1.890415369e-07
105,7.097423554e-07
106,1.511579647e-07
107,2.935401106e-08
108,1.251879258e-07
109,1.994899707e-07
110,1.147469512e-07
111,1.236537808e-07
112,3.385729952e-07
113,3.727581677e-07
114,3.216527411e-07
115,3.99911505e-07
116,2.761622635e-07
117,2.875544325e-07
118,2.379192492e-07
119,2.484950158e-07
120,1.839703498e-07
121,2.260094385e-07
122,1.113271633e-07
123,8.600650965e-08
124,3.137874109e-07
125,9.807114012e-08
126,2.477561613e-07
127,3.250584013e-07
128,2.387952555e-07
129,4.687658805e-07
130,1.768357648e-07
131,6.887128046e-07
132,2.269027501e-07
133,2.319906898e-07
134,1.169594596e-07
135,2.587170195e-07
136,4.660063475e-07
137,3.400643888e-07
138,5.962031149e-07
139,4.670959524e-07
140,1.339889111e-07
141,4.958382758e-08
142,1.107946239e-07
143,1.78010161e-07
144,5.980977653e-08
145,1.256093821e-07
146,5.424428102e-07
147,6.349108523e-08
148,2.758098536e-07
149,5.229199176e-07
150,3.087966656e-07
151,4.258047696e-07
152,4.553440035e-07
153,7.361925258e-08
154,2.73365632e-07
155,2.888773241e-07
156,1.89631649e-07
157,1.543830625e-07
158,1.471254822e-07
159,8.617418275e-08
160,3.795700236e-08
161,2.793404191e-07
162,4.431994055e-08
163,4.833079109e-07
164,2.78247882e-07
165,2.07786219e-07
166,2.656970428e-07
167,7.848525238e-08
168,3.88036502e-07
169,5.714423194e-07
170,1.577670403e-07
171,5.902212688e-07
172,5.130999272e-08
173,3.85991661e-07
174,3.003185703e-07
175,2.072143711e-07
176,5.99885338e-08
177,4.083443482e-07
178,2.439754875e-07
179,6.489513581e-08
180,1.754524327e-07
181,3.986192585e-07
182,2.90964023e-07
183,5.233291798e-07
184,2.484564104e-07
185,1.581380867e-07
186,4.36515164e-07
187,2.692178506e-07
188,1.59860613e-07
189,2.80961165e-07
190,4.703383744e-07
191,8.941554845e-08
192,1.686094236e-07
193,2.943479837e-07
194,2.194058451e-07
195,2.829633556e-07
196,3.915686224e-07
197,1.179024031e-07
198,1.532263595e-07
199,2.490656617e-07
