cte_true,mc_mean,mc_std
-1.88071,-1.75217,0.39279
-1.91195,-1.77621,0.41600
-1.92027,-1.77576,0.23006
-1.90555,-1.75636,0.32799
-1.67411,-1.74993,0.27741
-1.71284,-1.72588,0.31890
-1.72847,-1.60479,0.27627
-1.72084,-1.48037,0.24574
-1.68988,-1.47210,0.23945
-1.63565,-1.36176,0.23978
-1.55828,-1.40287,0.24596
-1.30123,-1.36664,0.23005
-1.27845,-1.37060,0.21646
-1.24203,-1.15854,0.20541
-1.18852,-0.93818,0.17825
-1.11769,-0.81336,0.16439
-1.03116,-0.82414,0.18706
-0.75263,-0.77116,0.19480
-0.74749,-0.85986,0.16185
-0.73710,-0.69542,0.19122
-0.71786,-0.35126,0.13878
-0.69022,-0.52477,0.16230
-0.65478,-0.50935,0.13274
-0.46323,-0.59556,0.16410
-0.51972,-0.58332,0.14373
-0.57504,-0.69142,0.14398
-0.62451,-0.54110,0.13451
-0.66727,-0.48278,0.11781
-0.70211,-0.59161,0.16686
-0.62438,-0.73697,0.13478
-0.74750,-0.86944,0.14785
-0.86259,-0.96907,0.19491
-0.96629,-1.04054,0.21489
-1.05391,-1.11232,0.21696
-1.12385,-1.28056,0.25933
-1.17488,-1.27714,0.24470
-1.20676,-1.27496,0.20645
-1.21819,-1.30103,0.23612
-1.20899,-1.27747,0.24144
-1.17955,-1.11296,0.19943
-1.13059,-1.26760,0.22907
-1.06360,-1.12811,0.17209
-0.98021,-1.06410,0.22884
-0.88179,-0.89087,0.15987
-0.77052,-0.68067,0.17487
-0.64956,-0.56451,0.16908
-0.52151,-0.42666,0.12917
-0.38821,-0.28520,0.16892
-0.25256,-0.02221,0.09228
-0.11852,0.03264,0.05758
0.01091,0.08181,0.09691
0.13370,0.24748,0.14626
0.24675,0.20194,0.15235
0.34628,0.28481,0.15582
0.42994,0.51406,0.16431
0.49639,0.37928,0.16689
0.54383,0.57690,0.15125
0.57053,0.56944,0.15062
0.57627,0.60828,0.15511
0.56098,0.43949,0.17706
0.52511,0.51382,0.12472
0.46971,0.48543,0.15678
0.39568,0.35274,0.14704
0.30460,0.17473,0.14317
0.19972,0.03850,0.06455
0.08370,0.01793,0.05841
-0.04101,-0.02922,0.09996
-0.17286,-0.23720,0.13297
-0.30852,-0.48723,0.15873
-0.44338,-0.51163,0.16490
-0.57444,-0.70103,0.14836
-0.70011,-0.76347,0.17252
-0.81733,-0.89596,0.16471
-0.92108,-1.02866,0.25145
-1.00980,-1.14399,0.20436
-1.08148,-1.17469,0.22486
-1.13365,-1.23749,0.26706
-1.16364,-1.00767,0.19063
-1.17116,-1.09498,0.21690
-1.15660,-0.89192,0.15523
-1.12051,-0.82698,0.19989
-1.06390,-0.68489,0.12894
-0.98890,-0.67885,0.16535
-0.89681,-0.84290,0.17649
-0.72304,-0.78324,0.17655
-0.68026,-0.57109,0.15465
-0.62960,-0.48548,0.17687
-0.57058,-0.54309,0.13657
-0.50459,-0.30030,0.16389
-0.37280,-0.21542,0.16317
-0.37563,-0.07359,0.12968
-0.37810,-0.07813,0.12821
-0.37857,-0.33460,0.14746
-0.37692,-0.47369,0.20608
-0.33140,-0.37633,0.14414
-0.40225,-0.39560,0.16710
-0.47210,-0.51343,0.15235
-0.53692,-0.68316,0.16634
-0.49283,-0.77940,0.13761
-0.61989,-0.92406,0.17945
-0.74097,-1.10349,0.23600
-0.84930,-1.02163,0.20582
-0.94207,-1.02899,0.19195
-0.91551,-1.05121,0.18632
-1.04745,-1.18353,0.25613
-1.16095,-1.25185,0.24597
-1.25048,-1.25383,0.23719
-1.31442,-1.37597,0.25142
-1.24115,-1.39508,0.28621
-1.32656,-1.42507,0.24882
-1.38667,-1.40531,0.18323
-1.41722,-1.41509,0.20423
-1.41814,-1.39884,0.26145
-1.27032,-1.32971,0.29114
-1.28876,-1.45456,0.31476
-1.28424,-1.44683,0.27931
-1.25436,-1.21824,0.24315
-1.19961,-0.96549,0.20157
-1.12185,-1.12460,0.24083
-1.02227,-0.97270,0.17528
-0.90365,-0.83233,0.17559
-0.77088,-0.81742,0.16280
-0.62715,-0.69386,0.15976
-0.47585,-0.37191,0.14154
-0.31874,-0.20689,0.14431
-0.16090,-0.03884,0.08209
-0.00799,0.07841,0.08471
0.13646,0.05476,0.06791
0.23126,0.38723,0.12763
0.38750,0.58859,0.12784
0.52481,0.24329,0.14228
0.63886,0.63234,0.15101
0.72847,0.93515,0.15910
0.75737,0.99057,0.22972
0.82638,0.58920,0.15169
0.86653,0.65306,0.15938
0.87531,1.04216,0.14175
0.85241,0.82822,0.14271
0.77788,0.66158,0.12528
0.73352,0.63504,0.16293
0.66299,0.66135,0.13771
0.56786,0.56734,0.11247
0.40042,0.16878,0.12025
0.30094,0.07881,0.06725
0.18679,0.10775,0.14376
0.06047,-0.03951,0.09838
-0.07500,-0.10322,0.12836
-0.25811,-0.20399,0.14989
-0.36609,-0.44054,0.13777
-0.47117,-0.52244,0.19250
-0.57144,-0.56805,0.15509
-0.66439,-0.66340,0.12877
-0.77097,-0.83401,0.15369
-0.80384,-0.74463,0.19023
-0.82133,-0.76971,0.18409
-0.82437,-0.85580,0.20125
-0.84824,-0.69414,0.18591
-0.78301,-0.61687,0.12508
-0.70331,-0.62576,0.15846
-0.61242,-0.51239,0.23980
-0.51187,-0.37647,0.17295
-0.41823,-0.25052,0.14290
-0.27021,-0.04827,0.10218
-0.12214,-0.02998,0.10693
0.02147,0.06190,0.07814
0.12000,0.29584,0.17482
0.28230,0.28888,0.17562
0.42934,0.40641,0.15431
0.55796,0.56002,0.15141
0.66424,0.76642,0.16003
0.71537,0.57470,0.13976
0.80286,0.78563,0.14764
0.86153,0.79320,0.15084
0.88842,0.62674,0.17317
0.88208,0.85620,0.14966
0.82887,0.73724,0.14588
0.79761,0.63028,0.15182
0.73724,0.62727,0.10854
0.64924,0.60820,0.14270
0.49608,0.29874,0.15142
0.40150,0.26559,0.18689
0.28919,0.14040,0.14451
0.16226,0.06157,0.07000
0.02287,-0.08929,0.10374
-0.15532,-0.23895,0.15689
-0.27040,-0.45129,0.14600
-0.38458,-0.63846,0.13946
-0.49591,-0.75300,0.14062
-0.60235,-0.92004,0.14575
-0.71152,-1.02948,0.20030
-0.75845,-1.01141,0.17524
-0.79137,-1.01927,0.21393
-0.81036,-0.88728,0.20055
-0.83722,-0.90316,0.18998
-0.78694,-0.81515,0.13156
-0.72236,-0.73505,0.15488
-0.64518,-0.77736,0.15380
-0.55761,-0.71788,0.19170
-0.46339,-0.45986,0.17421
-0.36502,-0.26353,0.12542
-0.26366,-0.29188,0.16217
-0.16224,-0.28872,0.18081
-0.06537,0.03241,0.11774
0.02582,0.06826,0.13221
0.10851,0.08648,0.08484
0.17992,0.10455,0.19208
0.23660,0.01752,0.08772
0.27716,-0.07820,0.14699
0.30127,0.05615,0.12739
0.30791,-0.02875,0.08180
0.29659,0.02077,0.07347
0.26769,0.06631,0.09832
0.22201,0.04576,0.09601
0.16152,0.06615,0.09712
0.08801,-0.09632,0.11129
0.00249,0.02320,0.06391
-0.09203,0.00899,0.08744
-0.19197,-0.24182,0.13436
-0.29472,-0.19376,0.11818
-0.25256,-0.44643,0.11831
-0.46899,-0.69701,0.13335
-0.68281,-0.89286,0.14960
-0.88889,-0.88816,0.12852
-1.08037,-1.00264,0.17840
-1.07124,-1.20996,0.26621
-1.32257,-1.60079,0.34682
-1.54880,-1.72748,0.24773
-1.74336,-1.64224,0.48406
-1.90018,-1.95377,0.22210
-2.02271,-2.20696,0.31138
-1.95684,-1.89428,0.46285
-2.12495,-2.08210,0.24510
-2.26021,-1.97201,0.46267
-2.36205,-2.20674,0.25664
-2.43011,-1.66704,1.02617
-2.46420,-2.07243,0.50044
-2.32015,-1.70979,0.64566
-2.40265,-1.49878,0.94862
-2.45172,-2.10367,0.37901
-2.46728,-1.95529,0.41457
-2.44945,-2.28672,0.41056
-2.39850,-2.35508,0.42198
-2.17794,-2.30761,0.33449
-2.17629,-1.88726,0.43686
-2.14179,-2.02594,0.28318
-2.07478,-1.79265,0.28375
-1.97583,-1.84825,0.31313
-1.84565,-1.43626,0.26263
-1.56218,-1.50060,0.21990
-1.48031,-1.13804,0.20649
-1.36729,-0.88242,0.14167
-1.22654,-0.72091,0.16236
-1.06220,-0.77512,0.13971
-0.88009,-0.69844,0.18772
-0.60262,-0.48414,0.19489
-0.50397,-0.06762,0.11105
-0.40225,0.01607,0.16699
-0.29884,0.00528,0.09785
-0.19535,0.13475,0.12014
-0.02450,0.07659,0.09727
-0.04381,0.07199,0.12425
-0.07321,0.03255,0.08250
-0.10935,-0.00111,0.09582
-0.01622,-0.15660,0.10572
-0.17643,-0.37377,0.12129
-0.34504,-0.54738,0.11486
-0.51516,-0.67254,0.12781
-0.67966,-0.99332,0.17899
-0.83225,-1.12951,0.19394
-0.96954,-1.24593,0.29884
-1.08896,-1.23446,0.21920
-1.18649,-1.20942,0.22569
-1.25828,-1.32631,0.25771
-1.30358,-1.38951,0.21047
-1.32098,-1.43843,0.31977
-1.31001,-1.30382,0.27954
-1.27162,-1.22218,0.19970
-1.20736,-1.05377,0.20688
-1.11885,-1.12291,0.32358
-1.00955,-0.97180,0.20377
-0.88246,-0.67454,0.12495
-0.74097,-0.55498,0.14127
-0.58767,-0.58923,0.12345
-0.42794,-0.21044,0.13123
-0.26563,-0.02797,0.10016
-0.10357,-0.02493,0.09225
0.05362,0.09468,0.09530
0.20145,0.22144,0.14329
0.33430,0.36609,0.14801
0.44876,0.65978,0.13445
0.54355,0.91060,0.15190
0.61523,0.90748,0.14075
0.66012,0.90215,0.17326
0.67762,0.82898,0.15963
0.66809,0.71104,0.16135
0.63187,0.75767,0.18098
0.56982,0.32481,0.17697
0.48383,0.25238,0.17075
0.37639,0.14009,0.11263
0.25201,0.04658,0.07589
0.11394,-0.03253,0.06271
-0.03434,-0.13300,0.11802
-0.19105,-0.20183,0.11315
-0.35195,-0.39657,0.14435
-0.51027,-0.56522,0.13808
-0.66440,-0.77104,0.18144
-0.80988,-0.91570,0.15991
-0.94211,-1.13430,0.14852
-1.05483,-1.12987,0.17847
-1.14527,-1.13950,0.26556
-1.21270,-1.33606,0.24899
-1.25459,-1.14796,0.19709
-1.26874,-1.08093,0.17087
-1.25565,-1.20009,0.22119
-1.09819,-1.12177,0.18519
-1.12193,-1.21795,0.28719
-1.12577,-0.94410,0.19285
-1.10648,-0.88927,0.15691
-1.06437,-0.83636,0.16113
-0.89051,-0.70562,0.14939
-0.89417,-0.77948,0.15215
-0.88421,-0.62163,0.14225
-0.85813,-0.49920,0.17746
-0.81602,-0.69338,0.12667
-0.66553,-0.68286,0.13657
-0.68513,-0.50216,0.12848
-0.69622,-0.33804,0.10324
-0.69610,-0.43187,0.16877
-0.68449,-0.46702,0.17362
-0.59363,-0.59219,0.13541
-0.64776,-0.57173,0.16764
-0.69417,-0.49657,0.13272
-0.72947,-0.60288,0.12451
-0.75250,-0.71117,0.11617
-0.72066,-0.86521,0.16980
-0.80476,-0.80338,0.19295
-0.87623,-0.83074,0.15512
-0.93156,-0.90329,0.18959
-0.85907,-1.11300,0.19937
-0.96430,-1.25589,0.22725
-1.05338,-1.17990,0.28000
-1.12080,-1.06185,0.19081
-1.16467,-1.09831,0.25154
-1.08406,-1.14911,0.18603
-1.16521,-1.10306,0.20200
-1.22507,-1.01165,0.25155
-1.25861,-1.14704,0.18446
-1.26415,-1.14963,0.25663
-1.14943,-1.10597,0.20779
-1.18764,-1.28563,0.16264
-1.20372,-1.21927,0.18074
-1.19416,-1.23159,0.23947
-1.15894,-1.24394,0.23722
-1.09938,-1.10795,0.20429
-1.01667,-1.05078,0.23974
-0.91291,-0.92765,0.14017
-0.79222,-0.75706,0.13046
-0.65821,-0.65680,0.16344
-0.51422,-0.60487,0.18585
-0.36254,-0.23403,0.15236
-0.20834,-0.18282,0.12864
-0.05667,-0.01824,0.08199
0.09039,0.05695,0.08494
0.22885,0.41022,0.17585
0.35222,0.54082,0.15854
0.45634,0.68767,0.14130
0.53983,0.57116,0.17179
0.60006,0.69397,0.11647
0.63371,0.76849,0.14828
0.63982,0.68994,0.16042
0.61884,0.64473,0.14166
0.57129,0.62928,0.17039
0.49900,0.48044,0.17852
0.40503,0.17425,0.13217
0.29127,0.05129,0.09485
0.16111,-0.01131,0.08978
0.01816,-0.14205,0.12195
-0.13259,-0.34700,0.11141
-0.28734,-0.35319,0.14368
-0.44321,-0.63112,0.14544
-0.59664,-0.64866,0.11216
-0.74076,-0.96766,0.25625
-0.87377,-0.97580,0.16226
-0.99137,-1.13885,0.23603
-1.08862,-1.31486,0.22605
-1.16329,-1.28023,0.25706
-1.21307,-1.38516,0.28263
-1.23622,-1.06654,0.20273
-1.23164,-1.06589,0.14936
-1.20012,-1.18002,0.23957
-1.14257,-1.07852,0.21916
-1.06073,-0.92744,0.22811
-0.95831,-0.94378,0.15716
-0.83826,-0.81785,0.18365
-0.70215,-0.77533,0.20250
-0.55381,-0.63158,0.16799
-0.39946,-0.35581,0.17483
-0.24308,-0.02935,0.10892
-0.06176,0.04528,0.06367
0.06746,0.00366,0.10368
0.18647,0.05204,0.12243
0.29019,0.18543,0.14445
0.37591,0.23323,0.16278
0.44275,0.59442,0.16844
0.48816,0.73359,0.13132
0.50969,0.74478,0.12699
0.50716,0.68738,0.13014
0.48103,0.68489,0.16360
0.43240,0.39075,0.20988
0.36296,0.25651,0.17664
0.27383,0.17785,0.14906
0.16762,0.00143,0.11388
0.04895,0.05669,0.07941
-0.07894,-0.08334,0.11107
-0.21452,-0.21801,0.12782
-0.35198,-0.39579,0.11007
-0.48740,-0.52846,0.14626
-0.61917,-0.57855,0.13750
-0.74307,-0.69475,0.15001
-0.85292,-0.90325,0.12399
-0.94571,-0.97496,0.16938
-1.02042,-1.10746,0.21743
-1.07423,-1.12254,0.20460
-1.10422,-1.06697,0.17838
-1.10996,-1.09031,0.20389
-1.09182,-0.99645,0.17701
-1.05049,-1.00683,0.19876
-0.98712,-0.99485,0.16882
-0.90328,-0.73928,0.12825
-0.80139,-0.73958,0.13208
-0.68504,-0.63534,0.18085
-0.55756,-0.53204,0.16553
-0.42157,-0.42218,0.12826
-0.28073,-0.20955,0.12503
-0.13909,-0.19850,0.17305
-0.00166,-0.07980,0.09365
0.12836,-0.06368,0.09148
0.24613,0.13216,0.13085
0.34772,0.51092,0.12985
0.43078,0.67383,0.15612
0.49256,0.86133,0.19632
0.53031,1.07861,0.14345
0.54299,0.38738,0.19853
0.53046,-0.50742,0.25684
0.49308,-0.08814,0.14927
0.43230,0.72631,0.25720
0.35459,-0.01667,0.09264
0.32395,0.04197,0.09536
0.09711,-0.03160,0.10143
-0.13848,-0.23204,0.09854
-0.36525,-0.28850,0.17092
-0.50787,-0.57058,0.20390
-0.64340,-0.72699,0.12833
-0.76032,-0.89632,0.14983
-0.86656,-0.92707,0.17969
-0.95612,-0.99616,0.20600
-1.02606,-1.06941,0.19807
-1.07345,-1.11878,0.26575
-1.09727,-1.04829,0.18597
-1.09729,-1.09143,0.16161
-1.07347,-1.12345,0.21777
-1.02665,-0.82061,0.17269
-0.95835,-0.86568,0.23470
-0.87072,-0.77177,0.14801
-0.76638,-0.68828,0.12662
-0.64921,-0.64430,0.16422
-0.52242,-0.59030,0.12723
-0.38851,-0.52344,0.14150
-0.25146,-0.22845,0.17862
-0.11525,-0.18642,0.15470
0.01498,-0.10901,0.12296
0.13554,0.24468,0.17589
0.24383,0.13960,0.09843
0.33684,0.32869,0.13909
0.40981,0.53085,0.15675
0.46072,0.63836,0.17572
0.48833,0.56083,0.17772
0.49247,0.59935,0.14440
0.47269,0.46070,0.13712
0.42990,0.23662,0.14797
0.36569,0.06087,0.09036
0.28119,0.06253,0.06694
0.17948,-0.04803,0.09510
0.06454,-0.11366,0.12083
-0.06224,-0.23010,0.12727
-0.19726,-0.34504,0.12372
-0.33460,-0.46494,0.12970
-0.47047,-0.52885,0.15653
-0.60318,-0.68641,0.16767
-0.72842,-0.68484,0.14892
-0.83989,-0.83333,0.16142
-0.93440,-0.89139,0.15629
-1.01083,-0.98763,0.16059
-1.06627,-1.03769,0.22387
-1.09763,-0.82408,0.19712
-1.10444,-0.68518,0.12316
-1.08702,-0.79047,0.19522
-0.87004,-0.85695,0.12193
-0.93625,-0.83157,0.12493
-0.98699,-0.85068,0.16841
-1.01679,-0.70745,0.14318
-1.02516,-0.78903,0.18103
-0.85236,-0.90783,0.14667
-0.94330,-1.01984,0.16648
-1.02012,-0.99199,0.23989
-1.07632,-0.88038,0.18410
-1.10823,-1.04816,0.19450
-0.96678,-1.12239,0.21880
-1.07550,-1.18798,0.17710
-1.16637,-1.16773,0.20810
-1.23078,-0.97981,0.16236
-1.26657,-1.00793,0.19245
-1.12048,-1.24834,0.20383
-1.22635,-1.31542,0.29441
-1.30805,-1.19663,0.24441
-1.35944,-1.17838,0.24040
-1.37996,-1.16267,0.24629
-1.19939,-1.27294,0.23269
-1.28273,-1.37677,0.16770
-1.34243,-1.30827,0.23428
-1.37224,-1.09938,0.13362
-1.37077,-1.17118,0.20451
-1.14969,-1.36899,0.30175
-1.21292,-1.28436,0.23513
-1.25507,-1.31476,0.24566
-1.27007,-1.15474,0.18170
-1.25683,-1.07578,0.15794
-1.21597,-1.06255,0.18984
-1.06884,-1.23247,0.19274
-1.10019,-1.18632,0.24218
-1.11192,-0.86736,0.16142
-1.10062,-0.90535,0.10791
-1.06608,-0.96649,0.11842
-0.92554,-1.01357,0.16021
-0.97245,-1.07788,0.24406
-1.00330,-0.83440,0.19731
-1.01388,-0.80994,0.16347
-1.00376,-0.88077,0.14339
-0.89347,-0.89611,0.16575
-0.96744,-1.03608,0.16985
-1.02535,-1.06490,0.12392
-1.06302,-1.15317,0.18263
-1.07842,-1.13652,0.16667
-1.07090,-1.30211,0.25020
-1.04099,-1.00266,0.13409
-0.98933,-1.02447,0.19568
-0.91723,-1.05142,0.20443
-0.82751,-0.87088,0.16688
-0.72296,-0.71552,0.12353
-0.60634,-0.78342,0.23331
-0.48086,-0.40633,0.16076
-0.34997,-0.20920,0.17723
-0.21831,0.00237,0.11579
-0.08934,0.01312,0.11999
0.03438,0.20683,0.14119
0.14881,0.28783,0.11564
0.24932,0.34296,0.12209
0.33316,0.49758,0.14520
0.39868,0.48953,0.14564
0.44354,0.60095,0.12087
0.46632,0.36954,0.14626
0.46618,0.47210,0.11349
0.44350,0.52424,0.15557
0.39902,0.21142,0.11090
0.33457,0.26459,0.17272
0.25216,0.26767,0.15408
0.15358,0.10274,0.10695
0.04182,0.05965,0.10398
-0.07904,-0.01287,0.09347
-0.20579,-0.17758,0.09967
-0.33491,-0.52977,0.09063
-0.46382,-0.57498,0.08904
-0.58743,-0.64401,0.13512
-0.70224,-0.86724,0.17373
-0.80476,-0.89930,0.13509
-0.89281,-0.96453,0.18970
-0.96323,-1.03648,0.18816
-1.01311,-1.12197,0.18335
-1.04212,-1.27736,0.22819
-1.04907,-1.12830,0.26212
-1.03345,-0.98792,0.15438
-0.99609,-0.86956,0.21203
-0.93840,-0.66701,0.13917
-0.86137,-0.55088,0.19229
-0.76846,-0.51837,0.14126
-0.66244,-0.66134,0.14812
-0.54470,-0.63420,0.17033
-0.36009,-0.25160,0.18900
-0.31048,-0.03739,0.10972
-0.26274,-0.01924,0.12697
-0.21554,-0.00430,0.12906
-0.07795,-0.17553,0.16900
-0.12016,-0.03397,0.09977
-0.16971,-0.13222,0.11629
-0.22390,-0.12883,0.17263
-0.28105,-0.35589,0.14514
-0.29572,-0.42710,0.17546
-0.43275,-0.79805,0.16586
-0.56897,-0.82086,0.15433
-0.69884,-1.07230,0.24278
-0.72150,-1.01503,0.15498
-0.90232,-1.19897,0.21971
-1.06678,-1.01093,0.21008
-1.21054,-1.15196,0.21591
-1.32556,-1.27765,0.15400
-1.32110,-1.59169,0.29616
-1.45166,-1.66020,0.25824
-1.55201,-1.58834,0.29396
-1.61407,-1.69133,0.27608
-1.63828,-1.73558,0.23135
-1.54124,-1.65686,0.26325
-1.57409,-1.58193,0.23063
-1.57172,-1.51566,0.26531
-1.53408,-1.26767,0.25492
-1.46191,-1.42529,0.26151
-1.27124,-1.25553,0.24199
-1.21794,-1.18959,0.23574
-1.14102,-0.99181,0.15141
-1.04031,-0.80987,0.14260
-0.91861,-0.77600,0.15608
-0.78007,-0.86210,0.16480
-0.62850,-0.64971,0.15852
-0.46686,-0.38658,0.16813
-0.29932,-0.30196,0.22261
-0.13045,-0.07388,0.10104
0.03407,0.04755,0.07011
0.18947,0.08737,0.09919
0.33236,0.41036,0.19430
0.45719,0.21837,0.15054
0.51344,0.64300,0.13784
0.63068,0.55250,0.14720
0.72328,0.20722,0.16222
0.78677,0.69584,0.15644
0.81840,0.84785,0.15642
0.78770,0.62725,0.16821
0.79497,0.63145,0.13177
0.77240,0.74960,0.15122
0.71982,0.73616,0.15717
0.63898,0.70820,0.17197
0.51773,0.46002,0.15541
0.42587,0.21834,0.16336
0.31413,0.16942,0.13695
0.18708,0.04669,0.06630
0.00850,-0.04245,0.12739
-0.10237,-0.24630,0.13335
-0.21705,-0.34976,0.15073
-0.33352,-0.41245,0.18126
-0.44872,-0.50452,0.12919
-0.57966,-0.57939,0.15467
-0.64479,-0.59874,0.17533
-0.69855,-0.62781,0.16420
-0.74034,-0.67777,0.16030
-0.79956,-0.86837,0.15703
-0.77457,-0.79985,0.20707
-0.73480,-0.68735,0.18608
-0.68213,-0.55410,0.14769
-0.65853,-0.48095,0.17083
-0.54553,-0.34173,0.16544
-0.42505,-0.29224,0.14403
-0.30129,-0.24043,0.17319
-0.17598,-0.10403,0.14353
-0.07318,0.00368,0.10704
0.07942,0.14738,0.10451
0.22128,0.22641,0.16383
0.34978,0.42665,0.15201
0.41781,0.55811,0.16237
0.54424,0.51018,0.17598
0.64827,0.72296,0.13982
0.72502,0.78107,0.14082
0.77044,0.72493,0.15550
0.76146,0.65263,0.12547
0.78375,0.65417,0.16006
0.77555,0.46452,0.16383
0.73666,0.65065,0.14212
0.62451,0.68763,0.12321
0.56834,0.55816,0.15274
0.48963,0.28390,0.13527
0.38967,0.28414,0.14246
0.27116,0.18112,0.13540
0.10763,0.08664,0.08388
-0.00001,0.00381,0.09694
-0.11463,-0.17934,0.13431
-0.23570,-0.29935,0.16987
-0.40709,-0.48137,0.13848
-0.49132,-0.74890,0.11791
-0.56822,-0.82707,0.14553
-0.63675,-0.88989,0.15413
-0.69622,-0.99336,0.16537
-0.76362,-1.04858,0.27727
-0.75878,-0.85292,0.13763
-0.73925,-0.93525,0.16134
-0.70636,-0.85856,0.19434
-0.68886,-0.63815,0.15587
-0.59293,-0.43064,0.15256
-0.48664,-0.44345,0.17378
-0.37376,-0.39627,0.15021
-0.25930,-0.11931,0.12339
-0.14641,0.03577,0.07996
-0.03821,0.15018,0.13981
0.06373,0.09474,0.11689
0.15593,0.10907,0.10329
0.23371,0.19699,0.12883
0.29494,0.14618,0.12082
0.33899,0.20454,0.16889
0.36414,0.16834,0.14130
0.36932,0.05191,0.07627
0.35434,-0.05862,0.12168
0.31961,0.00688,0.11747
0.26603,-0.02052,0.10682
0.19555,0.02790,0.06703
0.11033,-0.11001,0.13052
0.01224,-0.04804,0.09064
-0.09600,-0.07875,0.13866
-0.21058,-0.22865,0.12085
-0.32813,-0.45248,0.13265
-0.44614,-0.63380,0.15998
-0.56120,-0.56152,0.10757
-0.66883,-0.61551,0.13724
-0.62458,-0.85175,0.22840
-0.82529,-0.98556,0.17864
-1.01634,-1.09995,0.16691
-1.18705,-1.02059,0.22724
-1.33365,-1.19253,0.27430
-1.28553,-1.54270,0.32659
-1.48545,-1.62223,0.27803
-1.65565,-1.57452,0.25846
-1.78848,-1.76678,0.26768
-1.88478,-1.92903,0.34413
-1.94574,-1.78206,0.54669
-1.86090,-1.91771,0.37011
-1.96924,-1.99541,0.33885
-2.04301,-1.50769,0.54441
-2.08198,-1.37727,0.88800
-2.08618,-2.08909,0.22898
-1.87458,-2.06458,0.34154
-1.92745,-2.03560,0.23682
-1.94605,-1.85891,0.26964
-1.93048,-1.72781,0.25854
-1.88106,-1.62363,0.30766
-1.79827,-1.59417,0.23725
-1.54979,-1.50238,0.29363
-1.51594,-1.21577,0.26089
-1.44900,-1.07813,0.17676
-1.35095,-1.00735,0.18402
-1.22666,-0.92995,0.20765
-0.89800,-0.94046,0.16547
-0.84612,-0.73457,0.15741
-0.78415,-0.43785,0.18216
-0.70990,-0.19727,0.12129
-0.62423,-0.23324,0.16369
-0.52956,-0.32795,0.13822
-0.36608,-0.30727,0.14505
-0.38013,-0.05151,0.10586
-0.39399,0.00010,0.11410
-0.40533,-0.23482,0.13266
-0.27281,-0.47096,0.10675
-0.39741,-0.56024,0.14613
-0.52170,-0.66557,0.12109
-0.63947,-0.57820,0.10924
-0.74900,-0.72992,0.13592
-0.71607,-0.98096,0.25297
-0.91206,-1.06768,0.24324
-1.09638,-1.43470,0.26650
-1.25720,-1.65537,0.29847
-1.38990,-1.75744,0.21896
-1.49341,-1.74488,0.29916
-1.56384,-1.97808,0.29583
-1.59792,-2.05988,0.36602
-1.59700,-1.92474,0.36721
-1.56245,-1.55943,0.22391
-1.49470,-1.43758,0.26918
-1.39507,-1.22544,0.22790
-1.26707,-1.25600,0.25024
-1.11392,-1.01049,0.18641
-0.94065,-0.84634,0.15938
-0.75185,-0.54183,0.16115
-0.55194,-0.41744,0.16056
-0.34457,-0.46369,0.14598
-0.13588,-0.01774,0.10342
0.06867,0.09347,0.08378
0.26391,0.38029,0.14159
0.44571,0.58269,0.16765
0.60729,0.87223,0.14667
0.74366,0.90128,0.14418
0.85207,0.68289,0.19376
0.92907,1.00705,0.20586
0.97160,1.19049,0.22843
0.97931,1.34273,0.25195
0.95347,1.13789,0.20083
0.89488,0.82165,0.20115
0.80481,0.87300,0.15503
0.68658,0.42241,0.15178
0.54378,0.15231,0.12770
0.37877,0.10645,0.08389
0.19706,0.06421,0.09760
0.00384,-0.10641,0.11459
-0.19869,-0.36714,0.11115
-0.40630,-0.65505,0.14324
-0.61121,-0.87318,0.20653
-0.81014,-0.98981,0.19233
-0.99861,-1.21206,0.21952
-1.17060,-1.37621,0.25906
-1.31862,-1.44107,0.24036
-1.43811,-1.65199,0.30632
-1.52790,-1.53186,0.35561
-1.58529,-1.95473,0.31628
-1.60781,-1.66740,0.28269
-1.59674,-1.59843,0.29691
-1.55320,-1.55577,0.26865
-1.47763,-1.17487,0.26168
-1.37218,-1.11253,0.20706
-1.24079,-0.93039,0.17155
-1.08625,-0.85980,0.15174
-0.83387,-0.67405,0.13015
-0.72905,-0.60912,0.13785
-0.61497,-0.65738,0.12044
-0.49276,-0.60221,0.17759
-0.36640,-0.39169,0.17313
-0.16229,-0.26080,0.17414
-0.12040,-0.03286,0.11522
-0.08561,0.02968,0.08653
-0.05712,0.05979,0.05868
-0.03546,0.04181,0.11328
0.01758,0.01330,0.07929
-0.06158,-0.02848,0.11323
-0.14917,-0.00944,0.08234
-0.24044,-0.08878,0.10633
-0.24227,-0.39340,0.13680
-0.41849,-0.66690,0.13494
-0.59264,-0.74404,0.12513
-0.75835,-0.73251,0.14929
-0.91345,-0.93250,0.20008
-0.95462,-1.18341,0.16111
-1.15422,-1.37302,0.23660
-1.33512,-1.51427,0.23502
-1.48912,-1.47811,0.34232
-1.60969,-1.74002,0.35304
-1.56546,-1.91971,0.38019
-1.69840,-1.96361,0.30437
-1.79908,-1.77007,0.35545
-1.86714,-1.82308,0.44984
-1.90237,-1.96382,0.58696
-1.90476,-1.99756,0.38779
-1.79777,-1.93094,0.31137
-1.81891,-1.65822,0.34812
-1.80755,-1.58764,0.35201
-1.76389,-1.39799,0.25969
-1.68834,-1.44533,0.32336
