time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
3.024,-0.27780,-3.28162,0.48440,0,10,0,FALLBACK,-0.0980,0.100,0.5615,0,none
3.074,-0.25904,-3.22542,0.37622,0,10,0,FALLBACK,-0.2986,0.100,0.5687,0,none
3.123,-0.27017,-3.34896,0.52013,0,10,0,FALLBACK,-0.0935,0.100,0.5758,0,none
3.176,-0.28590,-3.60618,0.43321,0,10,0,FALLBACK,0.0082,0.100,0.5823,0,none
3.226,-0.29992,-3.69684,0.49082,0,10,0,FALLBACK,0.0697,0.100,0.5892,0,none
3.275,-0.31138,-3.23445,0.43550,0,10,0,FALLBACK,0.1142,0.100,0.5960,0,none
3.326,-0.32070,-3.48202,0.54808,0,10,0,FALLBACK,0.1501,0.100,0.6028,0,none
3.376,-0.32783,-3.50763,0.41547,0,10,0,FALLBACK,0.1748,0.100,0.6095,0,none
3.426,-0.33259,-3.59544,0.56791,0,10,0,FALLBACK,0.1867,0.100,0.6161,0,none
3.477,-0.33494,-3.52339,0.52154,0,10,0,FALLBACK,0.1864,0.100,0.6227,0,none
3.526,-0.31082,-3.64470,0.50232,0,10,0,FALLBACK,-0.0665,0.100,0.6287,0,none
3.575,-0.32210,-3.53474,0.50650,0,10,0,FALLBACK,0.1669,0.100,0.6352,0,none
3.627,-0.33757,-3.57903,0.44098,0,10,0,FALLBACK,0.2652,0.100,0.6409,0,none
3.677,-0.34589,-3.56667,0.50276,0,10,0,FALLBACK,0.2711,0.100,0.6454,0,none
3.727,-0.34833,-3.10251,0.41706,0,10,0,FALLBACK,0.2539,0.100,0.6525,0,none
3.776,-0.34963,-3.52950,0.42736,0,10,0,FALLBACK,0.2547,0.100,0.6566,0,none
3.827,-0.34611,-3.55031,0.51995,0,10,0,FALLBACK,0.2129,0.100,0.6637,0,none
3.877,-0.34051,-3.38417,0.51731,0,10,0,FALLBACK,0.1746,0.100,0.6690,0,none
3.928,-0.30600,-3.75054,0.53669,0,10,0,FALLBACK,-0.1426,0.100,0.6757,0,none
3.976,-0.31187,-3.38211,0.42687,0,10,0,FALLBACK,0.0888,0.100,0.6816,0,none
4.027,-0.32497,-3.68679,0.46351,0,10,0,FALLBACK,0.1903,0.100,0.6892,0,none
4.077,-0.33335,-3.36285,0.61331,0,10,0,FALLBACK,0.2086,0.100,0.6933,0,none
4.130,-0.33476,-3.43430,0.45110,0,10,0,FALLBACK,0.1809,0.100,0.7007,0,none
4.179,-0.33408,-3.31191,0.46307,0,10,0,FALLBACK,0.1670,0.100,0.7031,0,none
4.228,-0.33018,-3.67808,0.57555,0,10,0,FALLBACK,0.1314,0.100,0.7131,0,none
4.279,-0.29218,-3.47361,0.61163,0,10,0,FALLBACK,-0.2291,0.100,0.7146,0,none
4.329,-0.30361,-3.40057,0.43657,0,10,0,FALLBACK,0.0752,0.100,0.7216,0,none
4.379,-0.32765,-3.47670,0.51193,0,10,0,FALLBACK,0.2584,0.100,0.7236,0,none
4.428,-0.34242,-3.29734,0.44309,0,10,0,FALLBACK,0.2859,0.100,0.7306,0,none
4.478,-0.34894,-3.29306,0.59504,0,10,0,FALLBACK,0.2773,0.100,0.7319,0,none
4.531,-0.34950,-3.33201,0.62326,0,10,0,FALLBACK,0.2503,0.100,0.7437,0,none
4.578,-0.34710,-3.32400,0.37417,0,10,0,FALLBACK,0.2235,0.100,0.7415,0,none
4.630,-0.31593,-3.45968,0.44126,0,10,0,FALLBACK,-0.0762,0.100,0.7546,0,none
4.681,-0.32295,-3.28245,0.38404,0,10,0,FALLBACK,0.1498,0.100,0.7521,0,none
4.715,-0.33812,-3.60584,0.42756,0,10,0,FALLBACK,0.2665,0.100,0.7633,0,none
4.764,-0.34847,-3.24836,0.55414,0,10,0,FALLBACK,0.2941,0.100,0.7638,0,none
4.815,-0.34829,-3.46372,0.50486,0,10,0,FALLBACK,0.2405,0.100,0.7694,0,none
4.867,-0.34363,-3.44447,0.56619,0,10,0,FALLBACK,0.1948,0.100,0.7743,0,none
4.916,-0.29250,-3.50634,0.34230,0,10,0,FALLBACK,-0.2931,0.100,0.7794,0,none
4.965,-0.31002,-3.69792,0.51593,0,10,0,FALLBACK,0.1377,0.100,0.7826,0,none
5.015,-0.33579,-3.06941,0.59198,0,10,0,FALLBACK,0.3079,0.100,0.7854,0,none
5.065,-0.34804,-3.08843,0.56050,0,10,0,FALLBACK,0.3014,0.100,0.7887,0,none
5.117,-0.35168,-3.17726,0.48888,0,10,0,FALLBACK,0.2767,0.100,0.7934,0,none
5.165,-0.35044,-2.95497,0.61726,0,10,0,FALLBACK,0.2460,0.100,0.7982,0,none
5.214,-0.34532,-2.99810,0.55854,0,10,0,FALLBACK,0.2010,0.100,0.8031,0,none
5.266,-0.30029,-3.40823,0.70751,0,10,0,FALLBACK,-0.2237,0.100,0.8079,0,none
5.316,-0.31999,-3.09682,0.52445,0,10,0,FALLBACK,0.1985,0.100,0.8112,0,none
5.366,-0.34879,-2.71493,0.67093,0,10,0,FALLBACK,0.3879,0.100,0.8126,0,none
5.415,-0.36302,-2.86330,0.63232,0,10,0,FALLBACK,0.3863,0.100,0.8166,0,none
5.467,-0.36515,-3.08540,0.42097,0,10,0,FALLBACK,0.3364,0.100,0.8207,0,none
5.518,-0.36027,-3.37457,0.54125,0,10,0,FALLBACK,0.2770,0.100,0.8253,0,none
5.567,-0.30479,-2.63667,0.63764,0,10,0,FALLBACK,-0.2534,0.100,0.8299,0,none
5.618,-0.32235,-2.68852,0.60841,0,10,0,FALLBACK,0.1996,0.100,0.8301,0,none
5.666,-0.35323,-2.12627,0.82212,0,10,0,FALLBACK,0.4205,0.100,0.8328,0,none
5.717,-0.36911,-2.02127,0.70177,0,10,0,FALLBACK,0.4249,0.100,0.8363,0,none
5.769,-0.37095,-2.30510,0.79419,0,10,0,FALLBACK,0.3639,0.100,0.8401,0,none
5.817,-0.36457,-2.79658,0.72445,0,10,0,FALLBACK,0.2910,0.100,0.8445,0,none
5.869,-0.30334,-2.71057,0.71457,0,10,0,FALLBACK,-0.2895,0.100,0.8489,0,none
5.919,-0.32161,-2.95028,0.45379,0,10,0,FALLBACK,0.1994,0.100,0.8482,0,none
5.968,-0.35798,-2.37944,0.68924,0,10,0,FALLBACK,0.4717,0.100,0.8525,0,none
6.019,-0.37767,-2.40265,0.76263,0,10,0,FALLBACK,0.4868,0.100,0.8526,0,none
6.068,-0.37960,-2.71787,0.64257,0,10,0,FALLBACK,0.4076,0.100,0.8563,0,none
6.123,-0.37160,-2.49769,0.95373,0,10,0,FALLBACK,0.3180,0.100,0.8604,0,none
6.168,-0.31142,-3.26470,0.50679,0,10,0,FALLBACK,-0.2438,0.100,0.8648,0,none
6.220,-0.32574,-3.28485,0.53216,0,10,0,FALLBACK,0.2003,0.100,0.8644,0,none
6.270,-0.35449,-2.79796,0.53959,0,10,0,FALLBACK,0.4162,0.100,0.8670,0,none
6.319,-0.36829,-2.68958,0.69559,0,10,0,FALLBACK,0.4104,0.100,0.8700,0,none
6.369,-0.36752,-3.14447,0.58473,0,10,0,FALLBACK,0.3337,0.100,0.8734,0,none
6.420,-0.35848,-3.34213,0.51899,0,10,0,FALLBACK,0.2472,0.100,0.8775,0,none
6.469,-0.30585,-3.30470,0.61107,0,10,0,FALLBACK,-0.2339,0.100,0.8817,0,none
6.520,-0.32068,-3.18500,0.47469,0,10,0,FALLBACK,0.1776,0.100,0.8823,0,none
6.571,-0.34808,-3.18297,0.39029,0,10,0,FALLBACK,0.3774,0.100,0.8847,0,none
6.621,-0.36169,-2.98126,0.43330,0,10,0,FALLBACK,0.3765,0.100,0.8876,0,none
6.672,-0.36166,-3.08022,0.57537,0,10,0,FALLBACK,0.3082,0.100,0.8909,0,none
6.720,-0.35358,-2.95743,0.72023,0,10,0,FALLBACK,0.2275,0.100,0.8948,0,none
6.768,-0.31007,-2.91235,0.58026,0,10,0,FALLBACK,-0.1673,0.100,0.8987,0,none
6.820,-0.32495,-3.31303,0.39515,0,10,0,FALLBACK,0.1991,0.100,0.9004,0,none
6.871,-0.34961,-3.10823,0.62201,0,10,0,FALLBACK,0.3713,0.100,0.9028,0,none
6.921,-0.36105,-2.95333,0.50364,0,10,0,FALLBACK,0.3625,0.100,0.9055,0,none
6.969,-0.35943,-3.00786,0.51227,0,10,0,FALLBACK,0.2891,0.100,0.9087,0,none
7.021,-0.29605,-2.82823,0.55849,0,10,0,FALLBACK,-0.3366,0.100,0.9123,0,none
7.072,-0.31925,-2.78488,0.49718,0,10,0,FALLBACK,0.2123,0.100,0.9101,0,none
7.125,-0.36446,-2.44456,0.43114,0,10,0,FALLBACK,0.5484,0.100,0.9145,0,none
7.171,-0.39504,-1.95709,0.65860,0,10,0,FALLBACK,0.6281,0.100,0.9110,0,none
7.223,-0.39917,-2.70976,0.77700,0,10,0,FALLBACK,0.5164,0.100,0.9125,0,none
7.270,-0.38652,-2.28885,0.68753,0,10,0,FALLBACK,0.3693,0.100,0.9151,0,none
7.322,-0.31858,-2.17960,0.63960,0,10,0,FALLBACK,-0.2468,0.100,0.9197,0,none
7.372,-0.33501,-2.10688,0.69088,0,10,0,FALLBACK,0.2572,0.100,0.9183,0,none
7.422,-0.36709,-2.13209,0.64947,0,10,0,FALLBACK,0.4959,0.100,0.9194,0,none
7.472,-0.38105,-1.24333,0.70487,0,10,0,FALLBACK,0.4751,0.100,0.9212,0,none
7.522,-0.37691,-0.96380,0.63135,0,10,0,FALLBACK,0.3638,0.100,0.9238,0,none
7.571,-0.29408,-1.10809,0.70442,0,10,0,FALLBACK,-0.4437,0.100,0.9275,0,none
7.622,-0.31908,-1.87621,0.87572,0,10,0,FALLBACK,0.2204,0.100,0.9217,0,none
7.672,-0.36746,-2.23299,0.88841,0,10,0,FALLBACK,0.5792,0.100,0.9205,0,none
7.721,-0.39426,-1.99887,0.84598,0,10,0,FALLBACK,0.6053,0.100,0.9211,0,none
7.772,-0.39727,-2.35388,0.57007,0,10,0,FALLBACK,0.5014,0.100,0.9231,0,none
7.821,-0.38571,-2.02714,0.87616,0,10,0,FALLBACK,0.3707,0.100,0.9264,0,none
7.872,-0.31379,-2.30606,0.75814,0,10,0,FALLBACK,-0.2907,0.100,0.9303,0,none
7.923,-0.33480,-0.83331,0.69534,0,10,0,FALLBACK,0.2791,0.100,0.9279,0,none
7.973,-0.37302,-2.33200,0.73672,0,10,0,FALLBACK,0.5562,0.100,0.9279,0,none
8.023,-0.39074,-1.67365,0.84475,0,10,0,FALLBACK,0.5422,0.100,0.9290,0,none
8.072,-0.38752,-2.20042,0.73721,0,10,0,FALLBACK,0.4215,0.100,0.9313,0,none
8.124,-0.37218,-2.30046,0.89718,0,10,0,FALLBACK,0.2842,0.100,0.9348,0,none
8.171,-0.32197,-2.61007,0.59442,0,10,0,FALLBACK,-0.1412,0.100,0.9386,0,none
8.223,-0.33745,-2.94957,0.43295,0,10,0,FALLBACK,0.2647,0.100,0.9398,0,none
8.273,-0.36288,-1.48564,0.80967,0,10,0,FALLBACK,0.4415,0.100,0.9412,0,none
8.323,-0.37229,-1.94633,0.74226,0,10,0,FALLBACK,0.4085,0.100,0.9431,0,none
8.373,-0.36615,-2.63763,0.65882,0,10,0,FALLBACK,0.3000,0.100,0.9458,0,none
