replicate,p
0,4.54413011e-05
1,0.0001089709986
2,9.144846272e-05
3,0.0001931100395
4,0.0002793630064
5,5.098253639e-05
6,7.873530026e-05
7,3.292897218e-05
8,0.0001458922124
9,9.333109691e-05
10,7.689513701e-05
11,5.747015777e-05
12,0.0006948615207
13,0.0002978845083
14,5.054278147e-05
15,4.344763454e-05
16,9.840730547e-05
17,0.000210774387
18,5.186051026e-05
19,0.0002432917473
20,3.454961724e-05
21,0.0001303112867
22,6.24439294e-05
23,3.9393375e-05
24,0.0003714546655
25,6.523460743e-05
26,0.0005752757302
27,1.444295964e-05
28,0.000172013267
29,7.507273936e-05
30,9.815772579e-05
31,0.0003464617427
32,6.785674655e-05
33,8.984043553e-05
34,0.0006611971383
35,0.0001464218738
36,0.000193208131
37,0.0006018350785
38,0.0002148391721
39,0.0001437846135
40,6.550296764e-05
41,3.099246405e-05
42,0.0002576302057
43,0.0001765762652
44,2.755129808e-05
45,1.521888778e-05
46,0.0003344746262
47,0.0008295622004
48,0.0001337063727
49,0.0001066822831
50,2.805597005e-05
51,3.745761505e-05
52,0.0001850888051
53,0.0001448626747
54,0.0009186378286
55,3.116235294e-05
56,9.589875178e-05
57,0.0001806587112
58,7.488179996e-05
59,0.0002235574658
60,0.0001974716768
61,3.697121496e-06
62,0.0005722253517
63,4.296097809e-05
64,8.736472767e-05
65,0.0002186027583
66,0.0001909053945
67,1.615568385e-05
68,0.0001769269483
69,0.0002836436953
70,0.0003933998318
71,0.000450251108
72,6.245140232e-05
73,9.944055699e-05
74,1.96483304e-05
75,0.0003785267432
76,0.0001459947252
77,0.0001053764089
78,4.942917994e-05
79,0.0001007590651
80,0.0005101935057
81,0.0002004328652
82,5.446276297e-05
83,0.001179594095
84,0.0001381368813
85,0.0003993168236
86,0.0001709882508
87,0.0004079500364
88,8.226089657e-06
89,0.0006374942824
90,0.0004757841393
91,9.659100908e-05
92,0.0003641854563
93,9.004897877e-05
94,8.271838133e-05
95,9.798536637e-05
96,0.0005387491039
97,0.0005645366203
98,0.0001833039971
99,1.309144503e-05
100,0.0001863715974
101,6.594989131e-05
102,1.448099233e-05
103,9.392137117e-05
104,0.0001590616934
105,0.0001410462205
106,4.685637933e-05
107,0.0003969736415
108,0.0001873181129
109,5.712545253e-05
110,1.410761003e-05
111,0.0002419472569
112,0.0001964155705
113,3.732076714e-05
114,0.0001239427368
115,2.037692042e-05
116,0.0002302432254
117,3.314320129e-05
118,0.0001194510973
119,0.0001299512305
120,0.001348832068
121,0.0004202938186
122,0.0001681137195
123,0.0003076313452
124,0.0002163795382
125,2.010036565e-05
126,0.0002606045433
127,0.0001314198948
128,3.0219002e-05
129,0.0001083184395
130,8.336462514e-05
131,0.0004726063979
132,0.0001872878827
133,6.508998886e-05
134,5.483744499e-05
135,7.431599056e-05
136,0.0006708893362
137,0.0007625751274
138,0.0002178954811
139,0.0007289633415
140,9.243564823e-05
141,0.0001931158813
142,0.0001653172919
143,2.733824263e-05
144,0.000119976424
145,0.001521449108
146,3.693617169e-05
147,5.265679211e-05
148,1.080149364e-05
149,0.0009915538686
150,9.000294087e-05
151,5.077175453e-05
152,0.0004267060075
153,8.291192089e-05
154,0.0004998662335
155,4.083870277e-05
156,8.589030447e-05
157,5.578541617e-05
158,0.0002495070235
159,0.000757304073
160,1.10541954e-05
161,4.251387368e-05
162,6.125055137e-05
163,0.0001537146735
164,4.465907438e-05
165,4.329306737e-05
166,7.262376346e-05
167,1.379680764e-05
168,0.0002823933891
169,1.907488318e-05
170,1.793615108e-05
171,0.0001190208398
172,9.518477624e-05
173,0.000174204697
174,1.423057201e-05
175,1.166702374e-05
176,6.49321637e-05
177,0.0001613863333
178,0.0001094071357
179,0.0006062151579
180,0.0001747572331
181,5.159819917e-05
182,3.684666947e-05
183,0.0004295737468
184,0.0001715629367
185,9.580944043e-05
186,4.223554284e-05
187,0.0005420775632
188,6.915072125e-05
189,0.0002136414786
190,7.633581753e-05
191,3.366472834e-05
192,0.0001278405783
193,0.0001931741575
194,0.0003356366539
195,0.000528359495
196,0.0007064737087
197,7.387538554e-05
198,0.0005172033332
199,0.0004109199432
200,0.0005825957025
201,0.0001514431017
202,3.897488459e-05
203,0.0001858649364
204,0.0001432797415
205,0.0002354047978
206,0.0001469680794
207,2.904495492e-05
208,0.0001812713342
209,5.600846816e-05
210,3.956954924e-05
211,0.0009066456662
212,9.765954095e-05
213,0.0002393890237
214,0.0001453227742
215,0.0003613099486
216,9.946730817e-05
217,0.0002922212846
218,0.0002277662164
219,9.763064682e-05
220,4.133072233e-05
221,0.0007568846163
222,0.0001140901503
223,7.234463923e-05
224,0.000109042596
225,9.861282884e-05
226,0.0001526645065
227,0.0001430249714
228,0.0001212029167
229,9.357240316e-05
230,8.198320089e-05
231,5.416099126e-05
232,3.927826612e-05
233,0.0001194810004
234,4.831248358e-05
235,0.0003822463799
236,0.0002277378136
237,4.184145896e-05
238,7.036440067e-05
239,0.000274897704
240,8.996639276e-05
241,5.856294723e-05
242,0.0001311615433
243,3.813385853e-05
244,4.765504379e-05
245,5.719816582e-06
246,1.365566271e-05
247,6.569074058e-05
248,5.583402348e-05
249,0.0004236221947
250,0.0001264898623
251,3.323197602e-05
252,0.0002294658573
253,0.0002502184407
254,0.0001407224458
255,7.507740891e-05
256,4.442179681e-05
257,0.0001161656322
258,0.0002414468385
259,0.0001453694577
260,0.0001143868503
261,0.0006544946081
262,0.0001216127934
263,0.0002083847445
264,0.0001636184383
265,3.986807103e-05
266,0.0007462502283
267,9.299697922e-05
268,2.123387254e-06
269,5.64322367e-05
270,3.682329609e-05
271,0.0001719540961
272,0.0001475490178
273,7.670460154e-06
274,0.0009692044259
275,0.0002872970214
276,0.0002402037162
277,0.0001825571929
278,9.067681915e-05
279,8.869421738e-05
280,0.0003540071598
281,3.421473585e-05
282,6.203356598e-05
283,0.0002287638222
284,0.0002691237226
285,5.020820314e-05
286,0.0001325792407
287,0.0003198976424
288,0.0001275307248
289,6.771334669e-05
290,0.0002010448449
291,0.0001824568034
292,1.688444208e-05
293,0.0002066552329
294,9.037764873e-05
295,0.0001697865497
296,0.0008124475927
297,0.0002749100874
298,0.0001612840884
299,0.0001916213851
