time_s,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
3.116,-1.55678,0.11853,0.48705,0,3,0,FALLBACK,1.0000,0.100,0.5536,0,none
3.167,-1.55341,-0.34435,0.52627,0,3,0,FALLBACK,1.0000,0.100,0.5597,0,none
3.215,-1.54148,-0.10992,0.33337,0,3,0,FALLBACK,1.0000,0.100,0.5658,0,none
3.267,-1.52072,-0.23638,0.23017,1,3,0,FALLBACK,1.0000,0.100,0.5718,0,none
3.316,-1.49091,-0.66585,0.40460,0,3,0,FALLBACK,1.0000,0.100,0.5777,0,none
3.366,-1.45179,-0.96948,0.42695,0,3,0,FALLBACK,1.0000,0.100,0.5835,0,none
3.418,-1.40319,-1.14849,0.33312,0,3,0,FALLBACK,1.0000,0.100,0.5892,0,none
3.467,-1.34491,-0.96589,0.34075,0,3,0,FALLBACK,1.0000,0.100,0.5949,0,none
3.516,-1.27677,-1.01629,0.27077,1,3,0,FALLBACK,1.0000,0.100,0.6005,0,none
3.568,-1.19865,-0.95244,0.31669,0,3,0,FALLBACK,1.0000,0.100,0.6061,0,none
3.618,-1.11043,-0.93376,0.26090,1,3,0,FALLBACK,1.0000,0.100,0.6116,0,none
3.668,-1.01200,-0.89126,0.29259,0,3,0,FALLBACK,1.0000,0.100,0.6170,0,none
3.717,-0.90332,-0.62874,0.25045,1,3,0,FALLBACK,1.0000,0.100,0.6223,0,none
3.754,-0.78433,-0.34381,0.19581,1,3,0,FALLBACK,1.0000,0.100,0.6276,0,none
3.801,-0.65485,-0.22392,0.17989,1,3,0,FALLBACK,1.0000,0.100,0.6338,0,none
3.853,-0.51527,-0.13828,0.14758,1,3,0,FALLBACK,0.3785,0.100,0.6383,0,none
3.904,-0.37228,-0.05915,0.11756,1,3,0,FALLBACK,-0.3536,0.100,0.6486,0,none
3.954,-0.23586,-0.12162,0.13695,1,3,0,FALLBACK,-1.0000,0.100,0.6411,0,none
4.004,-0.12372,-0.01155,0.17573,1,3,0,FALLBACK,-1.0000,0.100,0.6441,0,none
4.053,-0.03520,-0.09346,0.14664,1,3,0,FALLBACK,-1.0000,0.100,0.6453,0,none
4.106,0.04382,-0.00589,0.10276,1,3,0,FALLBACK,-1.0000,0.100,0.6476,0,none
4.153,0.11082,-0.00525,0.12033,1,3,0,FALLBACK,-1.0000,0.100,0.6548,0,none
4.204,0.16786,-0.00661,0.12534,1,3,0,FALLBACK,-1.0000,0.100,0.6567,0,none
4.255,0.21215,0.01530,0.10712,1,3,0,FALLBACK,-1.0000,0.100,0.6643,0,none
4.304,0.24585,0.24445,0.15023,1,3,0,FALLBACK,-1.0000,0.100,0.6655,0,none
4.355,0.26621,0.13285,0.13364,1,3,0,FALLBACK,-1.0000,0.100,0.6739,0,none
4.407,0.27555,0.08740,0.10628,1,3,0,FALLBACK,-1.0000,0.100,0.6738,0,none
4.460,0.27113,0.10285,0.11175,1,3,0,FALLBACK,-1.0000,0.100,0.6834,0,none
4.506,0.25529,0.06205,0.13846,1,3,0,FALLBACK,-1.0000,0.100,0.6820,0,none
4.560,0.22535,0.07970,0.13923,1,3,0,FALLBACK,-1.0000,0.100,0.6928,0,none
4.605,0.18369,0.02009,0.11833,1,3,0,FALLBACK,-1.0000,0.100,0.6898,0,none
4.657,0.12772,0.03026,0.07303,1,3,0,FALLBACK,-1.0000,0.100,0.7020,0,none
4.708,0.05989,-0.02026,0.14248,1,3,0,FALLBACK,-1.0000,0.100,0.6975,0,none
4.759,-0.02236,0.07619,0.12145,1,3,0,FALLBACK,-0.9769,0.100,0.7109,0,none
4.811,-0.11642,0.00752,0.12730,1,3,0,FALLBACK,-0.4476,0.100,0.7051,0,none
4.858,-0.22334,0.00565,0.11154,1,3,0,FALLBACK,0.1513,0.100,0.7163,0,none
4.911,-0.32083,-0.02805,0.12196,1,3,0,FALLBACK,0.5916,0.100,0.7127,0,none
4.958,-0.39879,-0.04048,0.10406,1,3,0,FALLBACK,0.8837,0.100,0.7232,0,none
5.007,-0.45530,-0.05698,0.16546,1,3,0,FALLBACK,1.0000,0.100,0.7234,0,none
5.059,-0.49276,-0.10689,0.10984,1,3,0,FALLBACK,1.0000,0.100,0.7175,0,none
5.108,-0.51302,-0.17393,0.15118,1,3,0,FALLBACK,1.0000,0.100,0.7364,0,none
5.160,-0.52017,-0.09763,0.16863,1,3,0,FALLBACK,1.0000,0.100,0.7223,0,none
5.209,-0.51237,-0.10175,0.16180,1,3,0,FALLBACK,1.0000,0.100,0.7448,0,none
5.260,-0.49086,-0.13946,0.15372,1,3,0,FALLBACK,0.8468,0.100,0.7294,0,none
5.307,-0.45525,-0.16320,0.16452,1,3,0,FALLBACK,0.5981,0.100,0.7552,0,none
5.360,-0.41363,-0.06300,0.13927,1,3,0,FALLBACK,0.3601,0.100,0.7391,0,none
5.408,-0.36985,-0.03230,0.11198,1,3,0,FALLBACK,0.1303,0.100,0.7647,0,none
5.459,-0.32845,-0.04564,0.14650,1,3,0,FALLBACK,-0.0648,0.100,0.7548,0,none
5.509,-0.29120,-0.05831,0.12129,1,3,0,FALLBACK,-0.2302,0.100,0.7704,0,none
5.561,-0.26090,-0.02900,0.12751,1,3,0,FALLBACK,-0.3470,0.100,0.7701,0,none
5.609,-0.23883,0.00619,0.13453,1,3,0,FALLBACK,-0.4162,0.100,0.7759,0,none
5.662,-0.22572,0.01351,0.13666,1,3,0,FALLBACK,-0.4369,0.100,0.7802,0,none
5.711,-0.22142,-0.04454,0.11170,1,3,0,FALLBACK,-0.4145,0.100,0.7848,0,none
5.761,-0.22490,-0.02199,0.13290,1,3,0,FALLBACK,-0.3581,0.100,0.7896,0,none
5.811,-0.23504,0.02626,0.12238,1,3,0,FALLBACK,-0.2741,0.100,0.7943,0,none
