cte_true,mc_mean,mc_std
-0.10330,-3.49126,0.49399
-0.12110,-3.34845,0.40161
-0.14031,-2.60597,0.65990
-0.16106,-2.92388,0.52255
-0.18324,-2.98409,0.69017
-0.20655,-3.10965,0.56245
-0.23096,-2.69821,0.53005
-0.25658,-2.88959,0.64844
-0.28343,-2.56215,0.79297
-0.31031,-2.53518,0.63885
-0.33749,-3.27198,0.54362
-0.36482,-3.26317,0.57451
-0.39216,-2.97582,0.53614
-0.41885,-2.33802,0.79006
-0.44435,-3.23616,0.47010
-0.46841,-2.19701,0.56221
-0.49117,-2.61170,0.71818
-0.51143,-2.62686,0.61677
-0.52884,-2.65915,0.62093
-0.54313,-3.06142,0.68253
-0.55396,-3.11917,0.54084
-0.56114,-2.97355,0.63798
-0.57283,-3.24051,0.45652
-0.56636,-2.89787,0.56772
-0.55509,-3.35080,0.48621
-0.53910,-3.65254,0.52062
-0.51848,-3.84116,0.60795
-0.49354,-3.94286,0.64902
-0.46371,-3.75728,0.73310
-0.43143,-3.90249,0.68628
-0.39615,-3.78720,0.56703
-0.35847,-3.59554,0.49445
-0.31885,-3.85933,0.64265
-0.27424,-3.52185,0.59557
-0.23727,-3.99016,0.54198
-0.20155,-3.80440,0.59440
-0.16767,-3.63367,0.48248
-0.13656,-3.79482,0.43164
-0.10541,-3.82462,0.58814
-0.08851,-3.67087,0.44962
-0.07749,-3.44716,0.73373
-0.07264,-3.37754,0.40450
-0.07385,-3.53252,0.46684
-0.08286,-3.35731,0.51964
-0.09875,-3.56974,0.59285
-0.12133,-3.49821,0.44415
-0.15002,-3.85585,0.53110
-0.18565,-3.83673,0.61920
-0.21787,-3.58254,0.56106
-0.25364,-3.56200,0.66199
-0.29178,-3.64386,0.60257
-0.33360,-3.11256,0.54380
-0.35677,-3.10050,0.58912
-0.37836,-3.35619,0.31469
-0.39771,-3.64579,0.52981
-0.41292,-3.45036,0.60867
-0.40335,-3.55574,0.55283
-0.38908,-3.15713,0.43114
-0.38930,-3.29613,0.45987
-0.33661,-3.51994,0.60428
-0.28042,-3.58676,0.43625
-0.22258,-3.93563,0.51898
-0.17053,-3.97437,0.68573
-0.08790,-4.32663,0.71924
-0.01065,-4.40775,0.79381
0.03611,-4.85280,0.99918
0.12202,-5.14630,0.82989
0.19145,-4.61745,0.91000
0.23993,-4.85190,0.77353
0.25996,-4.45951,0.75889
0.29564,-4.66386,0.65222
0.30365,-4.53970,0.78078
0.25866,-3.69476,0.77796
0.25413,-3.84118,0.64514
0.22195,-4.52507,0.76665
0.16199,-3.72666,0.53508
0.08499,-3.49734,0.61657
0.02146,-3.36328,0.38263
-0.06133,-3.84872,0.45089
-0.16272,-3.71231,0.55519
-0.22019,-3.43254,0.54876
-0.28427,-3.75061,0.62957
-0.36304,-3.65122,0.70488
-0.37364,-3.78919,0.52996
-0.38117,-3.59895,0.61087
-0.39618,-3.70727,0.58315
-0.34526,-3.66704,0.46187
-0.28932,-4.66859,0.67125
-0.24396,-4.24167,0.73869
-0.13612,-4.58796,0.83866
-0.03104,-4.59547,0.67688
0.05138,-4.70594,0.78354
0.18259,-4.91307,0.85539
0.29017,-4.85570,0.95214
0.35541,-5.27097,0.76088
