time_s,frame,cte_true,cte_pred,mc_std,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
3.066,61,1.16127,0.00964,1.16387,0,0,0,MODEL,-0.2942,0.100,0.5113,0,none
3.115,62,1.13899,0.45310,1.42221,0,0,0,MODEL,-0.7154,0.100,0.5188,0,none
3.165,63,1.11433,-0.32856,1.47008,0,0,0,MODEL,0.0271,0.100,0.5238,0,none
3.216,64,1.08168,-1.62258,1.10102,0,0,0,MODEL,1.0000,0.100,0.5288,0,none
3.266,65,1.06660,-1.73086,1.19932,0,0,0,MODEL,1.0000,0.100,0.5254,0,none
3.316,66,1.08084,-1.93508,1.29337,0,0,0,MODEL,1.0000,0.100,0.5297,0,none
3.365,67,1.09997,0.38319,1.37247,0,0,0,MODEL,-0.6490,0.100,0.5361,0,none
3.416,68,1.11944,1.56793,1.26501,0,0,0,MODEL,-1.0000,0.100,0.5284,0,none
3.466,69,1.10198,0.40173,1.13370,0,0,0,MODEL,-0.6666,0.100,0.5278,0,none
3.514,70,1.06913,-0.65015,1.61015,0,0,0,MODEL,0.3326,0.100,0.5350,0,none
3.565,71,1.04235,-1.82280,1.40305,0,0,0,MODEL,1.0000,0.100,0.5369,0,none
3.615,72,1.04049,-1.15985,1.48763,0,0,0,MODEL,0.8169,0.100,0.5363,0,none
3.665,73,1.05898,-0.90926,1.47220,0,0,0,MODEL,0.5788,0.100,0.5424,0,none
3.715,74,1.08330,1.55394,1.25677,0,0,0,MODEL,-1.0000,0.100,0.5504,0,none
3.769,75,1.09675,0.81520,1.47362,0,0,0,MODEL,-1.0000,0.100,0.5402,0,none
3.816,76,1.07307,0.15982,1.38922,0,0,0,MODEL,-0.4368,0.100,0.5404,0,none
3.866,77,1.04128,-1.24490,1.18835,0,0,0,MODEL,0.8977,0.100,0.5478,0,none
3.917,78,1.02288,-1.50956,1.09502,0,0,0,MODEL,1.0000,0.100,0.5408,0,none
3.968,79,1.03775,-0.21073,1.38840,0,0,0,MODEL,-0.0848,0.100,0.5428,0,none
