cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
5.95435,-0.22550,0.34843,-0.15265,-0.07519,-0.76489,0.09938,0.16299,-0.16318,-0.83967,-0.41435,0.09047,-0.19789
6.16459,-0.20411,0.24538,-0.19417,-0.25158,-0.25679,0.09617,0.13911,-0.26625,-0.66381,-0.42891,0.04155,-0.25639
6.31380,-0.28383,0.33530,-0.42760,-0.48084,-0.11241,0.10577,0.12827,-0.33066,-0.94875,-0.49278,0.04987,-0.32922
6.39011,-0.31582,0.31661,-0.47154,-0.51091,-0.26732,0.10920,0.11250,-0.39607,-0.87599,-0.54260,0.00317,-0.31864
6.40243,-0.39022,0.34262,-0.60500,-0.43941,-0.89450,0.09738,0.09260,-0.34568,-0.81190,-0.55704,-0.12788,-0.31075
6.35197,-0.36301,0.33263,-0.47415,-0.40797,-0.99180,0.04865,0.12233,-0.23882,-0.54488,-0.66787,-0.17369,-0.30188
6.22904,-0.45915,0.40928,-0.70160,-0.54344,-0.99825,0.00198,0.11323,-0.25930,-0.44185,-1.17298,-0.23595,-0.35339
6.04418,-0.48811,0.42296,-0.61608,-0.55064,-0.96683,-0.13981,0.10226,-0.22231,-0.41265,-1.36752,-0.30411,-0.40344
5.80440,-0.60266,0.38642,-0.76917,-0.61771,-0.99124,-0.51457,-0.05317,-0.26541,-0.49500,-1.42290,-0.37914,-0.51826
5.49150,-0.56953,0.20654,-0.74314,-0.59184,-0.81841,-0.56398,-0.20910,-0.35854,-0.60858,-0.84828,-0.37562,-0.57784
5.12541,-0.60979,0.18819,-0.84500,-0.59226,-0.74316,-0.63891,-0.27556,-0.46275,-0.85233,-0.68928,-0.39539,-0.60324
4.71010,-0.70616,0.25744,-0.95775,-0.71573,-0.53785,-0.62914,-0.63277,-0.65467,-1.30289,-0.35142,-0.63572,-0.64364
4.25402,-0.82340,0.33810,-1.11728,-0.73938,-0.50858,-0.66199,-0.87845,-1.07427,-1.50473,-0.34296,-0.60238,-0.80393
3.75399,-1.21421,0.20310,-1.18929,-1.16165,-1.07877,-1.41621,-1.24705,-1.28974,-1.57213,-1.14237,-0.80435,-1.24054
3.21593,-0.03542,1.38464,-0.92838,1.98834,-1.19170,-1.25918,1.42545,0.37775,-1.91576,1.08262,1.13501,-1.06839
2.64916,0.30944,1.36189,1.13565,0.26652,-2.56951,-1.72337,0.74301,1.11370,0.43087,1.34923,1.45832,0.88995
2.05664,0.07488,0.90493,0.50548,1.05373,-0.38437,-0.92442,-1.44840,-0.32436,0.66207,0.87420,1.19878,-0.46394
1.44860,1.08572,0.18142,0.90181,1.23073,1.05952,0.98371,0.92017,1.23726,0.80060,1.10965,1.31752,1.29623
0.83645,1.09136,0.71003,0.83374,0.39608,1.07302,0.04326,0.39212,1.96546,0.92488,1.89436,1.35358,2.03708
0.22113,-0.34916,0.53341,-0.29808,-0.13792,0.01921,-1.55295,-0.14167,0.14367,-0.94718,-0.52171,-0.18308,0.12805
-0.39030,0.26624,0.21466,0.55575,-0.03109,0.30367,-0.01643,0.16715,0.27699,0.08773,0.39125,0.35023,0.57719
-0.99865,-1.85025,1.74358,-0.39785,-1.55005,-2.61887,-2.09271,-2.26389,-4.00607,-1.95875,0.47263,0.62214,-4.70903
-1.60890,-0.95392,1.99905,-1.33089,0.65992,3.48655,-2.07062,-2.00155,-1.50185,-1.57059,0.57766,-2.34455,-3.44329
-2.22412,-3.76597,1.07037,-3.02614,-3.90740,-3.98880,-3.55399,-2.62887,-2.90212,-4.86011,-2.71180,-4.02674,-6.05369
-2.84277,-0.77153,4.13436,-3.15002,-4.49346,6.01042,2.91196,0.72010,0.88328,-4.13059,3.41469,-3.17651,-6.70517
-3.46048,-0.37797,3.77513,0.62556,-5.66534,4.98152,2.48291,-3.78515,3.16390,-2.80803,-2.33900,3.55268,-3.98873
-4.07276,2.38026,2.04187,-1.35551,0.81182,5.29066,3.76935,2.19726,2.66357,1.58270,3.02611,5.02759,0.78908
-4.67324,2.95543,0.76889,2.05766,2.82025,2.93585,3.95684,3.22039,2.40547,2.17492,2.50680,4.47463,3.00149
-5.25545,1.43968,0.39229,1.14365,1.21756,1.51824,1.69796,1.01019,1.55991,1.52797,1.45664,2.30090,0.96381
-5.81306,0.55541,0.49908,0.42825,-0.01115,0.80096,1.19461,0.52728,0.82449,0.12544,-0.01362,1.42762,0.25026
-6.34556,0.05702,0.36803,-0.01570,-0.31309,0.49702,0.32016,0.24107,0.37364,-0.57484,-0.27258,0.43277,-0.11825
-6.83579,-0.25711,0.34127,-0.26297,-0.53448,0.05294,0.09798,0.15499,-0.28187,-0.83178,-0.69285,-0.01537,-0.25769
-7.28562,-0.21156,0.28834,-0.18015,-0.41874,0.01346,0.08772,0.13422,-0.21981,-0.66542,-0.64525,0.01197,-0.23355
-7.68386,-0.21552,0.38436,-0.28083,-0.36890,0.23482,0.10905,0.11971,-0.18645,-0.78782,-0.88481,0.10849,-0.21850
0.00297,-3.28087,0.74686,-2.22990,-3.93734,-4.90024,-2.65469,-3.26456,-3.68858,-3.12210,-2.83556,-3.03410,-3.14163
0.00296,-3.26822,0.74122,-2.24211,-3.92884,-4.88135,-2.65063,-3.25002,-3.67081,-3.10234,-2.82432,-3.02778,-3.10402
0.00297,-3.19224,0.73199,-2.09752,-3.86444,-4.74689,-2.57702,-3.15994,-3.57699,-3.02449,-2.81874,-2.97297,-3.08343
0.00236,-3.23871,0.73021,-2.13862,-3.94612,-4.77545,-2.70307,-3.27523,-3.60824,-3.05849,-2.83432,-2.94192,-3.10562
0.00142,-3.25850,0.69342,-2.22953,-3.88978,-4.69932,-2.65753,-3.22272,-3.71047,-3.08145,-2.87100,-3.07361,-3.14959
0.00024,-3.24938,0.71550,-2.27461,-3.77698,-4.85491,-2.67554,-3.08973,-3.70456,-3.09548,-2.84666,-3.06421,-3.11111
-0.00157,-3.10038,0.71785,-2.09542,-3.53458,-4.74583,-2.55526,-3.02073,-3.53167,-3.01611,-2.71307,-2.92158,-2.86958
-0.00396,-3.15973,0.67917,-2.15147,-3.59721,-4.67165,-2.63754,-3.15236,-3.56921,-3.06602,-2.77132,-2.99323,-2.98728
-0.00695,-3.12232,0.72729,-2.00549,-3.53482,-4.77851,-2.64918,-3.09162,-3.49936,-3.03160,-2.70637,-2.93802,-2.98819
-0.01059,-3.18297,0.73144,-2.22902,-3.72503,-4.86287,-2.62743,-3.08395,-3.59993,-2.99573,-2.77439,-2.95112,-2.98023
-0.01496,-3.05834,0.66830,-2.13415,-3.60302,-4.55810,-2.61606,-2.89246,-3.47199,-2.87998,-2.74304,-2.82342,-2.86116
-0.02014,-3.19278,0.72718,-2.20039,-3.77799,-4.80278,-2.65356,-3.16551,-3.66755,-2.95661,-2.82144,-2.90701,-2.97491
-0.02620,-3.26409,0.77574,-2.16279,-3.88497,-4.95386,-2.71204,-3.44068,-3.71017,-2.92788,-2.85334,-2.95526,-3.03989
-0.03319,-3.18313,0.73829,-2.07310,-3.70920,-4.82532,-2.71460,-3.27493,-3.56657,-3.01533,-2.77197,-2.87064,-3.00966
-0.04604,-3.09076,0.81469,-2.01963,-3.77402,-4.53899,-1.82103,-3.25510,-3.62677,-3.38198,-2.70878,-2.77981,-3.00149
-0.05048,-3.16990,0.82332,-2.36160,-3.76774,-4.71321,-1.81654,-3.24950,-3.81824,-3.36798,-2.66291,-2.77799,-3.16331
-0.06062,-2.95574,1.14241,-2.11183,-3.49677,-4.59606,-0.35178,-3.36247,-3.83665,-3.33350,-2.67344,-2.67481,-3.12011
-0.06512,-2.76318,1.16960,-1.67595,-3.29411,-4.44866,-0.18743,-3.10161,-3.71081,-3.15538,-2.40750,-2.63564,-3.01468
-0.07934,-2.84381,1.10807,-2.18084,-3.34270,-4.35178,-0.24973,-2.93486,-3.93608,-3.05763,-2.57772,-2.77353,-3.03328
-0.09510,-2.87035,1.13320,-2.15677,-3.23896,-4.41874,-0.23384,-3.00246,-4.02525,-3.16712,-2.57281,-2.83221,-3.05531
-0.11222,-2.94254,1.07176,-2.11358,-3.27623,-4.51590,-0.58247,-3.06010,-4.11874,-3.14596,-2.76030,-2.82173,-3.03036
-0.13074,-2.86585,1.07090,-2.02961,-3.17293,-4.33763,-0.47733,-3.01753,-4.04624,-3.18906,-2.52855,-2.84624,-3.01336
-0.15082,-2.79852,1.07246,-1.99810,-3.03078,-4.22669,-0.36819,-2.92510,-4.04855,-2.99726,-2.57371,-2.81360,-3.00321
-0.17235,-2.50628,1.06579,-1.35259,-2.71018,-4.05414,-0.46638,-2.52836,-3.82766,-2.99562,-1.96774,-2.52218,-2.63791
-0.19523,-2.64525,0.98908,-1.44103,-2.78439,-4.17184,-0.88930,-2.71627,-3.82116,-3.12027,-2.11499,-2.59360,-2.79962
-0.21928,-2.68866,1.08255,-1.19021,-2.78371,-4.35188,-0.77547,-2.83452,-3.90359,-3.15479,-2.33332,-2.71330,-2.84583
-0.24452,-2.69650,0.95127,-1.40380,-2.81848,-4.14573,-1.25710,-2.71913,-3.96582,-3.17346,-2.08931,-2.49828,-2.89391
-0.27077,-2.46557,1.01394,-1.43918,-2.50815,-3.95831,-0.65337,-2.45967,-3.86001,-2.95794,-1.77120,-2.45632,-2.59159
-0.29796,-2.35908,1.01271,-1.14140,-2.27669,-3.96843,-1.04565,-2.31989,-3.70648,-2.81949,-1.23773,-2.34313,-2.73187
-0.32527,-2.59612,0.90919,-1.51297,-2.52232,-3.96351,-1.21261,-2.34095,-4.01687,-2.79255,-2.05602,-2.79955,-2.74387
0.00257,-3.32615,0.74302,-2.36913,-4.01402,-4.94888,-2.68344,-3.22926,-3.73147,-3.16239,-2.80412,-3.11066,-3.20809
0.00257,-3.33339,0.75133,-2.33394,-4.02071,-4.95615,-2.66842,-3.24551,-3.76175,-3.14887,-2.81844,-3.15755,-3.22260
0.00257,-3.28240,0.72829,-2.19698,-3.95573,-4.83563,-2.71057,-3.29237,-3.65068,-3.09266,-2.88956,-3.02948,-3.17035
0.00232,-3.27140,0.71010,-2.26935,-3.91659,-4.79563,-2.67336,-3.25877,-3.66506,-3.14507,-2.84996,-3.01031,-3.12987
0.00221,-3.19349,0.70107,-2.13485,-3.84296,-4.69734,-2.66829,-3.23561,-3.49930,-3.04037,-2.84077,-2.89889,-3.07649
0.00177,-3.27021,0.72552,-2.21493,-3.90404,-4.82303,-2.68074,-3.25180,-3.69793,-3.12522,-2.83745,-3.05211,-3.11482
0.00103,-3.29633,0.69801,-2.24759,-3.88110,-4.76587,-2.67622,-3.24604,-3.74299,-3.14115,-2.92536,-3.13205,-3.20494
0.00018,-3.19415,0.70846,-2.19877,-3.78270,-4.75679,-2.66587,-3.07394,-3.61974,-3.02099,-2.79106,-2.95482,-3.07679
-0.00093,-3.04862,0.67452,-2.06753,-3.54515,-4.52831,-2.44354,-3.05628,-3.44353,-2.89838,-2.74015,-2.86352,-2.89979
-0.00246,-3.38687,0.73643,-2.44735,-4.04189,-4.97645,-2.70550,-3.54691,-3.78693,-3.19845,-2.92174,-3.11611,-3.12738
-0.00401,-3.18079,0.73780,-2.10348,-3.74700,-4.82951,-2.66647,-3.18456,-3.55856,-3.04341,-2.76885,-2.94784,-2.95819
-0.00587,-3.29514,0.70790,-2.40649,-3.86503,-4.86972,-2.66149,-3.33129,-3.71714,-3.10748,-2.84813,-3.09543,-3.04915
-0.00804,-3.26074,0.71166,-2.32612,-3.82684,-4.84443,-2.65722,-3.17753,-3.68377,-3.17019,-2.79715,-3.10645,-3.01768
-0.01053,-3.14584,0.75097,-2.08506,-3.70638,-4.86661,-2.64727,-3.07643,-3.50819,-2.99388,-2.74542,-2.90876,-2.92038
-0.01337,-3.05876,0.68674,-2.11854,-3.60646,-4.58377,-2.56372,-2.85411,-3.53619,-2.89626,-2.74230,-2.85710,-2.82911
-0.01658,-3.14150,0.68949,-2.14824,-3.85009,-4.55719,-2.61380,-3.00528,-3.63692,-2.91919,-2.82428,-2.97346,-2.88660
-0.02017,-3.13002,0.71398,-2.16462,-3.71459,-4.72770,-2.64733,-2.88499,-3.60661,-2.88619,-2.81680,-2.94024,-2.91117
-0.02419,-3.17404,0.72670,-2.09918,-3.73793,-4.78549,-2.67732,-3.23464,-3.54794,-2.93320,-2.78899,-2.94320,-2.99255
-0.02867,-3.35763,0.77529,-2.28706,-4.07716,-4.95956,-2.72680,-3.59477,-3.85455,-3.07218,-2.91475,-2.99423,-3.09523
-0.03360,-3.17702,0.72346,-2.05993,-3.73026,-4.75636,-2.71521,-3.25886,-3.57238,-2.93913,-2.82171,-2.89758,-3.01877
-0.04493,-3.08751,0.85772,-1.95017,-3.82612,-4.44393,-1.59450,-3.25023,-3.67357,-3.51301,-2.78701,-2.83287,-3.00371
-0.04477,-2.99161,0.86502,-2.08472,-3.43847,-4.48773,-1.39286,-3.01524,-3.67527,-3.42684,-2.59860,-2.68781,-3.10858
-0.05139,-3.10285,0.92290,-2.26299,-3.70174,-4.75830,-1.36648,-3.26759,-3.80320,-3.32450,-2.72337,-2.73514,-3.08518
-0.05850,-2.98706,1.06970,-1.95891,-3.65940,-4.62828,-0.73679,-3.30825,-3.75951,-3.36209,-2.71871,-2.65531,-3.08335
-0.05871,-2.79198,1.20390,-1.85885,-3.31869,-4.54492,-0.04629,-3.06403,-3.74398,-3.16861,-2.50759,-2.63577,-3.03107
-0.06791,-2.75536,1.20207,-1.77989,-3.31003,-4.36151,0.02205,-3.07802,-3.79783,-3.07063,-2.45292,-2.70890,-3.01592
-0.07779,-2.76321,1.08730,-2.01799,-3.28592,-4.31526,-0.30964,-3.01249,-3.73676,-3.05761,-2.33684,-2.55213,-3.00747
-0.08837,-2.72344,1.14604,-2.08549,-3.05521,-4.29895,0.00805,-2.96334,-3.73553,-3.06864,-2.44561,-2.60516,-2.98451
-0.09964,-2.92569,1.03692,-2.09352,-3.24258,-4.37409,-0.69245,-2.96046,-4.20260,-3.09977,-2.62238,-2.84711,-3.12191
-0.11151,-2.81287,1.16040,-1.98850,-3.18313,-4.42613,-0.16050,-2.97859,-4.03322,-3.13225,-2.61248,-2.75469,-2.85923
-0.12410,-2.86267,1.14224,-2.11916,-3.10705,-4.55448,-0.26778,-3.04733,-3.94853,-3.25175,-2.53930,-2.71828,-3.07305
-0.13736,-2.69118,1.14025,-1.95417,-2.83189,-4.25669,-0.05902,-2.83444,-3.87762,-3.10750,-2.39756,-2.63890,-2.95401
-0.15127,-2.56060,1.15565,-1.45620,-2.61400,-4.17546,-0.08801,-2.75211,-3.87254,-2.99317,-2.31881,-2.51090,-2.82476
-0.16574,-2.53333,1.13679,-1.44552,-2.63061,-4.04908,-0.14369,-2.68833,-3.97002,-2.94098,-2.16774,-2.56063,-2.73672
-0.18078,-2.71968,0.98812,-1.38750,-2.91517,-4.23723,-1.09194,-2.62385,-3.96511,-3.17443,-2.22903,-2.73428,-2.83826
-0.19647,-2.70726,0.98899,-1.53218,-2.78797,-4.16586,-0.85272,-2.71034,-3.94289,-3.10025,-2.34022,-2.75915,-2.88102
-0.21271,-2.72812,1.02633,-1.49252,-2.86113,-4.33161,-0.81282,-2.82674,-3.88363,-3.11191,-2.33834,-2.67289,-2.94963
-0.22933,-2.59710,0.99462,-1.22615,-2.73229,-4.21861,-1.02367,-2.70865,-3.76845,-3.03803,-2.03898,-2.53752,-2.67862
-0.24636,-2.77281,0.93215,-1.22682,-2.87623,-4.22512,-1.65103,-2.75946,-4.01822,-3.21714,-2.26275,-2.60163,-2.88973
-0.26421,-2.59219,1.05668,-1.54795,-2.71703,-4.10717,-0.46371,-2.56785,-3.86951,-3.13339,-2.19506,-2.54731,-2.77293
-0.28195,-2.57762,0.96136,-1.18218,-2.64752,-4.13382,-1.14070,-2.47919,-3.85639,-2.89587,-2.22787,-2.53888,-2.67378
-0.29981,-2.47377,0.94347,-1.08544,-2.53661,-4.00565,-1.37205,-2.37158,-3.77339,-2.84009,-1.66590,-2.43566,-2.65131
-0.31779,-2.44465,0.92729,-1.24020,-2.53495,-3.85805,-1.48464,-2.34881,-3.82527,-2.75124,-1.29277,-2.54677,-2.56376
-0.33593,-2.51306,0.94441,-1.42863,-2.45796,-3.91254,-1.30979,-2.27151,-4.07728,-2.75207,-1.60452,-2.73581,-2.58048
-0.35407,-2.43364,0.98834,-1.38613,-2.35995,-3.84435,-0.93659,-2.31468,-4.02567,-2.72970,-1.55756,-2.63595,-2.54581
-0.37197,-2.41718,0.98636,-1.40059,-2.38542,-3.83303,-0.90040,-2.23041,-3.95463,-2.77853,-1.50791,-2.60511,-2.57580
-0.38958,-2.35057,0.98193,-1.52635,-2.14348,-3.70378,-0.89625,-1.98071,-3.98614,-2.66974,-1.37361,-2.65406,-2.57157
-0.40683,-2.30615,1.02668,-1.19194,-2.21957,-3.78296,-0.82788,-2.06812,-3.90872,-2.59634,-1.30137,-2.56981,-2.59479
-0.42373,-2.32143,0.98933,-1.28763,-2.28858,-3.66556,-1.36256,-1.94454,-3.93234,-2.67495,-0.90066,-2.57383,-2.58361
-0.44009,-2.15660,1.01109,-1.23004,-2.01056,-3.74558,-1.32675,-1.82881,-3.67805,-2.54871,-0.60249,-2.49298,-2.10203
-0.45564,-2.23378,1.01511,-1.23886,-2.26148,-3.69501,-0.95575,-1.96101,-3.82615,-2.57291,-0.93092,-2.46594,-2.42976
-0.47075,-2.25889,0.97985,-1.54674,-2.17835,-3.68440,-0.94029,-2.07995,-3.79083,-2.64097,-0.92199,-2.44150,-2.36390
-0.48457,-2.25426,0.99501,-1.61845,-2.22112,-3.77184,-0.94439,-2.02064,-3.70490,-2.65500,-0.79867,-2.36308,-2.44449
-0.49734,-2.28225,1.02697,-1.62607,-2.22214,-3.66748,-0.57336,-2.26168,-3.78904,-2.75998,-1.00504,-2.34506,-2.57268
-0.50883,-2.41111,1.02882,-1.66897,-2.36936,-3.79962,-0.51538,-2.13546,-3.91698,-2.84892,-1.53832,-2.53249,-2.78558
-0.51900,-2.60030,0.86548,-1.70082,-2.49759,-3.95144,-1.34892,-2.22486,-3.99207,-2.89290,-2.02407,-2.58442,-2.78595
-0.52786,-2.63627,0.85596,-1.60446,-2.50212,-3.97768,-2.03938,-2.05748,-4.08705,-3.00875,-1.76034,-2.59744,-2.72796
-0.53516,-2.69715,0.82629,-1.60776,-2.56106,-4.00648,-1.80047,-2.22160,-4.11247,-2.94148,-2.35863,-2.58843,-2.77312
-0.54085,-2.51918,0.90003,-1.67746,-2.46799,-3.83925,-1.18056,-2.01591,-3.99514,-2.80262,-1.84925,-2.55699,-2.80667
-0.54491,-2.40360,0.90318,-1.35775,-2.31626,-3.78395,-1.12409,-1.89705,-3.76921,-2.75356,-1.81352,-2.51017,-2.71048
-0.55770,-2.47059,0.91008,-1.56385,-2.46400,-3.90962,-1.09577,-2.16199,-3.84114,-2.87367,-1.84195,-2.21266,-2.74128
-0.55477,-2.81339,0.78659,-1.86455,-2.63829,-4.13532,-1.75900,-2.40029,-3.98472,-3.14280,-2.59221,-2.61064,-3.00605
-0.54981,-2.83977,0.87600,-1.91803,-2.71746,-4.26194,-1.37932,-2.64020,-4.07829,-3.18613,-2.61389,-2.53792,-3.06456
-0.54291,-2.90435,0.87115,-1.90088,-2.83133,-4.42558,-1.55797,-2.71913,-4.02723,-3.27519,-2.64689,-2.52895,-3.13036
-0.53413,-3.07635,0.96537,-2.17382,-3.05311,-4.50172,-1.18855,-3.10008,-4.36499,-3.43857,-2.79507,-2.84428,-3.30331
-0.52355,-3.03888,1.07418,-2.29023,-3.14088,-4.44314,-0.66238,-2.96391,-4.38844,-3.39817,-2.82493,-2.84466,-3.43208
-0.51113,-3.10018,0.97167,-1.99886,-3.21650,-4.62635,-1.36462,-3.00534,-4.36959,-3.39711,-2.77354,-2.88731,-3.36263
-0.49693,-2.90150,1.29461,-2.11782,-3.27908,-4.39986,0.25957,-3.14982,-4.19908,-3.19283,-2.79347,-2.76279,-3.37979
-0.48104,-2.96958,1.39975,-2.37068,-3.39121,-4.40491,0.58991,-3.27142,-4.37495,-3.24145,-2.90937,-2.88690,-3.43482
-0.46274,-2.91497,1.35836,-2.18281,-3.28768,-4.39088,0.46146,-3.18348,-4.27664,-3.30459,-2.79497,-2.78239,-3.40771
-0.44459,-2.93056,1.10485,-2.13089,-3.45047,-4.29386,-0.39137,-2.88950,-4.09409,-3.33545,-2.69836,-2.70741,-3.31422
-0.42514,-3.16687,1.01890,-2.14482,-3.84842,-4.61874,-1.14549,-3.08909,-4.28576,-3.44980,-2.81744,-2.83606,-3.43310
-0.40465,-3.02644,1.09600,-2.22791,-3.65869,-4.47435,-0.55863,-2.90644,-4.06915,-3.43594,-2.70031,-2.80420,-3.42881
-0.38331,-3.10816,1.07731,-2.31592,-3.89697,-4.40626,-0.61877,-3.00136,-4.03313,-3.54187,-2.87662,-2.88752,-3.50319
-0.36115,-3.09044,1.01491,-2.30042,-3.86152,-4.53932,-0.86560,-3.05120,-3.80175,-3.65925,-2.77219,-2.85041,-3.20273
-0.33846,-3.19673,0.90793,-2.29324,-3.82948,-4.60715,-1.36345,-3.03167,-3.91563,-3.56729,-2.99633,-2.92647,-3.43657
-0.31557,-3.00733,1.06018,-2.14733,-3.79970,-4.52156,-0.59748,-2.97069,-3.60097,-3.48075,-2.88923,-2.86681,-3.19878
-0.28843,-3.19658,1.00994,-2.40870,-3.94820,-4.62034,-0.88591,-3.19372,-3.80074,-3.65570,-3.17897,-2.98745,-3.28606
-0.26793,-3.03149,1.31609,-2.43890,-3.85820,-4.55215,0.32915,-2.93471,-3.79249,-3.52885,-3.16761,-3.03380,-3.33740
-0.24797,-3.18910,1.29454,-2.63731,-4.09592,-4.61041,0.13782,-3.04943,-3.92907,-3.56386,-3.28190,-3.29906,-3.56181
-0.22876,-3.26975,1.09778,-2.55534,-4.00046,-4.62372,-0.57259,-3.15062,-3.93368,-3.69720,-3.41002,-3.29462,-3.45918
-0.21029,-3.07516,1.26189,-2.65218,-3.88712,-4.37009,0.21108,-2.85286,-3.82350,-3.63913,-3.26403,-3.21027,-3.26353
-0.19282,-3.20115,0.96255,-2.68601,-3.83983,-4.43122,-0.86279,-3.07437,-3.86346,-3.62098,-3.10135,-3.13367,-3.39780
-0.17659,-3.00053,1.30604,-2.54128,-3.71660,-4.34147,0.43084,-2.93268,-3.81458,-3.50691,-3.15778,-3.11928,-3.30553
-0.15557,-3.14228,1.19995,-2.65888,-4.08716,-4.30556,-0.05105,-2.98329,-3.90264,-3.59830,-3.15898,-3.20633,-3.47061
-0.14634,-2.96282,1.26622,-2.44705,-3.84986,-4.23975,0.33490,-2.90078,-3.67251,-3.47543,-3.11497,-3.02848,-3.23425
-0.13906,-2.98339,1.16723,-2.49364,-3.69658,-4.20296,0.02714,-2.92212,-3.73113,-3.55287,-2.97309,-3.03572,-3.25288
-0.13372,-2.91355,1.15211,-2.18776,-3.70611,-4.13990,-0.01729,-2.97994,-3.68199,-3.41678,-2.99598,-2.88783,-3.12189
-0.13048,-3.20098,0.84548,-2.41472,-4.10434,-4.41292,-1.48394,-3.06306,-3.65659,-3.73149,-3.03497,-3.01298,-3.09482
-0.12939,-2.97456,1.01811,-2.18146,-3.67346,-4.37845,-0.62375,-2.91580,-3.53991,-3.58029,-2.91969,-2.86361,-3.06921
-0.13046,-3.09518,0.98176,-2.26056,-3.78808,-4.63451,-0.96621,-3.09527,-3.56999,-3.61655,-2.79048,-3.06480,-3.16537
-0.13324,-2.89575,1.03586,-2.10885,-3.55216,-4.46399,-0.58234,-2.98337,-3.39290,-3.51404,-2.57850,-2.72067,-3.06070
-0.13890,-2.82529,1.02502,-2.07021,-3.55578,-4.30488,-0.50991,-2.69366,-3.43649,-3.41111,-2.57946,-2.78769,-2.90367
-0.14664,-2.80261,1.10996,-2.17744,-3.25058,-4.33991,-0.14231,-2.68339,-3.56199,-3.41698,-2.63408,-2.77465,-3.04478
-0.15643,-2.79805,1.18462,-2.16659,-3.40140,-4.44617,0.00105,-2.69026,-3.73751,-3.28297,-2.47767,-2.70621,-3.07277
-0.16816,-2.57652,1.37339,-1.59604,-3.35160,-4.29312,0.69754,-2.63298,-3.59879,-3.21201,-2.23254,-2.54922,-2.99643
-0.18157,-2.73350,1.27027,-1.64780,-3.45779,-4.24998,0.20839,-2.66915,-3.87104,-3.30929,-2.51959,-2.65731,-3.16150
-0.20462,-2.62786,1.22927,-1.81653,-3.26253,-4.16081,0.28446,-2.57108,-3.77751,-3.05303,-2.35195,-2.58956,-2.98010
-0.21665,-2.79752,1.33397,-2.14789,-3.35527,-4.26579,0.53038,-2.98953,-4.06289,-3.24038,-2.54168,-2.72219,-3.17998
-0.22966,-2.94247,1.40306,-2.27048,-3.45319,-4.51072,0.56921,-3.11350,-4.26515,-3.39772,-2.82914,-2.77813,-3.37581
-0.24362,-2.87283,1.46088,-2.20293,-3.33488,-4.46094,0.84957,-3.13553,-4.14011,-3.34423,-2.79109,-2.78944,-3.37874
-0.25825,-2.84118,1.60077,-2.16586,-3.42517,-4.38777,1.30573,-3.05401,-4.31402,-3.35531,-2.88204,-2.84975,-3.28356
-0.27334,-2.83127,1.61362,-2.19855,-3.34886,-4.28178,1.35964,-3.01063,-4.44163,-3.30750,-2.95558,-2.81683,-3.31100
-0.30907,-2.64622,1.56715,-1.92140,-3.17779,-4.08847,1.38807,-2.82931,-4.14836,-3.24805,-2.62211,-2.63277,-3.18204
-0.31470,-2.80201,1.65338,-2.18325,-3.50266,-4.24360,1.50999,-2.89874,-4.38120,-3.28580,-2.82751,-2.84111,-3.36623
-0.31949,-2.76320,1.63143,-2.27852,-3.43853,-4.17789,1.48376,-2.73531,-4.37286,-3.29519,-2.65669,-2.81809,-3.34264
-0.32381,-2.77734,1.60997,-2.16463,-3.54424,-4.20390,1.40485,-2.83428,-4.28307,-3.32388,-2.63714,-2.93582,-3.25125
-0.32776,-2.81530,1.49214,-2.21709,-3.49367,-4.24815,1.00201,-2.88289,-4.27161,-3.31958,-2.62853,-2.85474,-3.23875
-0.33128,-2.62654,1.55790,-2.03649,-3.47379,-4.22600,1.39190,-2.64016,-3.79456,-3.32221,-2.47139,-2.62032,-3.07240
-0.36051,-2.70873,1.63989,-2.17205,-3.70376,-4.01668,1.58428,-2.62291,-4.09595,-3.37660,-2.52092,-2.86512,-3.29763
-0.34873,-2.84294,1.49008,-2.29336,-3.71519,-4.30292,1.01417,-2.95560,-4.00211,-3.40443,-2.72378,-2.73964,-3.30654
-0.33569,-2.83330,1.51084,-2.26454,-3.62461,-4.24679,1.07631,-2.77957,-4.03145,-3.52000,-2.64051,-2.86622,-3.43566
-0.32212,-2.71261,1.28035,-2.16764,-3.41720,-3.95533,0.57466,-2.57939,-3.63772,-3.47346,-2.56874,-2.84313,-3.05819
-0.30835,-2.74030,1.59600,-2.28125,-3.62151,-4.03575,1.51497,-2.56149,-3.78360,-3.58254,-2.84000,-2.95563,-3.25614
-0.29459,-2.80379,1.52027,-2.38916,-3.74428,-4.03420,1.24448,-2.62867,-3.80596,-3.56910,-2.95440,-2.92340,-3.23322
-0.31322,-3.00636,1.67118,-2.64458,-3.87340,-4.29003,1.53052,-2.96522,-4.00831,-3.76529,-3.32593,-3.15187,-3.56950
-0.28041,-3.03413,1.69686,-2.71096,-4.05786,-4.20171,1.59567,-3.02397,-3.97758,-3.81227,-3.29545,-3.21896,-3.63824
-0.24754,-3.01975,1.37598,-2.52586,-3.82882,-4.14620,0.62623,-2.97938,-3.88909,-3.78269,-3.15705,-3.02467,-3.48993
-0.21585,-3.11122,1.16840,-2.57910,-4.08746,-4.10204,-0.07404,-3.23473,-3.64518,-3.79728,-3.17483,-3.05092,-3.36664
-0.18571,-3.02992,1.30611,-2.45179,-4.11244,-3.99800,0.41553,-3.20536,-3.51170,-3.83511,-3.18868,-3.06360,-3.34810
