replicate,p
0,0.001370462221
1,0.0001829235788
2,8.211567926e-05
3,0.002243301255
4,0.007575552083
5,2.69908401e-05
6,0.002508157993
7,0.002173188464
8,0.001161540687
9,0.0006788257377
10,0.0033495951
11,0.001465415381
12,0.001235541041
13,5.571146629e-06
14,0.0004595484168
15,0.0005349356028
16,0.0001994421868
17,0.0002768671899
18,0.001053370482
19,0.0005190446073
20,0.0002607986213
21,0.001670535036
22,0.0002971986762
23,0.0008842016245
24,6.22971468e-05
25,0.001465466158
26,0.002512704388
27,0.001791272274
28,0.006040298382
29,0.00120124772
30,0.0001337325686
31,0.0002452127217
32,0.004719394222
33,0.002085778292
34,0.0009298363011
35,0.001178172417
36,0.00026009103
37,0.0006198040927
38,4.778740246e-05
39,0.003284078216
40,0.0001737284038
41,0.0001161234312
42,0.0001288343512
43,0.00066673037
44,0.001674698067
45,0.004804523157
46,0.0008546723591
47,0.0004777230213
48,0.003504130796
49,0.0004595787801
50,0.0005270552766
51,4.171541927e-05
52,0.001204799821
53,0.002027208196
54,0.0007455645657
55,0.0008712976725
56,0.0006362014254
57,0.001113536775
58,0.0003579257686
59,0.001090419526
60,0.005838044738
61,0.0007803378709
62,0.0006229032962
63,0.001165165603
64,0.00210749034
65,0.001171913711
66,0.003589238807
67,0.0003135473431
68,0.012377818
69,0.004008240323
70,0.008092997403
71,0.0007483834276
72,0.001883439309
73,0.001094317423
74,0.001452013405
75,0.0002511237526
76,0.003824864253
77,0.0002632613535
78,0.006571843859
79,0.0003808801495
80,0.003017643453
81,0.0002853119638
82,0.002082515333
83,0.0006684463509
84,0.001511136627
85,0.002628355089
86,0.005147694792
87,0.003907344081
88,0.0002830783892
89,0.00150547973
90,6.811216744e-05
91,0.0001685112191
92,0.002993437782
93,0.000946299529
94,0.002480129374
95,0.002360011318
96,0.005430106755
97,0.001991470841
98,8.309677562e-05
99,0.0001142919528
100,0.002200485565
101,0.0001402167121
102,0.004355952109
103,0.00633061971
104,0.001001459854
105,0.00036894959
106,0.007155690133
107,0.0004788422459
108,0.0003594242505
109,0.0007031068258
110,0.002823531579
111,0.001939954895
112,0.002122047447
113,0.001827773518
114,0.007607101274
115,0.003090045816
116,1.507726419e-05
117,7.372110059e-05
118,0.0006686891832
119,4.470515966e-05
120,0.0001214909118
121,0.001099263791
122,0.0006431168814
123,4.048259338e-05
124,0.001979094572
125,0.000511945831
126,0.002642284662
127,0.0001101161038
128,0.0006423301046
129,0.0006261345016
130,0.0006930138373
131,0.004725264783
132,0.0006475426081
133,2.513937413e-05
134,0.010297368
135,0.001628001514
136,0.001185654992
137,0.0009542445483
138,0.0007641196305
139,0.00212769286
140,0.005741861443
141,0.001067479332
142,0.002394848153
143,0.002128515872
144,0.002726565846
145,0.003969903291
146,0.001592652317
147,0.000934009978
148,0.0002394042431
149,0.00357449146
150,0.0001003734056
151,0.001823065084
152,0.00124495821
153,0.0001352635439
154,0.00115999979
155,0.0004222283337
156,0.0004814310235
157,0.0001266948289
158,0.001590606413
159,0.002930478319
160,4.867935435e-05
161,0.001203181692
162,0.0009027449845
163,7.570937845e-05
164,0.0009808338344
165,0.0008683149013
166,0.000102919844
167,0.000831389687
168,0.0003798735866
169,0.005533269117
170,0.002071205113
171,0.006569397516
172,0.0009918582312
173,0.001715741714
174,0.0007896118483
175,0.001153450957
176,0.003230065109
177,0.001147097082
178,0.0002131873187
179,7.087991442e-05
180,0.0001170274341
181,0.001789939221
182,0.002156477327
183,0.004027291347
184,9.702887787e-05
185,0.004029874631
186,0.001016620193
187,5.86311562e-05
188,0.0001086009952
189,0.0002609233472
190,0.0005014122214
191,0.0004997583774
192,0.0005913922797
193,0.0005935406101
194,0.002303587562
195,9.007957916e-05
196,0.001383777582
197,8.902863045e-05
198,0.0003847305349
199,0.001034526172
