replicate,p
0,7.05904791e-06
1,3.496597581e-06
2,7.030115086e-05
3,3.869573675e-06
4,1.190664047e-05
5,1.24161726e-05
6,1.272082107e-05
7,1.243308911e-05
8,3.887938748e-06
9,1.626228379e-05
10,9.588163035e-06
11,5.377256325e-06
12,6.538317095e-06
13,1.415482262e-05
14,3.873443967e-06
15,1.153168518e-06
16,6.34451259e-06
17,9.495107033e-06
18,1.674822136e-06
19,1.144007947e-05
20,4.861839282e-06
21,3.283060326e-06
22,1.462033021e-05
23,5.167360671e-05
24,4.179424037e-05
25,7.468015777e-06
26,1.277106755e-05
27,2.648799795e-05
28,1.21903946e-05
29,4.664471603e-06
30,1.731251322e-05
31,3.22617013e-06
32,4.160239149e-06
33,9.185673402e-06
34,1.985738803e-06
35,4.054203081e-05
36,8.02807248e-06
37,7.518428707e-07
38,4.179952628e-05
39,0
40,2.56059554e-05
41,5.494826253e-06
42,1.177409992e-06
43,2.205553979e-06
44,1.055842669e-05
45,1.018980504e-05
46,4.370781263e-05
47,1.686250231e-06
48,6.447170586e-05
49,2.004297985e-06
50,9.285381997e-06
51,2.356678276e-05
52,1.666909532e-06
53,4.054417395e-06
54,1.368494588e-05
55,6.377284858e-08
56,7.254891409e-06
57,1.139810903e-06
58,1.017043323e-06
59,3.435834051e-05
60,4.695941189e-06
61,0
62,7.153825227e-06
63,6.234837476e-07
64,2.184750302e-05
65,3.48483837e-06
66,1.103396388e-05
67,3.004394883e-06
68,1.13645213e-05
69,3.165383896e-05
70,1.724754081e-06
71,4.029490386e-05
72,1.57675412e-05
73,5.676988115e-06
74,4.501281211e-07
75,2.432635806e-05
76,1.956144615e-05
77,4.721917783e-06
78,1.064805256e-05
79,1.4144e-05
80,0.000102620057
81,7.013879689e-06
82,4.597025219e-06
83,6.270377469e-05
84,5.574330092e-06
85,1.777333609e-05
86,2.618430419e-06
87,3.134771959e-06
88,1.183005303e-05
89,3.091089448e-05
90,2.447177831e-05
91,6.033339845e-06
92,6.103596104e-06
93,7.651326801e-06
94,2.892705339e-06
95,4.386461356e-06
96,2.378174916e-06
97,1.528418393e-06
98,1.541904666e-05
99,1.247527171e-05
100,8.001513725e-06
101,7.408626823e-06
102,1.053775314e-06
103,2.004580931e-05
104,5.642616995e-06
105,1.751940392e-06
106,6.192165088e-06
107,3.873725835e-05
108,2.194859205e-05
109,0
110,7.379281254e-06
111,8.441962664e-06
112,1.50348306e-05
113,1.27229644e-05
114,1.126617969e-06
115,1.405182647e-06
116,2.760579715e-05
117,4.156058023e-06
118,4.958689538e-06
119,1.212672116e-05
120,1.168311502e-05
121,1.752147133e-05
122,2.229600133e-05
123,1.052271009e-06
124,2.260439494e-05
125,1.348018961e-06
126,3.870177163e-06
127,1.557513391e-05
128,6.455484463e-06
129,3.261848573e-06
130,3.698239546e-05
131,7.263954737e-06
132,5.784013702e-06
133,2.411470525e-06
134,2.624345306e-06
135,1.675083486e-05
136,5.535361484e-05
137,1.384566873e-05
138,1.512955404e-06
139,7.167914807e-06
140,2.194784968e-06
141,1.758794382e-05
142,2.131884818e-05
143,7.014723629e-06
144,5.376504252e-06
145,1.101599035e-05
146,8.430638415e-07
147,8.480852212e-06
148,3.632952424e-05
149,2.009364493e-05
150,7.672599039e-06
151,3.606589264e-05
152,2.958019134e-06
153,2.048981992e-05
154,5.460932086e-06
155,7.233152579e-06
156,1.080554882e-05
157,1.080498759e-05
158,3.520259215e-05
159,1.94191847e-05
160,2.33569282e-06
161,2.09762015e-07
162,3.18565116e-06
163,1.078183538e-05
164,3.417875131e-06
165,1.280028614e-06
166,2.213163857e-05
167,8.794039797e-07
168,6.970475644e-06
169,7.132056079e-06
170,7.199684898e-06
171,1.751918986e-05
172,5.22618601e-05
173,1.197323691e-06
174,1.049417219e-05
175,1.334871732e-05
176,1.102509267e-05
177,0
178,0
179,1.495241893e-05
180,3.612435817e-06
181,2.561720642e-05
182,1.170518373e-06
183,5.685578801e-06
184,5.284255141e-06
185,3.640555579e-06
186,1.682984717e-06
187,2.332286506e-05
188,5.66482601e-06
189,1.183935039e-06
190,1.357399998e-05
191,5.878373896e-06
192,7.843441604e-06
193,8.717993456e-06
194,1.126754378e-05
195,2.370465866e-05
196,1.206892172e-05
197,3.132236742e-05
198,6.081805811e-06
199,8.492701405e-06
