time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00279,0.17213,0.64428,1,0,0,MODEL,-0.4485,0.100,0.0000,0,none
0.082,1,0.00279,0.15808,0.65115,1,0,0,MODEL,-0.4352,0.100,0.0000,0,none
0.100,2,0.00279,0.10385,0.63276,1,0,0,MODEL,-0.3837,0.100,0.0106,0,none
0.150,3,0.00264,0.17547,0.61497,1,0,0,MODEL,-0.4517,0.100,0.0138,0,none
0.202,4,0.00248,0.07025,0.63075,1,0,0,MODEL,-0.3517,0.100,0.0252,0,none
0.250,5,0.00193,-0.04230,0.77638,1,0,0,MODEL,-0.2448,0.100,0.0431,0,none
0.300,6,0.00108,0.30940,0.72837,1,0,0,MODEL,-0.5789,0.100,0.0556,0,none
0.352,7,-0.00004,0.18529,0.63772,1,0,0,MODEL,-0.4610,0.100,0.0672,0,none
0.401,8,-0.00225,0.13133,0.76146,1,0,0,MODEL,-0.4098,0.100,0.0770,0,none
0.452,9,-0.00459,0.01824,0.70713,1,0,0,MODEL,-0.3023,0.100,0.0875,0,none
0.501,10,-0.00661,0.09873,0.58262,1,0,0,MODEL,-0.3788,0.100,0.1016,0,none
0.552,11,-0.00899,0.07804,0.53634,1,0,0,MODEL,-0.3591,0.100,0.1135,0,none
0.602,12,-0.01187,-0.07664,0.37689,1,0,0,MODEL,-0.2122,0.100,0.1252,0,none
0.652,13,-0.01480,-0.02303,0.32845,1,0,0,MODEL,-0.2631,0.100,0.1368,0,none
0.703,14,-0.01745,-0.04490,0.33689,1,0,0,MODEL,-0.2423,0.100,0.1483,0,none
0.752,15,-0.01176,-0.04545,0.27366,1,0,0,MODEL,-0.2418,0.100,0.1613,0,none
0.802,16,-0.02768,-0.03932,0.31788,1,0,0,MODEL,-0.2476,0.100,0.1715,0,none
0.853,17,-0.02881,-0.06501,0.29009,1,0,0,MODEL,-0.2232,0.100,0.1823,0,none
0.903,18,-0.03327,-0.02975,0.24370,1,0,0,MODEL,-0.2567,0.100,0.1934,0,none
0.954,19,-0.03828,-0.06250,0.27296,1,0,0,MODEL,-0.2256,0.100,0.2042,0,none
1.003,20,-0.04407,-0.06694,0.26492,1,0,0,MODEL,-0.2214,0.100,0.2151,0,none
1.054,21,-0.05019,-0.03105,0.24556,1,0,0,MODEL,-0.2555,0.100,0.2258,0,none
1.105,22,-0.05698,-0.00734,0.23983,1,0,0,MODEL,-0.2780,0.100,0.2364,0,none
1.154,23,-0.06498,-0.02599,0.24692,1,0,0,MODEL,-0.2603,0.100,0.2468,0,none
