time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00282,0.17455,0.64406,1,0,0,MODEL,-0.4508,0.100,0.0000,0,none
0.085,1,0.00282,0.16795,0.64344,1,0,0,MODEL,-0.4446,0.100,0.0000,0,none
0.119,2,0.00282,0.10899,0.62989,1,0,0,MODEL,-0.3885,0.100,0.0106,0,none
0.170,3,0.00272,0.12822,0.61180,1,0,0,MODEL,-0.4068,0.100,0.0165,0,none
0.220,4,0.00240,0.11317,0.60399,1,0,0,MODEL,-0.3925,0.100,0.0294,0,none
0.272,5,0.00196,-0.04845,0.74603,1,0,0,MODEL,-0.2390,0.100,0.0377,0,none
0.321,6,0.00111,0.18189,0.71738,1,0,0,MODEL,-0.4578,0.100,0.0543,0,none
0.353,7,-0.00015,0.21577,0.65904,1,0,0,MODEL,-0.4900,0.100,0.0655,0,none
0.406,8,-0.00214,0.11226,0.70020,1,0,0,MODEL,-0.3916,0.100,0.0774,0,none
0.456,9,-0.00431,0.19876,0.60410,1,0,0,MODEL,-0.4738,0.100,0.0890,0,none
0.507,10,-0.00655,0.13176,0.58089,1,0,0,MODEL,-0.4102,0.100,0.1015,0,none
0.556,11,-0.00930,0.03207,0.51378,1,0,0,MODEL,-0.3155,0.100,0.1135,0,none
0.605,12,-0.01197,-0.08431,0.37143,1,0,0,MODEL,-0.2049,0.100,0.1252,0,none
0.655,13,-0.01433,-0.00247,0.33646,1,0,0,MODEL,-0.2827,0.100,0.1369,0,none
0.705,14,-0.01690,-0.04546,0.35369,1,0,0,MODEL,-0.2418,0.100,0.1483,0,none
0.757,15,-0.01199,-0.03114,0.29218,1,0,0,MODEL,-0.2554,0.100,0.1646,0,none
0.805,16,-0.02548,-0.03790,0.31261,1,0,0,MODEL,-0.2490,0.100,0.1723,0,none
0.856,17,-0.02780,-0.06015,0.30577,1,0,0,MODEL,-0.2279,0.100,0.1824,0,none
0.906,18,-0.03209,-0.04205,0.28454,1,0,0,MODEL,-0.2451,0.100,0.1934,0,none
0.958,19,-0.03686,-0.05150,0.24940,1,0,0,MODEL,-0.2361,0.100,0.2042,0,none
1.008,20,-0.04230,-0.06344,0.27055,1,0,0,MODEL,-0.2247,0.100,0.2151,0,none
1.058,21,-0.04820,-0.05243,0.26654,1,0,0,MODEL,-0.2352,0.100,0.2258,0,none
1.107,22,-0.05469,-0.00905,0.23237,1,0,0,MODEL,-0.2764,0.100,0.2364,0,none
1.158,23,-0.06229,0.00494,0.24033,1,0,0,MODEL,-0.2897,0.100,0.2468,0,none
1.209,24,-0.07093,-0.05336,0.24610,1,0,0,MODEL,-0.2343,0.100,0.2572,0,none
1.259,25,-0.08424,0.02443,0.23787,1,0,0,MODEL,-0.3082,0.100,0.2674,0,none
1.308,26,-0.09147,-0.03739,0.22688,1,0,0,MODEL,-0.2495,0.100,0.2768,0,none
1.357,27,-0.10171,-0.00738,0.23122,1,0,0,MODEL,-0.2780,0.100,0.2878,0,none
1.407,28,-0.11396,-0.01728,0.26372,1,0,0,MODEL,-0.2686,0.100,0.2974,0,none
1.461,29,-0.12742,-0.03081,0.24101,1,0,0,MODEL,-0.2557,0.100,0.3073,0,none
1.509,30,-0.14182,0.00558,0.21946,1,0,0,MODEL,-0.2903,0.100,0.3171,0,none
1.558,31,-0.15170,0.01089,0.16899,1,0,0,MODEL,-0.2953,0.100,0.3259,0,none
