time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00285,0.16407,0.65671,1,0,0,MODEL,-0.4409,0.100,0.0000,0,none
0.077,1,0.00285,0.16416,0.65621,1,0,0,MODEL,-0.4409,0.100,0.0000,0,none
0.116,2,0.00283,0.14191,0.61881,1,0,0,MODEL,-0.4198,0.100,0.0120,0,none
0.168,3,0.00252,0.08533,0.61482,1,0,0,MODEL,-0.3661,0.100,0.0205,0,none
0.219,4,0.00235,-0.03391,0.50751,1,0,0,MODEL,-0.2528,0.100,0.0326,0,none
0.267,5,0.00190,0.01316,0.75668,1,0,0,MODEL,-0.2975,0.100,0.0482,0,none
0.318,6,0.00113,0.05535,0.66958,1,0,0,MODEL,-0.3376,0.100,0.0573,0,none
0.369,7,0.00004,-0.00759,0.60484,1,0,0,MODEL,-0.2778,0.100,0.0736,0,none
0.419,8,-0.00143,0.17123,0.69235,1,0,0,MODEL,-0.4477,0.100,0.0827,0,none
0.471,9,-0.00350,0.08239,0.61075,1,0,0,MODEL,-0.3633,0.100,0.0959,0,none
0.518,10,-0.00598,0.02362,0.54609,1,0,0,MODEL,-0.3074,0.100,0.1053,0,none
0.570,11,-0.00848,0.00570,0.44291,1,0,0,MODEL,-0.2904,0.100,0.1181,0,none
0.619,12,-0.01112,0.00083,0.35522,1,0,0,MODEL,-0.2858,0.100,0.1298,0,none
0.668,13,-0.01409,-0.01274,0.34032,1,0,0,MODEL,-0.2729,0.100,0.1414,0,none
0.719,14,-0.01416,-0.02332,0.30962,1,0,0,MODEL,-0.2629,0.100,0.1659,0,none
0.770,15,-0.01828,-0.00587,0.28772,1,0,0,MODEL,-0.2794,0.100,0.1723,0,none
0.821,16,-0.02709,-0.04236,0.27635,1,0,0,MODEL,-0.2448,0.100,0.1760,0,none
0.869,17,-0.03036,-0.06414,0.28393,1,0,0,MODEL,-0.2241,0.100,0.1870,0,none
0.918,18,-0.03545,-0.03611,0.25163,1,0,0,MODEL,-0.2507,0.100,0.1977,0,none
0.970,19,-0.04090,-0.04754,0.25941,1,0,0,MODEL,-0.2398,0.100,0.2085,0,none
1.018,20,-0.04715,-0.04646,0.26222,1,0,0,MODEL,-0.2409,0.100,0.2193,0,none
1.071,21,-0.05398,-0.02225,0.26618,1,0,0,MODEL,-0.2639,0.100,0.2300,0,none
1.120,22,-0.06162,-0.00545,0.22489,1,0,0,MODEL,-0.2798,0.100,0.2405,0,none
1.168,23,-0.07030,-0.05538,0.29030,1,0,0,MODEL,-0.2324,0.100,0.2509,0,none
1.220,24,-0.07966,0.01802,0.22845,1,0,0,MODEL,-0.3021,0.100,0.2613,0,none
1.273,25,-0.09604,-0.01055,0.24109,1,0,0,MODEL,-0.2750,0.100,0.2711,0,none
1.319,26,-0.10179,-0.02600,0.23363,1,0,0,MODEL,-0.2603,0.100,0.2817,0,none
1.370,27,-0.11411,-0.01972,0.23141,1,0,0,MODEL,-0.2663,0.100,0.2917,0,none
1.420,28,-0.12761,0.00812,0.23430,1,0,0,MODEL,-0.2927,0.100,0.3015,0,none
1.472,29,-0.14228,-0.00332,0.23368,1,0,0,MODEL,-0.2818,0.100,0.3113,0,none
1.521,30,-0.15847,-0.02489,0.23287,1,0,0,MODEL,-0.2614,0.100,0.3210,0,none
1.571,31,-0.16926,-0.03519,0.19567,1,0,0,MODEL,-0.2516,0.100,0.3312,0,none
1.621,32,-0.19479,-0.10960,0.31333,1,0,0,MODEL,-0.1809,0.100,0.3407,0,none
1.670,33,-0.21342,-0.09047,0.26980,1,0,0,MODEL,-0.1991,0.100,0.3496,0,none
1.720,34,-0.23283,-0.09656,0.26949,1,0,0,MODEL,-0.1933,0.100,0.3589,0,none
1.771,35,-0.25375,-0.16658,0.29249,1,0,0,MODEL,-0.1267,0.100,0.3682,0,none
1.823,36,-0.27534,-0.21098,0.29012,1,0,0,MODEL,-0.0846,0.100,0.3773,0,none
1.871,37,-0.30293,-0.22937,0.28503,1,0,0,MODEL,-0.0671,0.100,0.3869,0,none
1.920,38,-0.32076,-0.16683,0.20868,1,0,0,MODEL,-0.1265,0.100,0.3968,0,none
1.972,39,-0.34194,-0.17353,0.20550,1,0,0,MODEL,-0.1202,0.100,0.4041,0,none
2.020,40,-0.36666,-0.21854,0.25327,1,0,0,MODEL,-0.0774,0.100,0.4131,0,none
2.073,41,-0.39211,-0.23264,0.21263,1,0,0,MODEL,-0.0640,0.100,0.4217,0,none
2.124,42,-0.41773,-0.28715,0.25471,1,0,0,MODEL,-0.0122,0.100,0.4304,0,none
2.172,43,-0.44370,-0.30551,0.24111,1,0,0,MODEL,0.0052,0.100,0.4389,0,none
2.224,44,-0.46937,-0.31235,0.24273,1,0,0,MODEL,0.0117,0.100,0.4473,0,none
2.272,45,-0.49514,-0.32933,0.22173,1,0,0,MODEL,0.0279,0.100,0.4557,0,none
2.322,46,-0.52113,-0.35511,0.24094,1,0,0,MODEL,0.0524,0.100,0.4639,0,none
2.371,47,-0.54704,-0.36561,0.26707,1,0,0,MODEL,0.0623,0.100,0.4721,0,none
2.422,48,-0.57261,-0.48360,0.23287,1,0,0,MODEL,0.1744,0.100,0.4802,0,none
2.474,49,-0.59691,-0.46594,0.23254,1,0,0,MODEL,0.1576,0.100,0.4880,0,none
2.523,50,-0.61900,-0.49998,0.19337,1,0,0,MODEL,0.1900,0.100,0.4959,0,none
2.573,51,-0.64040,-0.48627,0.19693,1,0,0,MODEL,0.1770,0.100,0.5038,0,none
2.624,52,-0.66037,-0.51805,0.21098,1,0,0,MODEL,0.2071,0.100,0.5115,0,none
2.674,53,-0.67936,-0.54461,0.19871,1,0,0,MODEL,0.2324,0.100,0.5192,0,none
2.724,54,-0.69620,-0.54975,0.20424,1,0,0,MODEL,0.2373,0.100,0.5267,0,none
2.774,55,-0.71112,-0.48510,0.20705,1,0,0,MODEL,0.1758,0.100,0.5342,0,none
2.825,56,-0.72464,-0.57598,0.22177,1,0,0,MODEL,0.2622,0.100,0.5418,0,none
2.874,57,-0.73746,-0.61910,0.23485,1,0,0,MODEL,0.3031,0.100,0.5490,0,none
2.924,58,-0.74664,-0.63631,0.24009,1,0,0,MODEL,0.3195,0.100,0.5561,0,none
2.974,59,-0.75233,-0.58657,0.26703,1,0,0,MODEL,0.2722,0.100,0.5632,0,none
3.024,60,-0.75519,-0.56290,0.27055,1,0,0,MODEL,0.2498,0.100,0.5704,0,none
3.073,61,-0.75656,-0.58812,0.29553,1,0,0,MODEL,0.2737,0.100,0.5776,0,none
3.126,62,-0.75601,-0.52337,0.33474,1,0,0,MODEL,0.2122,0.100,0.5846,0,none
3.174,63,-0.75282,-0.63435,0.26861,1,0,0,MODEL,0.3176,0.100,0.5916,0,none
3.224,64,-0.74793,-0.55328,0.28921,1,0,0,MODEL,0.2406,0.100,0.5982,0,none
3.274,65,-0.73940,-0.55219,0.30100,1,0,0,MODEL,0.2396,0.100,0.6050,0,none
3.324,66,-0.72906,-0.54928,0.31617,1,0,0,MODEL,0.2368,0.100,0.6118,0,none
3.375,67,-0.71619,-0.61810,0.32729,1,0,0,MODEL,0.3022,0.100,0.6184,0,none
3.425,68,-0.70033,-0.54292,0.32492,1,0,0,MODEL,0.2308,0.100,0.6248,0,none
3.474,69,-0.67978,-0.62041,0.33606,1,0,0,MODEL,0.3044,0.100,0.6312,0,none
3.525,70,-0.65760,-0.52077,0.35636,1,0,0,MODEL,0.2097,0.100,0.6379,0,none
3.574,71,-0.63103,-0.45754,0.32043,1,0,0,MODEL,0.1497,0.100,0.6438,0,none
3.626,72,-0.60283,-0.37888,0.30614,1,0,0,MODEL,0.0749,0.100,0.6512,0,none
3.676,73,-0.57606,-0.37366,0.30729,1,0,0,MODEL,0.0700,0.100,0.6557,0,none
3.726,74,-0.54933,-0.26032,0.24701,1,0,0,MODEL,-0.0377,0.100,0.6653,0,none
3.778,75,-0.52283,-0.31333,0.25967,1,0,0,MODEL,0.0127,0.100,0.6642,0,none
3.826,76,-0.49801,-0.23052,0.23888,1,0,0,MODEL,-0.0660,0.100,0.6760,0,none
3.874,77,-0.47463,-0.20172,0.22576,1,0,0,MODEL,-0.0934,0.100,0.6785,0,none
3.925,78,-0.45188,-0.11796,0.19152,1,0,0,MODEL,-0.1729,0.100,0.6860,0,none
3.975,79,-0.43245,-0.15848,0.20756,1,0,0,MODEL,-0.1344,0.100,0.6899,0,none
4.028,80,-0.41512,-0.11805,0.19157,1,0,0,MODEL,-0.1729,0.100,0.6968,0,none
4.076,81,-0.40033,-0.05079,0.17250,1,0,0,MODEL,-0.2367,0.100,0.7018,0,none
4.125,82,-0.38796,-0.09433,0.18715,1,0,0,MODEL,-0.1954,0.100,0.7095,0,none
4.176,83,-0.38130,-0.08445,0.17062,1,0,0,MODEL,-0.2048,0.100,0.7158,0,none
4.228,84,-0.37506,-0.06811,0.17001,1,0,0,MODEL,-0.2203,0.100,0.7200,0,none
4.276,85,-0.37339,-0.08146,0.15674,1,0,0,MODEL,-0.2076,0.100,0.7261,0,none
4.327,86,-0.37391,-0.09034,0.18542,1,0,0,MODEL,-0.1992,0.100,0.7303,0,none
4.377,87,-0.37815,-0.09558,0.19620,1,0,0,MODEL,-0.1942,0.100,0.7370,0,none
4.427,88,-0.38410,-0.07192,0.19342,1,0,0,MODEL,-0.2167,0.100,0.7412,0,none
4.477,89,-0.39418,-0.11567,0.21532,1,0,0,MODEL,-0.1751,0.100,0.7473,0,none
4.528,90,-0.40693,-0.15969,0.18964,1,0,0,MODEL,-0.1333,0.100,0.7513,0,none
4.577,91,-0.42175,-0.21355,0.20377,1,0,0,MODEL,-0.0821,0.100,0.7582,0,none
4.626,92,-0.43682,-0.20487,0.18004,1,0,0,MODEL,-0.0904,0.100,0.7623,0,none
4.677,93,-0.45245,-0.23432,0.17503,1,0,0,MODEL,-0.0624,0.100,0.7678,0,none
4.727,94,-0.46940,-0.23035,0.23135,1,0,0,MODEL,-0.0662,0.100,0.7728,0,none
4.776,95,-0.48693,-0.22676,0.22312,1,0,0,MODEL,-0.0696,0.100,0.7778,0,none
