time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00279,0.17213,0.64428,0,0,0,MODEL,-0.4485,0.100,0.0000,0,none
0.025,1,0.00279,0.15808,0.65115,0,0,0,MODEL,-0.4352,0.100,0.0000,0,none
0.064,2,0.00274,0.11554,0.63041,0,0,0,MODEL,-0.3948,0.100,0.0054,0,none
0.115,3,0.00251,0.14303,0.60726,0,0,0,MODEL,-0.4209,0.100,0.0169,0,none
0.164,4,0.00214,0.14491,0.63390,0,0,0,MODEL,-0.4227,0.100,0.0289,0,none
0.215,5,0.00148,-0.08911,0.74988,0,0,0,MODEL,-0.2003,0.100,0.0407,0,none
0.265,6,0.00055,0.04404,0.74406,0,0,0,MODEL,-0.3268,0.100,0.0529,0,none
0.317,7,0.00001,0.19402,0.72044,0,0,0,MODEL,-0.4693,0.100,0.0689,0,none
0.363,8,-0.00137,0.21439,0.68659,0,0,0,MODEL,-0.4887,0.100,0.0780,0,none
0.417,9,-0.00377,0.04696,0.62687,0,0,0,MODEL,-0.3296,0.100,0.0919,0,none
0.448,10,-0.00623,0.09401,0.49266,0,0,0,MODEL,-0.3743,0.100,0.1040,0,none
0.502,11,-0.00879,0.12135,0.41660,0,0,0,MODEL,-0.4003,0.100,0.1158,0,none
0.549,12,-0.01201,-0.09185,0.41474,0,0,0,MODEL,-0.1977,0.100,0.1275,0,none
0.603,13,-0.01479,-0.01150,0.32863,0,0,0,MODEL,-0.2741,0.100,0.1391,0,none
0.651,14,-0.01786,-0.00422,0.31195,0,0,0,MODEL,-0.2810,0.100,0.1506,0,none
0.701,15,-0.01581,-0.04654,0.29861,0,0,0,MODEL,-0.2408,0.100,0.1742,0,none
0.751,16,-0.02824,-0.05482,0.30462,0,0,0,MODEL,-0.2329,0.100,0.1741,0,none
0.800,17,-0.03023,-0.04208,0.27124,0,0,0,MODEL,-0.2450,0.100,0.1845,0,none
0.851,18,-0.03514,-0.05686,0.27124,0,0,0,MODEL,-0.2310,0.100,0.1953,0,none
0.899,19,-0.04060,-0.04499,0.27284,0,0,0,MODEL,-0.2423,0.100,0.2062,0,none
0.949,20,-0.04664,-0.02845,0.24160,0,0,0,MODEL,-0.2580,0.100,0.2170,0,none
1.001,21,-0.05348,-0.05906,0.27085,0,0,0,MODEL,-0.2289,0.100,0.2277,0,none
1.050,22,-0.06086,-0.00275,0.22556,0,0,0,MODEL,-0.2824,0.100,0.2383,0,none
1.101,23,-0.06913,-0.07896,0.27653,0,0,0,MODEL,-0.2100,0.100,0.2487,0,none
1.151,24,-0.07800,0.00921,0.23959,0,0,0,MODEL,-0.2938,0.100,0.2591,0,none
1.203,25,-0.09316,0.00049,0.23540,0,0,0,MODEL,-0.2855,0.100,0.2689,0,none
1.250,26,-0.09974,-0.01403,0.22897,0,0,0,MODEL,-0.2717,0.100,0.2790,0,none
1.299,27,-0.11145,-0.01325,0.23921,0,0,0,MODEL,-0.2724,0.100,0.2895,0,none
1.353,28,-0.12482,0.00478,0.23595,0,0,0,MODEL,-0.2895,0.100,0.2993,0,none
1.401,29,-0.13939,-0.00648,0.24351,0,0,0,MODEL,-0.2788,0.100,0.3091,0,none
1.451,30,-0.15517,-0.02719,0.24759,0,0,0,MODEL,-0.2592,0.100,0.3189,0,none
1.502,31,-0.16551,-0.04268,0.20427,0,0,0,MODEL,-0.2445,0.100,0.3286,0,none
1.552,32,-0.19014,-0.13090,0.32053,0,0,0,MODEL,-0.1606,0.100,0.3382,0,none
1.605,33,-0.20792,-0.12253,0.30172,0,0,0,MODEL,-0.1686,0.100,0.3476,0,none
1.653,34,-0.22622,-0.10576,0.31187,0,0,0,MODEL,-0.1845,0.100,0.3568,0,none
1.704,35,-0.24594,-0.13254,0.28185,0,0,0,MODEL,-0.1591,0.100,0.3661,0,none
1.752,36,-0.26702,-0.15199,0.26176,0,0,0,MODEL,-0.1406,0.100,0.3752,0,none
1.805,37,-0.29401,-0.22711,0.29113,0,0,0,MODEL,-0.0692,0.100,0.3860,0,none
1.853,38,-0.31445,-0.17713,0.23140,0,0,0,MODEL,-0.1167,0.100,0.3962,0,none
1.905,39,-0.33456,-0.18158,0.21144,0,0,0,MODEL,-0.1125,0.100,0.4021,0,none
1.954,40,-0.35879,-0.22786,0.24185,0,0,0,MODEL,-0.0685,0.100,0.4111,0,none
2.006,41,-0.38336,-0.23161,0.21327,0,0,0,MODEL,-0.0650,0.100,0.4198,0,none
2.056,42,-0.40829,-0.26710,0.23231,0,0,0,MODEL,-0.0313,0.100,0.4285,0,none
2.105,43,-0.43358,-0.28260,0.23754,0,0,0,MODEL,-0.0165,0.100,0.4370,0,none
2.156,44,-0.45901,-0.28435,0.24501,0,0,0,MODEL,-0.0149,0.100,0.4455,0,none
2.204,45,-0.48486,-0.32057,0.22955,0,0,0,MODEL,0.0195,0.100,0.4538,0,none
2.256,46,-0.51077,-0.34508,0.24821,0,0,0,MODEL,0.0428,0.100,0.4621,0,none
2.303,47,-0.53635,-0.38297,0.24637,0,0,0,MODEL,0.0788,0.100,0.4703,0,none
2.356,48,-0.56136,-0.41066,0.27145,0,0,0,MODEL,0.1051,0.100,0.4784,0,none
2.406,49,-0.58555,-0.44401,0.25612,0,0,0,MODEL,0.1368,0.100,0.4864,0,none
2.457,50,-0.60870,-0.44948,0.23500,0,0,0,MODEL,0.1420,0.100,0.4943,0,none
2.505,51,-0.63088,-0.50366,0.20662,0,0,0,MODEL,0.1935,0.100,0.5022,0,none
2.555,52,-0.65156,-0.53302,0.20257,0,0,0,MODEL,0.2214,0.100,0.5099,0,none
2.607,53,-0.67018,-0.48443,0.20738,0,0,0,MODEL,0.1752,0.100,0.5175,0,none
2.655,54,-0.68783,-0.50324,0.19145,1,0,0,MODEL,0.1931,0.100,0.5252,0,none
2.707,55,-0.70463,-0.53133,0.22303,0,0,0,MODEL,0.2198,0.100,0.5327,0,none
2.755,56,-0.71952,-0.54933,0.21910,0,0,0,MODEL,0.2369,0.100,0.5401,0,none
2.806,57,-0.73225,-0.60061,0.22745,0,0,0,MODEL,0.2856,0.100,0.5475,0,none
2.857,58,-0.74216,-0.64825,0.23634,0,0,0,MODEL,0.3308,0.100,0.5547,0,none
2.905,59,-0.74843,-0.59785,0.29668,0,0,0,MODEL,0.2830,0.100,0.5617,0,none
2.955,60,-0.75213,-0.63948,0.27892,0,0,0,MODEL,0.3225,0.100,0.5690,0,none
3.006,61,-0.75323,-0.54406,0.29710,0,0,0,MODEL,0.2319,0.100,0.5759,0,none
3.057,62,-0.75245,-0.56906,0.32684,0,0,0,MODEL,0.2556,0.100,0.5831,0,none
3.106,63,-0.75015,-0.55300,0.29328,0,0,0,MODEL,0.2404,0.100,0.5900,0,none
3.157,64,-0.74536,-0.57080,0.25750,0,0,0,MODEL,0.2573,0.100,0.5969,0,none
3.206,65,-0.73801,-0.49270,0.28353,0,0,0,MODEL,0.1831,0.100,0.6037,0,none
3.257,66,-0.72906,-0.51879,0.31433,0,0,0,MODEL,0.2078,0.100,0.6106,0,none
3.307,67,-0.71861,-0.64023,0.34249,0,0,0,MODEL,0.3232,0.100,0.6172,0,none
3.360,68,-0.70348,-0.56283,0.30438,0,0,0,MODEL,0.2497,0.100,0.6233,0,none
3.407,69,-0.68457,-0.51591,0.31903,0,0,0,MODEL,0.2051,0.100,0.6294,0,none
3.459,70,-0.66470,-0.49363,0.32014,0,0,0,MODEL,0.1839,0.100,0.6368,0,none
3.509,71,-0.64328,-0.50031,0.32226,0,0,0,MODEL,0.1903,0.100,0.6430,0,none
3.557,72,-0.61967,-0.48908,0.35995,0,0,0,MODEL,0.1796,0.100,0.6494,0,none
3.607,73,-0.59372,-0.39094,0.29800,0,0,0,MODEL,0.0864,0.100,0.6557,0,none
3.659,74,-0.56747,-0.35166,0.29298,0,0,0,MODEL,0.0491,0.100,0.6619,0,none
3.709,75,-0.54190,-0.31530,0.26396,0,0,0,MODEL,0.0145,0.100,0.6682,0,none
3.756,76,-0.51669,-0.28336,0.23941,0,0,0,MODEL,-0.0158,0.100,0.6742,0,none
3.807,77,-0.49212,-0.18999,0.21942,0,0,0,MODEL,-0.1045,0.100,0.6803,0,none
3.856,78,-0.46987,-0.14820,0.19949,0,0,0,MODEL,-0.1442,0.100,0.6861,0,none
3.907,79,-0.45048,-0.13648,0.21153,0,0,0,MODEL,-0.1553,0.100,0.6920,0,none
3.960,80,-0.43372,-0.13038,0.18986,1,0,0,MODEL,-0.1611,0.100,0.6978,0,none
4.011,81,-0.41917,-0.09349,0.16625,1,0,0,MODEL,-0.1962,0.100,0.7036,0,none
4.061,82,-0.40731,-0.10482,0.18244,1,0,0,MODEL,-0.1854,0.100,0.7092,0,none
4.108,83,-0.39874,-0.08768,0.17409,1,0,0,MODEL,-0.2017,0.100,0.7149,0,none
4.159,84,-0.39259,-0.08049,0.17503,1,0,0,MODEL,-0.2085,0.100,0.7205,0,none
4.209,85,-0.38965,-0.10116,0.19260,0,0,0,MODEL,-0.1889,0.100,0.7260,0,none
4.260,86,-0.38988,-0.09332,0.18157,1,0,0,MODEL,-0.1963,0.100,0.7315,0,none
4.311,87,-0.39257,-0.11944,0.20482,0,0,0,MODEL,-0.1715,0.100,0.7369,0,none
4.362,88,-0.39797,-0.08597,0.19313,0,0,0,MODEL,-0.2033,0.100,0.7423,0,none
4.409,89,-0.40599,-0.11893,0.19429,0,0,0,MODEL,-0.1720,0.100,0.7476,0,none
4.460,90,-0.41739,-0.15164,0.19215,1,0,0,MODEL,-0.1409,0.100,0.7529,0,none
4.511,91,-0.43053,-0.21076,0.19940,0,0,0,MODEL,-0.0848,0.100,0.7582,0,none
4.560,92,-0.44459,-0.20043,0.18054,1,0,0,MODEL,-0.0946,0.100,0.7634,0,none
4.613,93,-0.45914,-0.19848,0.15992,1,0,0,MODEL,-0.0964,0.100,0.7685,0,none
