time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00285,0.16407,0.65671,0,0,0,MODEL,-0.4409,0.100,0.0000,0,none
0.080,1,0.00285,0.16416,0.65621,0,0,0,MODEL,-0.4409,0.100,0.0000,0,none
0.117,2,0.00283,0.15858,0.62599,0,0,0,MODEL,-0.4357,0.100,0.0120,0,none
0.164,3,0.00242,0.18403,0.59271,0,0,0,MODEL,-0.4598,0.100,0.0214,0,none
0.216,4,0.00175,0.03413,0.76142,0,0,0,MODEL,-0.3174,0.100,0.0322,0,none
0.266,5,0.00113,0.22238,0.63388,0,0,0,MODEL,-0.4963,0.100,0.0438,0,none
0.316,6,0.00002,0.12637,0.78008,0,0,0,MODEL,-0.4051,0.100,0.0538,0,none
0.369,7,-0.00156,0.31499,0.60631,0,0,0,MODEL,-0.5842,0.100,0.0732,0,none
0.418,8,-0.00359,0.27845,0.79626,0,0,0,MODEL,-0.5495,0.100,0.0821,0,none
0.470,9,-0.00642,0.01307,0.58962,0,0,0,MODEL,-0.2974,0.100,0.0918,0,none
0.518,10,-0.00906,0.08364,0.50752,0,0,0,MODEL,-0.3645,0.100,0.1070,0,none
0.568,11,-0.01121,0.01797,0.44756,0,0,0,MODEL,-0.3021,0.100,0.1177,0,none
0.620,12,-0.01394,0.02117,0.35008,0,0,0,MODEL,-0.3051,0.100,0.1294,0,none
0.672,13,-0.01679,-0.02449,0.34641,0,0,0,MODEL,-0.2617,0.100,0.1410,0,none
0.722,14,-0.01677,-0.07974,0.36879,0,0,0,MODEL,-0.2092,0.100,0.1655,0,none
0.768,15,-0.02052,-0.02686,0.28864,0,0,0,MODEL,-0.2595,0.100,0.1719,0,none
0.820,16,-0.02796,-0.03322,0.28954,0,0,0,MODEL,-0.2534,0.100,0.1753,0,none
0.870,17,-0.03132,-0.05081,0.28376,0,0,0,MODEL,-0.2367,0.100,0.1864,0,none
0.920,18,-0.03605,-0.03749,0.25274,0,0,0,MODEL,-0.2494,0.100,0.1971,0,none
0.969,19,-0.04123,-0.02194,0.24828,0,0,0,MODEL,-0.2642,0.100,0.2080,0,none
1.023,20,-0.04710,-0.03814,0.25905,0,0,0,MODEL,-0.2488,0.100,0.2188,0,none
1.068,21,-0.05376,-0.03567,0.25897,0,0,0,MODEL,-0.2511,0.100,0.2295,0,none
1.120,22,-0.06096,0.02048,0.22926,0,0,0,MODEL,-0.3045,0.100,0.2400,0,none
1.170,23,-0.06898,-0.03821,0.24964,0,0,0,MODEL,-0.2487,0.100,0.2504,0,none
1.220,24,-0.07827,-0.03908,0.24009,0,0,0,MODEL,-0.2479,0.100,0.2608,0,none
1.270,25,-0.09377,0.00736,0.24943,0,0,0,MODEL,-0.2920,0.100,0.2707,0,none
1.320,26,-0.09843,-0.01235,0.22508,0,0,0,MODEL,-0.2733,0.100,0.2811,0,none
1.374,27,-0.11042,-0.00507,0.24052,0,0,0,MODEL,-0.2802,0.100,0.2911,0,none
1.423,28,-0.12350,0.00813,0.24210,0,0,0,MODEL,-0.2927,0.100,0.3009,0,none
1.472,29,-0.13774,0.00514,0.22703,0,0,0,MODEL,-0.2899,0.100,0.3107,0,none
1.524,30,-0.15337,-0.02877,0.23674,0,0,0,MODEL,-0.2577,0.100,0.3204,0,none
1.572,31,-0.16364,-0.10063,0.21813,0,0,0,MODEL,-0.1894,0.100,0.3306,0,none
1.622,32,-0.18774,-0.09874,0.32673,0,0,0,MODEL,-0.1912,0.100,0.3402,0,none
1.674,33,-0.20468,-0.10465,0.31747,0,0,0,MODEL,-0.1856,0.100,0.3491,0,none
1.723,34,-0.22319,-0.11338,0.32310,0,0,0,MODEL,-0.1773,0.100,0.3584,0,none
1.773,35,-0.24290,-0.08045,0.26417,0,0,0,MODEL,-0.2086,0.100,0.3677,0,none
1.823,36,-0.26379,-0.18808,0.27435,0,0,0,MODEL,-0.1063,0.100,0.3768,0,none
1.872,37,-0.29181,-0.23040,0.28724,0,0,0,MODEL,-0.0661,0.100,0.3863,0,none
1.923,38,-0.30928,-0.19475,0.21973,0,0,0,MODEL,-0.1000,0.100,0.3962,0,none
