time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00285,0.16407,0.65671,0,0,0,MODEL,-0.4409,0.100,0.0000,0,none
0.030,1,0.00285,0.16416,0.65621,0,0,0,MODEL,-0.4409,0.100,0.0000,0,none
0.080,2,0.00264,0.14983,0.58782,0,0,0,MODEL,-0.4273,0.100,0.0133,0,none
0.128,3,0.00233,0.14472,0.59590,0,0,0,MODEL,-0.4225,0.100,0.0260,0,none
0.179,4,0.00169,0.04997,0.72775,0,0,0,MODEL,-0.3325,0.100,0.0383,0,none
0.230,5,0.00073,0.19347,0.70781,0,0,0,MODEL,-0.4688,0.100,0.0540,0,none
0.279,6,-0.00014,0.18967,0.64102,0,0,0,MODEL,-0.4652,0.100,0.0607,0,none
0.331,7,-0.00166,0.11364,0.63888,0,0,0,MODEL,-0.3930,0.100,0.0777,0,none
0.365,8,-0.00384,0.02149,0.71803,0,0,0,MODEL,-0.3054,0.100,0.0888,0,none
0.413,9,-0.00579,0.02730,0.59841,0,0,0,MODEL,-0.3109,0.100,0.0989,0,none
0.462,10,-0.00776,0.00308,0.56702,0,0,0,MODEL,-0.2879,0.100,0.1109,0,none
0.514,11,-0.01005,-0.06083,0.40897,0,0,0,MODEL,-0.2272,0.100,0.1227,0,none
0.563,12,-0.01235,-0.02693,0.36765,0,0,0,MODEL,-0.2594,0.100,0.1344,0,none
0.614,13,-0.01501,-0.03855,0.34600,0,0,0,MODEL,-0.2484,0.100,0.1459,0,none
0.664,14,-0.01004,-0.06778,0.30158,0,0,0,MODEL,-0.2206,0.100,0.1622,0,none
0.712,15,-0.02365,-0.03245,0.29769,0,0,0,MODEL,-0.2542,0.100,0.1695,0,none
0.763,16,-0.02575,-0.04783,0.30102,0,0,0,MODEL,-0.2396,0.100,0.1799,0,none
0.814,17,-0.02987,-0.03956,0.26936,0,0,0,MODEL,-0.2474,0.100,0.1911,0,none
0.865,18,-0.03481,-0.03143,0.25690,0,0,0,MODEL,-0.2551,0.100,0.2019,0,none
0.914,19,-0.04038,-0.04668,0.25477,0,0,0,MODEL,-0.2407,0.100,0.2128,0,none
0.965,20,-0.04649,-0.03016,0.25150,0,0,0,MODEL,-0.2564,0.100,0.2235,0,none
1.014,21,-0.05330,-0.00547,0.24044,0,0,0,MODEL,-0.2798,0.100,0.2341,0,none
1.065,22,-0.06110,-0.00618,0.24629,0,0,0,MODEL,-0.2791,0.100,0.2446,0,none
1.115,23,-0.06983,-0.04040,0.24879,0,0,0,MODEL,-0.2466,0.100,0.2550,0,none
1.165,24,-0.08115,-0.00939,0.25765,0,0,0,MODEL,-0.2761,0.100,0.2652,0,none
1.216,25,-0.09171,-0.03303,0.22837,0,0,0,MODEL,-0.2536,0.100,0.2747,0,none
1.265,26,-0.10027,-0.00469,0.22939,0,0,0,MODEL,-0.2805,0.100,0.2860,0,none
1.315,27,-0.11274,-0.01347,0.24175,0,0,0,MODEL,-0.2722,0.100,0.2955,0,none
1.364,28,-0.12627,-0.00605,0.23417,0,0,0,MODEL,-0.2792,0.100,0.3054,0,none
1.415,29,-0.14093,-0.00220,0.22524,0,0,0,MODEL,-0.2829,0.100,0.3152,0,none
1.466,30,-0.15387,0.02307,0.17083,1,0,0,MODEL,-0.3069,0.100,0.3239,0,none
1.516,31,-0.17122,-0.10164,0.30753,0,0,0,MODEL,-0.1884,0.100,0.3330,0,none
1.567,32,-0.19289,-0.12036,0.30496,0,0,0,MODEL,-0.1707,0.100,0.3440,0,none
1.616,33,-0.21031,-0.12599,0.28930,0,0,0,MODEL,-0.1653,0.100,0.3528,0,none
1.668,34,-0.22911,-0.10080,0.28385,0,0,0,MODEL,-0.1892,0.100,0.3622,0,none
1.715,35,-0.24929,-0.11846,0.28728,0,0,0,MODEL,-0.1725,0.100,0.3714,0,none
1.766,36,-0.27273,-0.18090,0.26153,0,0,0,MODEL,-0.1131,0.100,0.3847,0,none
1.817,37,-0.29880,-0.22397,0.26715,0,0,0,MODEL,-0.0722,0.100,0.3893,0,none
1.865,38,-0.31460,-0.13573,0.19785,0,0,0,MODEL,-0.1561,0.100,0.3986,0,none
1.917,39,-0.33766,-0.20665,0.23060,0,0,0,MODEL,-0.0887,0.100,0.4073,0,none
1.966,40,-0.36209,-0.22941,0.23097,0,0,0,MODEL,-0.0671,0.100,0.4161,0,none
2.016,41,-0.38646,-0.28382,0.22941,0,0,0,MODEL,-0.0154,0.100,0.4247,0,none
2.069,42,-0.41077,-0.24258,0.20991,0,0,0,MODEL,-0.0545,0.100,0.4333,0,none
2.117,43,-0.43572,-0.28579,0.23695,0,0,0,MODEL,-0.0135,0.100,0.4418,0,none
2.167,44,-0.46124,-0.29223,0.25590,0,0,0,MODEL,-0.0074,0.100,0.4502,0,none
2.217,45,-0.48684,-0.34709,0.24193,0,0,0,MODEL,0.0447,0.100,0.4585,0,none
2.267,46,-0.51214,-0.37665,0.23957,0,0,0,MODEL,0.0728,0.100,0.4667,0,none
2.318,47,-0.53669,-0.39480,0.25919,0,0,0,MODEL,0.0901,0.100,0.4749,0,none
2.367,48,-0.56068,-0.40164,0.25589,0,0,0,MODEL,0.0966,0.100,0.4829,0,none
2.420,49,-0.58421,-0.41068,0.24148,0,0,0,MODEL,0.1051,0.100,0.4909,0,none
2.467,50,-0.60728,-0.41707,0.20991,0,0,0,MODEL,0.1112,0.100,0.4988,0,none
2.517,51,-0.62981,-0.48922,0.21192,0,0,0,MODEL,0.1798,0.100,0.5066,0,none
2.569,52,-0.65076,-0.50259,0.20315,0,0,0,MODEL,0.1925,0.100,0.5142,0,none
2.617,53,-0.66989,-0.46593,0.20353,0,0,0,MODEL,0.1576,0.100,0.5219,0,none
2.667,54,-0.68818,-0.51898,0.21114,0,0,0,MODEL,0.2080,0.100,0.5295,0,none
2.719,55,-0.70506,-0.54660,0.21654,0,0,0,MODEL,0.2343,0.100,0.5369,0,none
2.769,56,-0.71952,-0.57575,0.20700,0,0,0,MODEL,0.2620,0.100,0.5443,0,none
2.821,57,-0.73148,-0.58710,0.24169,0,0,0,MODEL,0.2727,0.100,0.5515,0,none
2.870,58,-0.74088,-0.62908,0.22694,0,0,0,MODEL,0.3126,0.100,0.5588,0,none
2.920,59,-0.74723,-0.59708,0.30235,0,0,0,MODEL,0.2822,0.100,0.5658,0,none
2.968,60,-0.75059,-0.60198,0.28049,0,0,0,MODEL,0.2869,0.100,0.5730,0,none
3.022,61,-0.75185,-0.53527,0.30456,0,0,0,MODEL,0.2235,0.100,0.5800,0,none
3.072,62,-0.75084,-0.56532,0.31778,0,0,0,MODEL,0.2521,0.100,0.5871,0,none
3.121,63,-0.74862,-0.52521,0.29297,0,0,0,MODEL,0.2140,0.100,0.5940,0,none
3.171,64,-0.74377,-0.59078,0.26628,0,0,0,MODEL,0.2762,0.100,0.6009,0,none
3.220,65,-0.73695,-0.53871,0.31074,0,0,0,MODEL,0.2268,0.100,0.6075,0,none
3.273,66,-0.72704,-0.50784,0.32732,0,0,0,MODEL,0.1974,0.100,0.6143,0,none
3.319,67,-0.71564,-0.58349,0.32249,0,0,0,MODEL,0.2693,0.100,0.6210,0,none
3.371,68,-0.70103,-0.56454,0.28614,0,0,0,MODEL,0.2513,0.100,0.6284,0,none
3.423,69,-0.68295,-0.57117,0.33142,0,0,0,MODEL,0.2576,0.100,0.6341,0,none
3.471,70,-0.66190,-0.60177,0.34704,0,0,0,MODEL,0.2867,0.100,0.6401,0,none
3.523,71,-0.63708,-0.45732,0.34181,0,0,0,MODEL,0.1495,0.100,0.6465,0,none
3.572,72,-0.61121,-0.43080,0.31568,0,0,0,MODEL,0.1243,0.100,0.6527,0,none
3.622,73,-0.58558,-0.39792,0.29357,0,0,0,MODEL,0.0930,0.100,0.6596,0,none
3.672,74,-0.55917,-0.33384,0.27828,0,0,0,MODEL,0.0322,0.100,0.6652,0,none
3.722,75,-0.53300,-0.37746,0.29097,0,0,0,MODEL,0.0736,0.100,0.6718,0,none
3.773,76,-0.50616,-0.22049,0.22914,0,0,0,MODEL,-0.0755,0.100,0.6775,0,none
3.823,77,-0.48080,-0.17622,0.20463,0,0,0,MODEL,-0.1176,0.100,0.6834,0,none
3.875,78,-0.45906,-0.14438,0.20632,0,0,0,MODEL,-0.1478,0.100,0.6894,0,none
3.921,79,-0.43986,-0.12803,0.18476,1,0,0,MODEL,-0.1634,0.100,0.6952,0,none
3.973,80,-0.42319,-0.08778,0.17239,1,0,0,MODEL,-0.2016,0.100,0.7009,0,none
4.021,81,-0.40965,-0.10340,0.17762,1,0,0,MODEL,-0.1868,0.100,0.7066,0,none
4.071,82,-0.39899,-0.09309,0.17284,1,0,0,MODEL,-0.1966,0.100,0.7123,0,none
4.122,83,-0.39086,-0.07746,0.15711,1,0,0,MODEL,-0.2114,0.100,0.7179,0,none
4.173,84,-0.38593,-0.06433,0.17727,1,0,0,MODEL,-0.2239,0.100,0.7234,0,none
