time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00079,0.10833,0.62789,0,0,0,MODEL,-0.3879,0.100,0.0000,0,none
0.052,1,0.00079,0.12512,0.63564,0,0,0,MODEL,-0.4039,0.100,0.0000,0,none
0.097,2,0.00076,0.16170,0.61152,0,0,0,MODEL,-0.4386,0.100,0.0090,0,none
0.274,3,-0.00063,0.21416,0.61938,0,0,0,MODEL,-0.4885,0.100,0.0485,0,none
0.295,4,-0.00177,0.06677,0.71136,0,0,0,MODEL,-0.3484,0.100,0.0613,0,none
0.354,5,-0.00318,0.08502,0.76742,0,0,0,MODEL,-0.3658,0.100,0.0730,0,none
0.398,6,-0.00453,0.16402,0.75352,0,0,0,MODEL,-0.4408,0.100,0.0818,0,none
0.450,7,-0.00648,0.09000,0.51552,0,0,0,MODEL,-0.3705,0.100,0.0940,0,none
0.500,8,-0.00902,0.04225,0.54080,0,0,0,MODEL,-0.3251,0.100,0.1061,0,none
0.549,9,-0.01168,-0.04243,0.43538,0,0,0,MODEL,-0.2447,0.100,0.1181,0,none
0.598,10,-0.01432,-0.00712,0.38222,0,0,0,MODEL,-0.2782,0.100,0.1297,0,none
0.651,11,-0.01718,-0.01113,0.33043,0,0,0,MODEL,-0.2744,0.100,0.1413,0,none
0.698,12,-0.01732,-0.02936,0.30636,0,0,0,MODEL,-0.2571,0.100,0.1658,0,none
0.750,13,-0.02152,-0.05530,0.31593,0,0,0,MODEL,-0.2325,0.100,0.1722,0,none
0.801,14,-0.03016,-0.06366,0.28467,0,0,0,MODEL,-0.2245,0.100,0.1759,0,none
0.850,15,-0.03301,-0.04553,0.27158,0,0,0,MODEL,-0.2417,0.100,0.1868,0,none
0.900,16,-0.03801,-0.04540,0.25189,0,0,0,MODEL,-0.2419,0.100,0.1975,0,none
0.950,17,-0.04364,-0.03563,0.25990,0,0,0,MODEL,-0.2512,0.100,0.2084,0,none
1.001,18,-0.04991,-0.02504,0.23793,0,0,0,MODEL,-0.2612,0.100,0.2192,0,none
1.048,19,-0.05695,-0.00818,0.25938,0,0,0,MODEL,-0.2772,0.100,0.2298,0,none
1.101,20,-0.06489,-0.01808,0.24128,0,0,0,MODEL,-0.2678,0.100,0.2403,0,none
1.150,21,-0.07369,-0.04791,0.27848,0,0,0,MODEL,-0.2395,0.100,0.2508,0,none
1.203,22,-0.08309,-0.00381,0.24190,0,0,0,MODEL,-0.2814,0.100,0.2612,0,none
1.252,23,-0.09924,-0.00748,0.23558,0,0,0,MODEL,-0.2779,0.100,0.2711,0,none
1.301,24,-0.10486,-0.01983,0.24406,0,0,0,MODEL,-0.2662,0.100,0.2816,0,none
1.354,25,-0.11728,-0.02177,0.24583,0,0,0,MODEL,-0.2643,0.100,0.2916,0,none
1.400,26,-0.13084,-0.00865,0.23284,0,0,0,MODEL,-0.2768,0.100,0.3014,0,none
1.450,27,-0.14552,-0.00065,0.22807,0,0,0,MODEL,-0.2844,0.100,0.3112,0,none
1.501,28,-0.16158,-0.03808,0.24764,0,0,0,MODEL,-0.2488,0.100,0.3209,0,none
1.550,29,-0.17223,-0.01056,0.19176,1,0,0,MODEL,-0.2750,0.100,0.3311,0,none
1.602,30,-0.19774,-0.11799,0.32226,0,0,0,MODEL,-0.1729,0.100,0.3407,0,none
1.650,31,-0.21635,-0.10231,0.28285,0,0,0,MODEL,-0.1878,0.100,0.3496,0,none
1.700,32,-0.23558,-0.09971,0.27417,0,0,0,MODEL,-0.1903,0.100,0.3589,0,none
1.752,33,-0.25630,-0.16652,0.29433,0,0,0,MODEL,-0.1268,0.100,0.3682,0,none
1.802,34,-0.27777,-0.19669,0.28032,0,0,0,MODEL,-0.0981,0.100,0.3773,0,none
