time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00085,0.16017,0.61806,0,0,0,MODEL,-0.4372,0.100,0.0000,0,none
0.052,1,0.00085,0.16857,0.61885,0,0,0,MODEL,-0.4451,0.100,0.0000,0,none
0.068,2,0.00085,0.16846,0.61287,0,0,0,MODEL,-0.4450,0.100,0.0000,0,none
0.103,3,0.00071,0.11804,0.62131,0,0,0,MODEL,-0.3971,0.100,0.0121,0,none
0.153,4,0.00040,0.12079,0.62195,0,0,0,MODEL,-0.3998,0.100,0.0249,0,none
0.205,5,0.00010,-0.01127,0.68939,0,0,0,MODEL,-0.2743,0.100,0.0376,0,none
0.253,6,-0.00073,0.17473,0.69729,0,0,0,MODEL,-0.4510,0.100,0.0464,0,none
0.302,7,-0.00204,0.23990,0.65270,0,0,0,MODEL,-0.5129,0.100,0.0621,0,none
0.354,8,-0.00398,0.11643,0.67982,0,0,0,MODEL,-0.3956,0.100,0.0778,0,none
0.404,9,-0.00629,0.01120,0.70332,0,0,0,MODEL,-0.2956,0.100,0.0860,0,none
0.452,10,-0.00796,-0.00782,0.61481,0,0,0,MODEL,-0.2776,0.100,0.0992,0,none
0.504,11,-0.00971,-0.01405,0.58367,0,0,0,MODEL,-0.2717,0.100,0.1113,0,none
0.557,12,-0.01178,-0.08513,0.39154,0,0,0,MODEL,-0.2041,0.100,0.1231,0,none
0.606,13,-0.01383,0.04498,0.35017,0,0,0,MODEL,-0.3277,0.100,0.1348,0,none
0.656,14,-0.01669,-0.01204,0.35218,0,0,0,MODEL,-0.2736,0.100,0.1462,0,none
0.706,15,-0.01194,-0.03025,0.28014,0,0,0,MODEL,-0.2563,0.100,0.1625,0,none
0.756,16,-0.02573,-0.03420,0.30153,0,0,0,MODEL,-0.2525,0.100,0.1697,0,none
0.806,17,-0.02789,-0.06020,0.30245,0,0,0,MODEL,-0.2278,0.100,0.1801,0,none
0.853,18,-0.03185,-0.03192,0.27707,0,0,0,MODEL,-0.2547,0.100,0.1914,0,none
0.905,19,-0.03672,-0.05573,0.26894,0,0,0,MODEL,-0.2321,0.100,0.2022,0,none
0.957,20,-0.04208,-0.05625,0.26650,0,0,0,MODEL,-0.2316,0.100,0.2131,0,none
1.006,21,-0.04790,-0.05588,0.26369,0,0,0,MODEL,-0.2319,0.100,0.2238,0,none
1.056,22,-0.05436,-0.00540,0.23703,0,0,0,MODEL,-0.2799,0.100,0.2344,0,none
1.107,23,-0.06189,-0.00467,0.26202,0,0,0,MODEL,-0.2806,0.100,0.2449,0,none
1.159,24,-0.07046,-0.04369,0.25313,0,0,0,MODEL,-0.2435,0.100,0.2552,0,none
1.205,25,-0.08159,-0.02589,0.25500,0,0,0,MODEL,-0.2604,0.100,0.2655,0,none
1.256,26,-0.09179,-0.00703,0.22286,0,0,0,MODEL,-0.2783,0.100,0.2750,0,none
1.305,27,-0.10028,-0.00552,0.21943,0,0,0,MODEL,-0.2798,0.100,0.2861,0,none
1.359,28,-0.11271,-0.02688,0.24817,0,0,0,MODEL,-0.2595,0.100,0.2957,0,none
1.408,29,-0.12591,-0.01262,0.23350,0,0,0,MODEL,-0.2730,0.100,0.3056,0,none
1.458,30,-0.14019,0.01889,0.23456,0,0,0,MODEL,-0.3029,0.100,0.3153,0,none
1.508,31,-0.15306,0.02949,0.15837,1,0,0,MODEL,-0.3130,0.100,0.3240,0,none
1.558,32,-0.17043,-0.08325,0.27524,0,0,0,MODEL,-0.2059,0.100,0.3332,0,none
1.607,33,-0.19216,-0.10839,0.31849,0,0,0,MODEL,-0.1820,0.100,0.3442,0,none
1.657,34,-0.20971,-0.13921,0.30450,0,0,0,MODEL,-0.1527,0.100,0.3530,0,none
1.710,35,-0.22834,-0.11869,0.29623,0,0,0,MODEL,-0.1722,0.100,0.3624,0,none
1.760,36,-0.24808,-0.12525,0.27367,0,0,0,MODEL,-0.1660,0.100,0.3716,0,none
1.811,37,-0.27111,-0.17731,0.24550,0,0,0,MODEL,-0.1166,0.100,0.3850,0,none
1.861,38,-0.29694,-0.22059,0.27969,0,0,0,MODEL,-0.0754,0.100,0.3895,0,none
1.909,39,-0.31258,-0.16391,0.20732,0,0,0,MODEL,-0.1293,0.100,0.3988,0,none
1.960,40,-0.33510,-0.20024,0.24195,0,0,0,MODEL,-0.0948,0.100,0.4075,0,none
2.010,41,-0.35902,-0.23870,0.23852,0,0,0,MODEL,-0.0582,0.100,0.4163,0,none
2.060,42,-0.38302,-0.26325,0.24137,0,0,0,MODEL,-0.0349,0.100,0.4250,0,none
2.108,43,-0.40734,-0.22990,0.21365,0,0,0,MODEL,-0.0666,0.100,0.4336,0,none
2.159,44,-0.43215,-0.29612,0.25914,0,0,0,MODEL,-0.0037,0.100,0.4421,0,none
2.209,45,-0.45792,-0.28233,0.25978,0,0,0,MODEL,-0.0168,0.100,0.4505,0,none
2.258,46,-0.48336,-0.34028,0.24442,0,0,0,MODEL,0.0383,0.100,0.4588,0,none
2.311,47,-0.50919,-0.37965,0.22720,0,0,0,MODEL,0.0757,0.100,0.4670,0,none
2.361,48,-0.53405,-0.39949,0.24811,0,0,0,MODEL,0.0945,0.100,0.4751,0,none
2.409,49,-0.55819,-0.40890,0.27624,0,0,0,MODEL,0.1035,0.100,0.4832,0,none
2.460,50,-0.58175,-0.43694,0.23875,0,0,0,MODEL,0.1301,0.100,0.4911,0,none
2.512,51,-0.60470,-0.41677,0.20054,0,0,0,MODEL,0.1109,0.100,0.4990,0,none
2.562,52,-0.62686,-0.50273,0.20264,0,0,0,MODEL,0.1926,0.100,0.5068,0,none
2.612,53,-0.64835,-0.48267,0.20842,0,0,0,MODEL,0.1735,0.100,0.5145,0,none
2.662,54,-0.66750,-0.47161,0.21901,0,0,0,MODEL,0.1630,0.100,0.5221,0,none
2.714,55,-0.68586,-0.55620,0.21468,0,0,0,MODEL,0.2434,0.100,0.5297,0,none
2.764,56,-0.70297,-0.54088,0.21516,0,0,0,MODEL,0.2288,0.100,0.5371,0,none
2.815,57,-0.71710,-0.58363,0.20925,0,0,0,MODEL,0.2694,0.100,0.5445,0,none
2.866,58,-0.72940,-0.60226,0.23144,0,0,0,MODEL,0.2871,0.100,0.5517,0,none
