time_s,frame,cte_true,cte_pred,u_de,certified,fail_count,pass_count,mode,steer,throttle,speed,lap,hit
0.000,0,0.00282,0.17455,0.64406,0,1,0,MODEL,0.0000,0.100,0.0000,0,none
0.061,1,0.00282,0.16795,0.64344,0,2,0,MODEL,0.0000,0.100,0.0000,0,none
0.078,2,0.00282,0.16795,0.64344,0,3,0,MODEL,0.0000,0.100,0.0000,0,none
0.114,3,0.00288,0.13426,0.64735,0,4,0,MODEL,0.0000,0.100,0.0075,0,none
0.164,4,0.00296,0.15765,0.60805,0,5,0,MODEL,0.0000,0.100,0.0225,0,none
0.214,5,0.00323,0.02885,0.71864,0,6,0,MODEL,0.0000,0.100,0.0334,0,none
0.264,6,0.00323,0.19926,0.70925,0,7,0,MODEL,0.0000,0.100,0.0476,0,none
0.316,7,0.00346,0.12284,0.75011,0,8,0,MODEL,0.0000,0.100,0.0564,0,none
0.366,8,0.00368,0.23161,0.64582,0,9,0,MODEL,0.0000,0.100,0.0759,0,none
0.413,9,0.00393,0.47168,0.68513,0,10,0,FALLBACK,-1.0000,0.100,0.0829,0,none
0.465,10,0.00260,0.10130,0.52303,0,10,0,FALLBACK,-1.0000,0.100,0.0953,0,none
0.514,11,-0.00287,0.07170,0.58233,0,10,0,FALLBACK,-1.0000,0.100,0.1063,0,none
0.567,12,-0.00914,-0.00713,0.42999,0,10,0,FALLBACK,-1.0000,0.100,0.1169,0,none
0.616,13,-0.01645,-0.07013,0.36323,0,10,0,FALLBACK,-1.0000,0.100,0.1283,0,none
0.667,14,-0.02488,-0.01254,0.34199,0,10,0,FALLBACK,-1.0000,0.100,0.1393,0,none
0.717,15,-0.02826,-0.10740,0.32724,0,10,0,FALLBACK,-1.0000,0.100,0.1608,0,none
0.766,16,-0.04163,-0.08636,0.31882,0,10,0,FALLBACK,-1.0000,0.100,0.1689,0,none
0.817,17,-0.06007,-0.08131,0.29474,0,10,0,FALLBACK,-1.0000,0.100,0.1711,0,none
0.867,18,-0.07173,-0.00567,0.23693,0,10,0,FALLBACK,-1.0000,0.100,0.1822,0,none
0.917,19,-0.08771,-0.04806,0.29960,0,10,0,FALLBACK,-0.9816,0.100,0.1926,0,none
0.968,20,-0.10545,-0.04196,0.28919,0,10,0,FALLBACK,-0.8840,0.100,0.2028,0,none
1.017,21,-0.12474,-0.04199,0.26833,0,10,0,FALLBACK,-0.7799,0.100,0.2133,0,none
1.066,22,-0.14494,-0.10321,0.30102,0,10,0,FALLBACK,-0.6743,0.100,0.2238,0,none
1.117,23,-0.16542,-0.09341,0.27170,0,10,0,FALLBACK,-0.5705,0.100,0.2345,0,none
1.166,24,-0.18702,-0.07284,0.23744,0,10,0,FALLBACK,-0.4569,0.100,0.2450,0,none
1.218,25,-0.20919,-0.05015,0.25351,0,10,0,FALLBACK,-0.3432,0.100,0.2555,0,none
1.267,26,-0.23757,-0.10175,0.26136,0,10,0,FALLBACK,-0.1702,0.100,0.2656,0,none
1.317,27,-0.25974,-0.15545,0.30132,0,10,0,FALLBACK,-0.0905,0.100,0.2761,0,none
1.366,28,-0.27472,-0.14305,0.23497,0,10,0,FALLBACK,-0.0515,0.100,0.2858,0,none
1.416,29,-0.29548,-0.21590,0.27764,0,10,0,FALLBACK,0.0812,0.100,0.2964,0,none
1.468,30,-0.31672,-0.20155,0.24407,0,10,0,FALLBACK,0.1898,0.100,0.3060,0,none
1.518,31,-0.33641,-0.22803,0.23949,0,10,0,FALLBACK,0.2805,0.100,0.3156,0,none
1.568,32,-0.34711,-0.20531,0.24945,0,10,0,FALLBACK,0.2890,0.100,0.3266,0,none
1.619,33,-0.36529,-0.20916,0.27354,0,10,0,FALLBACK,0.4173,0.100,0.3348,0,none
1.669,34,-0.38665,-0.26849,0.30883,0,10,0,FALLBACK,0.5401,0.100,0.3445,0,none
1.719,35,-0.39851,-0.28289,0.34510,0,10,0,FALLBACK,0.5519,0.100,0.3527,0,none
1.767,36,-0.40761,-0.35019,0.35440,0,10,0,FALLBACK,0.5835,0.100,0.3619,0,none
1.819,37,-0.41471,-0.29107,0.34706,0,10,0,FALLBACK,0.6090,0.100,0.3709,0,none
1.869,38,-0.42126,-0.37637,0.33433,0,10,0,FALLBACK,0.6391,0.100,0.3837,0,none
1.918,39,-0.42392,-0.30692,0.25035,0,10,0,FALLBACK,0.6328,0.100,0.3913,0,none
1.966,40,-0.41993,-0.27283,0.23376,0,10,0,FALLBACK,0.5798,0.100,0.3972,0,none
2.018,41,-0.41610,-0.20728,0.21262,0,10,0,FALLBACK,0.5613,0.100,0.4062,0,none
2.069,42,-0.41036,-0.26772,0.26191,0,10,0,FALLBACK,0.5231,0.100,0.4149,0,none
2.119,43,-0.40229,-0.20515,0.24910,0,10,0,FALLBACK,0.4711,0.100,0.4236,0,none
2.169,44,-0.39230,-0.24691,0.28444,0,10,0,FALLBACK,0.4116,0.100,0.4323,0,none
2.220,45,-0.38080,-0.17484,0.22407,0,10,0,FALLBACK,0.3465,0.100,0.4409,0,none
2.271,46,-0.36815,-0.14624,0.21324,0,10,0,FALLBACK,0.2775,0.100,0.4494,0,none
2.320,47,-0.35473,-0.10924,0.21074,0,10,0,FALLBACK,0.2066,0.100,0.4579,0,none
2.370,48,-0.34097,-0.10132,0.19503,0,10,0,FALLBACK,0.1361,0.100,0.4662,0,none
2.418,49,-0.32728,-0.12208,0.20978,0,10,0,FALLBACK,0.0680,0.100,0.4744,0,none
2.471,50,-0.31406,-0.06470,0.20165,0,10,0,FALLBACK,0.0042,0.100,0.4825,0,none
2.523,51,-0.30170,-0.08573,0.21290,0,10,0,FALLBACK,-0.0533,0.100,0.4905,0,none
2.570,52,-0.29054,-0.11687,0.20993,0,10,0,FALLBACK,-0.1031,0.100,0.4984,0,none
2.620,53,-0.28086,-0.11192,0.21641,0,10,0,FALLBACK,-0.1441,0.100,0.5062,0,none
2.672,54,-0.27290,-0.17120,0.23752,0,10,0,FALLBACK,-0.1753,0.100,0.5139,0,none
