cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-1.60210,-3.30118,0.58319,-4.24254,-3.24591,-4.01210,-3.01536,-3.30420,-3.07051,-2.21511,-3.76157,-3.20472,-2.93975
-1.50442,-2.64072,1.91404,-3.76216,-3.53229,-4.00861,2.55777,-2.96219,-3.36148,-2.27662,-3.74879,-2.51453,-2.79834
-1.39531,-2.66551,1.88654,-3.87710,-3.63412,-3.68354,2.39233,-3.08001,-3.71983,-2.11786,-3.79046,-2.83764,-2.30684
-1.27484,-3.29056,0.53086,-3.82471,-3.49264,-3.51952,-2.64292,-3.59794,-3.51826,-2.61932,-4.09297,-2.88119,-2.71612
-1.14301,-3.03762,0.53384,-3.52543,-3.13253,-3.25828,-2.33277,-3.09930,-3.50416,-2.15710,-3.83127,-2.77279,-2.76260
-0.99831,-3.00186,0.52058,-3.56693,-2.71521,-3.19904,-2.32312,-3.21232,-3.48236,-2.18780,-3.71469,-2.90144,-2.71572
-0.85468,-2.86346,0.53378,-3.86522,-2.33789,-3.06881,-2.65753,-2.95213,-2.98856,-2.13947,-3.52108,-2.66543,-2.43851
-0.70544,-2.52323,0.58718,-3.64417,-2.02096,-2.97835,-2.58304,-2.58930,-2.22391,-1.71911,-3.13380,-2.27067,-2.06897
-0.55131,-2.03949,0.94489,-3.34526,-0.94306,-2.73070,-2.32980,-2.23948,-2.21343,-0.01790,-2.59851,-2.20208,-1.77468
-0.39800,-1.49662,1.36567,-3.07588,0.68785,-2.55624,-1.58723,-1.84873,-1.90526,1.18165,-2.39280,-1.67182,-1.79772
-0.24224,-1.20398,1.50848,-2.84265,1.85177,-2.28163,0.26850,-1.84601,-1.62946,0.35306,-2.33502,-2.05874,-1.51961
-0.08861,-1.27008,1.39789,-2.91835,1.91165,-2.06129,0.06408,-1.82237,-1.60698,-0.59766,-2.34158,-1.58943,-1.73890
0.06170,-0.43739,1.59214,-2.65651,1.95848,-1.75126,0.21526,-1.63624,0.99070,1.39776,-1.68057,0.27476,-1.48630
0.20679,-0.22285,1.54498,-2.18159,2.07061,-1.64687,0.33081,-1.40726,0.65180,1.68152,-1.84715,0.91389,-0.79429
0.34262,-0.16491,1.50886,-2.00961,1.95030,-0.65366,0.73611,-1.66941,-0.18566,1.57041,-1.91608,1.45838,-0.92990
0.46962,-0.25933,1.55457,-2.05392,2.09872,-0.71599,0.54099,-1.61350,-1.15473,1.63553,-1.65298,1.50256,-1.18000
0.58551,0.02428,1.58986,-2.00165,2.14855,-0.50004,1.63007,-1.19385,-0.95732,1.72557,-1.66783,1.66158,-0.60234
0.68599,-0.49163,1.46598,-1.83898,2.00155,-1.66691,1.44173,-1.67372,-1.40712,0.85274,-1.65047,0.14716,-1.12224
0.77254,-0.45969,1.49418,-1.84735,1.73582,-1.70194,1.58730,-1.57666,-1.46826,1.41281,-1.61457,-0.06804,-1.05603
0.84354,-0.15068,1.67026,-1.77318,1.98574,-0.89400,2.21878,-1.39625,-1.73727,1.66502,-1.65748,1.04962,-0.96781
0.90307,-0.47174,1.54033,-1.65046,1.84679,-1.25352,1.92722,-1.60845,-1.80533,1.39009,-1.47459,-1.15322,-0.93591
0.94226,-0.40929,1.50903,-1.95055,1.83113,-0.64862,1.84108,-1.62225,-1.52562,1.44059,-1.49354,-1.03559,-0.92954
0.96708,-0.49735,1.54692,-1.81181,1.74744,-1.39173,1.95200,-1.52092,-1.28264,1.43352,-1.56897,-1.61897,-0.91144
0.97657,-0.60215,1.29825,-1.91082,1.54803,-0.87380,1.18690,-1.81946,-1.21544,0.88223,-1.38383,-1.47122,-0.96410
0.97095,-1.08884,1.05726,-1.96266,0.59575,-1.66628,0.73214,-1.73738,-1.47568,-0.27177,-1.83390,-2.09332,-1.17531
0.94967,-1.00634,1.18010,-1.99559,0.28512,-1.14764,1.70085,-1.40284,-1.50229,-0.78024,-1.94210,-2.09053,-1.18817
0.91500,-1.63777,0.48080,-2.22732,-1.60715,-1.31504,-0.66786,-1.94717,-1.69185,-1.30575,-2.18271,-2.00707,-1.42581
0.86033,-1.86671,0.39160,-2.33928,-1.88616,-1.52737,-1.34205,-2.12141,-1.80172,-1.50026,-2.47352,-2.14812,-1.52724
0.78963,-1.78321,0.34704,-2.46580,-1.90947,-1.62105,-1.34008,-1.98426,-1.69771,-1.37724,-1.93811,-2.01430,-1.48412
0.70287,-1.73707,0.38853,-2.63757,-1.65902,-1.82485,-1.36804,-1.85127,-1.74955,-1.36523,-1.45876,-2.01858,-1.43786
0.60115,-1.82032,0.28214,-2.37530,-1.74827,-2.08428,-1.45651,-1.76104,-1.87970,-1.48583,-1.87460,-1.96117,-1.57645
0.48616,-1.90111,0.24314,-2.33593,-1.88141,-2.26885,-1.53044,-1.88959,-1.86637,-1.69038,-1.92391,-1.87480,-1.74940
0.36252,-1.81624,0.26898,-2.02745,-2.00739,-2.10612,-1.61523,-2.06820,-1.85143,-1.73236,-1.23219,-1.87633,-1.64568
0.22785,-2.15921,0.22462,-2.27483,-2.12335,-2.43857,-2.09509,-2.42812,-1.89618,-1.82283,-2.38633,-2.19128,-1.93553
0.08684,-2.17844,0.26110,-2.43334,-2.22112,-2.53363,-2.05632,-2.57401,-1.96972,-1.81150,-2.13382,-2.13090,-1.92006
-0.05947,-2.42545,0.32667,-2.76253,-2.57491,-2.74990,-2.28753,-2.91486,-2.12532,-1.99134,-2.50523,-2.32427,-2.01862
-0.20831,-2.41497,0.31364,-2.69424,-2.64322,-2.89454,-2.12936,-2.73552,-2.16744,-2.04120,-2.49699,-2.26495,-2.08222
-0.35622,-2.64745,0.32018,-2.92047,-3.02633,-3.10644,-2.38553,-2.93639,-2.58468,-2.23492,-2.54092,-2.39858,-2.34026
-0.49676,-2.77118,0.35299,-3.06750,-3.26240,-3.37244,-2.57313,-2.82138,-2.64447,-2.39064,-2.59830,-2.34753,-2.63404
-0.63974,-2.90745,0.43936,-3.20598,-3.62244,-3.58609,-2.60746,-3.00431,-2.79290,-2.44312,-2.69939,-2.38521,-2.72758
-0.77643,-2.96086,0.49784,-3.09765,-3.90540,-3.68873,-2.66604,-3.07182,-2.84701,-2.40799,-2.63025,-2.46583,-2.82787
