replicate,p
0,7.694206036e-07
1,7.253920499e-07
2,1.98089634e-07
3,4.667036594e-07
4,8.725476947e-07
5,9.449527268e-07
6,7.397259343e-07
7,9.442354313e-07
8,4.147388346e-07
9,7.169879903e-07
10,8.322832692e-07
11,8.639849024e-07
12,1.007344847e-06
13,1.88649452e-07
14,7.98740812e-07
15,3.327763973e-07
16,1.48833866e-07
17,3.246989525e-07
18,3.592634822e-07
19,1.695982428e-07
20,8.320388477e-07
21,1.703156378e-07
22,3.294861419e-07
23,2.915418215e-07
24,1.168878891e-06
25,8.968921671e-08
26,1.369446209e-06
27,9.095271264e-07
28,9.113390374e-07
29,3.067488667e-07
30,3.53238459e-08
31,3.667820044e-07
32,1.575126479e-07
33,1.331410031e-06
34,1.176098798e-06
35,3.366633704e-07
36,1.024610898e-06
37,5.908451724e-07
38,7.368954938e-07
39,1.518324771e-07
40,4.918857376e-07
41,7.922259014e-07
42,8.295106583e-07
43,1.724047826e-06
44,4.207705078e-07
45,5.709604806e-07
46,5.340901411e-07
47,1.690958732e-06
48,5.746926118e-07
49,1.065912397e-06
50,6.966598903e-07
51,1.045462028e-06
52,2.587380169e-07
53,1.117368405e-06
54,1.09129971e-06
55,5.810415406e-07
56,1.136780968e-06
57,1.158763579e-06
58,8.503290864e-07
59,1.89577981e-06
60,3.416491997e-07
61,5.274769136e-07
62,4.297216788e-07
63,4.199041501e-07
64,1.434383609e-06
65,1.243447012e-06
66,1.468399313e-07
67,2.582844371e-07
68,1.570772702e-06
69,7.948540253e-07
70,4.497815788e-07
71,8.556389687e-07
72,2.081580817e-07
73,4.585485969e-07
74,2.298068418e-07
75,1.201416973e-06
76,5.800869847e-07
77,6.726677314e-07
78,2.723974239e-07
79,8.865779934e-07
80,7.346408028e-07
81,9.670190995e-07
82,1.617470281e-06
83,4.916794325e-07
84,1.961889171e-06
85,8.865250705e-07
86,1.280521598e-06
87,8.067867391e-07
88,8.881373983e-07
89,1.3539487e-06
90,8.550560365e-08
91,7.182965283e-07
92,6.520549879e-07
93,1.157019845e-06
94,9.981092795e-07
95,4.637210642e-07
96,7.40421972e-07
97,8.957882931e-07
98,1.957132204e-06
99,3.727033818e-07
100,1.418107269e-06
101,2.180119008e-07
102,1.967925403e-06
103,3.556295528e-07
104,5.167183591e-07
105,8.342505205e-07
106,5.508920637e-07
107,8.655410826e-07
108,5.765856433e-07
109,1.440808084e-06
110,1.549625193e-06
111,2.715677264e-07
112,6.312825668e-07
113,2.964657382e-07
114,6.962542309e-07
115,6.436929096e-07
116,1.289511766e-06
117,4.639966487e-07
118,4.593982656e-07
119,5.633402907e-07
120,1.250496895e-06
121,5.401003581e-07
122,3.330041497e-07
123,8.845670049e-08
124,1.080238966e-06
125,1.893201249e-06
126,9.853383357e-07
127,1.598079489e-07
128,7.805027363e-07
129,7.652714765e-07
130,4.083971383e-07
131,1.687296877e-06
132,1.215203083e-06
133,2.98736408e-07
134,2.083921475e-08
135,1.154347791e-06
136,3.881627242e-07
137,8.236236871e-07
138,1.683014432e-06
139,1.068902477e-06
140,1.060662347e-06
141,3.275709853e-07
142,6.452834801e-07
143,3.796322573e-07
144,1.562740802e-06
145,3.192143918e-08
146,2.969606853e-07
147,1.14647151e-07
148,9.475122332e-07
149,2.708387553e-07
150,3.675027351e-07
151,7.166370541e-07
152,7.538778944e-07
153,8.863639981e-07
154,1.565952847e-06
155,7.001157308e-07
156,1.712933314e-07
157,1.618202304e-06
158,9.539187133e-07
159,1.18448347e-06
160,8.084224423e-08
161,1.353773865e-06
162,1.842207324e-06
163,1.517464547e-06
164,5.576248458e-07
165,1.795950221e-06
166,5.709912909e-07
167,5.511732098e-07
168,8.032101765e-07
169,5.24833162e-07
170,1.481698492e-06
171,1.510691715e-07
172,1.370889587e-06
173,5.044975631e-07
174,1.152462873e-06
175,1.431611216e-06
176,5.570943371e-07
177,4.089138339e-07
178,8.515453855e-07
179,5.551991109e-07
180,1.12318783e-06
181,4.69278902e-07
182,1.735453117e-06
183,8.072305772e-07
184,1.799092386e-07
185,8.783463055e-07
186,2.305276764e-06
187,1.919524529e-06
188,2.862417063e-07
189,6.660191918e-07
190,4.653834436e-07
191,1.041671649e-06
192,2.471212568e-07
193,1.180069831e-06
194,1.434723368e-06
195,6.79162541e-07
196,1.263040594e-06
197,7.572375024e-07
198,1.735011878e-06
199,5.175372525e-07
