cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.66553,-0.59247,0.12494,-0.35219,-0.56503,-0.73934,-0.54396,-0.58350,-0.65928,-0.60096,-0.45119,-0.75740,-0.67180
-0.68513,-0.55151,0.12654,-0.34100,-0.45781,-0.71917,-0.53466,-0.52279,-0.64123,-0.54790,-0.40285,-0.70315,-0.64449
-0.69622,-0.45547,0.11266,-0.24579,-0.40305,-0.53181,-0.44453,-0.36941,-0.46788,-0.51042,-0.37843,-0.63555,-0.56783
-0.69610,-0.45386,0.11888,-0.20674,-0.40965,-0.46831,-0.46495,-0.39588,-0.46717,-0.51717,-0.38164,-0.61943,-0.60771
-0.68449,-0.51782,0.11777,-0.28979,-0.44612,-0.68521,-0.51888,-0.52319,-0.52287,-0.51091,-0.40962,-0.63869,-0.63290
-0.59363,-0.56079,0.12783,-0.34082,-0.47781,-0.63319,-0.52224,-0.51967,-0.73141,-0.57249,-0.42349,-0.70057,-0.68625
-0.64776,-0.60394,0.09752,-0.52599,-0.56470,-0.72389,-0.51625,-0.51765,-0.72971,-0.59621,-0.47756,-0.67823,-0.70921
-0.69417,-0.51706,0.11231,-0.34985,-0.43068,-0.70093,-0.46496,-0.46436,-0.55265,-0.54432,-0.40684,-0.63075,-0.62529
-0.72947,-0.54761,0.11023,-0.37159,-0.54259,-0.72801,-0.48508,-0.47182,-0.56525,-0.63398,-0.42322,-0.63765,-0.61692
-0.75250,-0.62208,0.12653,-0.34755,-0.65472,-0.81016,-0.55290,-0.60360,-0.67996,-0.66992,-0.51870,-0.71573,-0.66752
-0.72066,-0.75951,0.10195,-0.68572,-0.77467,-0.94518,-0.66519,-0.75173,-0.86605,-0.75263,-0.58616,-0.75394,-0.81388
-0.80476,-0.71311,0.10538,-0.59885,-0.64434,-0.95351,-0.62825,-0.76516,-0.75903,-0.72570,-0.60545,-0.71340,-0.73744
-0.87623,-0.67669,0.12115,-0.48332,-0.66219,-0.93695,-0.61485,-0.69133,-0.72361,-0.67172,-0.54883,-0.69589,-0.73823
-0.93156,-0.77688,0.10220,-0.60772,-0.75724,-0.98981,-0.69046,-0.77686,-0.85309,-0.74371,-0.73630,-0.77647,-0.83716
-0.85907,-0.93293,0.13690,-0.79462,-0.91448,-1.16682,-0.89866,-0.85269,-1.13731,-0.89839,-0.78428,-0.83687,-1.04521
-0.96430,-0.99936,0.15183,-0.90125,-0.92070,-1.23510,-0.95944,-0.89824,-1.28840,-0.93713,-0.91253,-0.85288,-1.08794
-1.05338,-0.98665,0.12666,-0.90498,-0.93646,-1.20087,-0.97659,-0.94291,-1.18794,-0.99379,-0.84322,-0.83552,-1.04418
-1.12080,-0.93966,0.10543,-0.85280,-0.91445,-1.04884,-1.00050,-0.91978,-1.14275,-0.93929,-0.79516,-0.82412,-0.95896
-1.16467,-0.93742,0.10062,-0.86881,-0.88218,-1.10607,-1.00606,-0.91428,-1.06365,-1.00179,-0.82485,-0.81618,-0.89029
-1.08406,-0.96538,0.09743,-0.86498,-0.89880,-1.06976,-1.03767,-0.88165,-1.14599,-1.03020,-0.93150,-0.88323,-0.90999
-1.16521,-1.00023,0.11565,-0.96510,-0.89308,-1.12222,-1.03951,-0.94135,-1.27056,-0.93345,-0.96493,-0.95528,-0.91680
-1.22507,-0.95449,0.09005,-0.95678,-0.84957,-1.03637,-1.01006,-0.91233,-1.13205,-0.97710,-0.85387,-0.86374,-0.95305
-1.25861,-0.98789,0.10374,-0.94385,-0.89833,-0.99616,-1.04042,-0.89696,-1.25275,-1.00061,-0.92773,-0.94635,-0.97579
-1.26415,-0.99973,0.10639,-1.04756,-0.97997,-1.04610,-0.98361,-0.86470,-1.25269,-0.88445,-0.98048,-0.97476,-0.98297
-1.14943,-1.07921,0.11974,-1.18669,-1.21277,-1.10590,-1.00183,-0.93309,-1.26349,-0.90294,-1.12017,-1.01606,-1.04914
-1.18764,-1.23360,0.17663,-1.48703,-1.41518,-1.27562,-1.08192,-0.98581,-1.42922,-1.04158,-1.22188,-1.09955,-1.29825
-1.20372,-1.20750,0.15024,-1.41698,-1.32402,-1.22565,-1.06825,-0.99864,-1.30308,-0.97051,-1.23775,-1.19615,-1.33399
-1.19416,-1.16483,0.14629,-1.37849,-1.19254,-1.30350,-1.04316,-0.95815,-1.14070,-0.95618,-1.13578,-1.23528,-1.30454
-1.15894,-1.12988,0.11967,-1.32011,-1.19741,-1.27942,-1.08389,-0.94009,-1.12555,-1.04285,-0.99389,-1.15846,-1.15709
-1.09938,-1.06984,0.12156,-1.16394,-1.15876,-1.15706,-0.96336,-0.97466,-1.20491,-0.96785,-0.85337,-1.07190,-1.18262
-1.01667,-1.09428,0.10993,-1.16051,-1.14532,-1.17457,-1.01725,-1.09567,-1.26556,-1.03543,-0.88004,-1.01180,-1.15665
-0.91291,-0.98962,0.12216,-1.08599,-0.86885,-1.10425,-0.89385,-1.02210,-1.13444,-0.92380,-0.79521,-0.93367,-1.13398
-0.79222,-0.69806,0.06932,-0.78958,-0.64514,-0.74477,-0.68483,-0.63891,-0.73768,-0.72995,-0.56428,-0.67518,-0.77025
-0.65821,-0.69813,0.10864,-0.90687,-0.64507,-0.68784,-0.64472,-0.58717,-0.75159,-0.76550,-0.54153,-0.65081,-0.80019
-0.51422,-0.51580,0.10180,-0.69887,-0.47663,-0.40957,-0.48566,-0.47378,-0.62028,-0.50892,-0.42739,-0.41628,-0.64065
-0.36254,-0.28494,0.09537,-0.39746,-0.32793,-0.10068,-0.27097,-0.20684,-0.30316,-0.32234,-0.31359,-0.19396,-0.41249
-0.20834,-0.21702,0.08619,-0.29737,-0.31121,-0.09595,-0.06998,-0.17577,-0.25600,-0.20352,-0.26171,-0.18699,-0.31164
-0.05667,-0.05425,0.14296,-0.19008,-0.19719,0.19669,0.05984,0.05633,-0.07362,0.07750,-0.16849,-0.09244,-0.21106
0.09039,0.04213,0.14946,-0.09989,-0.00106,0.27629,0.11489,0.17948,-0.01406,0.22536,-0.08740,-0.00368,-0.16859
0.22885,0.33023,0.12025,0.12028,0.43732,0.45380,0.33668,0.38014,0.20359,0.47480,0.37573,0.32296,0.19704
0.35222,0.37377,0.11347,0.13774,0.49434,0.49553,0.37823,0.39181,0.31037,0.43998,0.45545,0.38414,0.25015
0.45634,0.53259,0.10166,0.28907,0.59064,0.65463,0.55686,0.44740,0.59970,0.55686,0.51079,0.54372,0.57619
0.53983,0.51991,0.11785,0.27370,0.59440,0.69445,0.52732,0.42576,0.61310,0.48771,0.45816,0.52812,0.59638
0.60006,0.56919,0.08685,0.42554,0.57474,0.74158,0.60090,0.47367,0.61031,0.54899,0.51290,0.60205,0.60119
0.63371,0.66136,0.12616,0.47149,0.67789,0.77212,0.78619,0.52413,0.68184,0.62157,0.51920,0.70863,0.85054
0.63982,0.63759,0.10606,0.47845,0.69743,0.67557,0.65255,0.52769,0.68786,0.60762,0.50453,0.74681,0.79740
0.61884,0.47472,0.13780,0.38182,0.60169,0.48805,0.51805,0.43216,0.42890,0.47934,0.43778,0.75274,0.22671
0.57129,0.47378,0.08922,0.46762,0.58868,0.43882,0.40398,0.39478,0.34143,0.51666,0.45013,0.63284,0.50289
0.49900,0.46631,0.09579,0.50573,0.54974,0.48532,0.36215,0.36290,0.44058,0.53921,0.42957,0.64113,0.34682
0.40503,0.34136,0.09861,0.40634,0.44221,0.40918,0.25634,0.31847,0.23979,0.37436,0.40067,0.42287,0.14336
0.29127,0.16685,0.07633,0.04067,0.20691,0.26974,0.10460,0.16325,0.16268,0.27036,0.22332,0.13387,0.09315
0.16111,0.11125,0.07655,-0.00489,0.19142,0.19101,0.04520,0.03306,0.13049,0.15565,0.21348,0.05554,0.10153
0.01816,-0.04663,0.08142,-0.05144,0.03585,0.06266,-0.03115,-0.15890,-0.11171,0.01028,0.01865,-0.17252,-0.06805
-0.13259,-0.24984,0.10834,-0.13085,-0.14724,-0.15147,-0.22019,-0.21748,-0.42571,-0.27256,-0.21722,-0.27568,-0.44003
-0.28734,-0.33150,0.08521,-0.28514,-0.25867,-0.23274,-0.36608,-0.25673,-0.45727,-0.39101,-0.29667,-0.29883,-0.47190
-0.44321,-0.48575,0.11126,-0.33516,-0.43549,-0.41236,-0.49922,-0.41264,-0.58029,-0.57089,-0.35384,-0.64839,-0.60925
-0.59664,-0.58706,0.11456,-0.37366,-0.56176,-0.75065,-0.58512,-0.63674,-0.69016,-0.59754,-0.41841,-0.63618,-0.62038
-0.74076,-0.74666,0.08968,-0.66561,-0.67820,-0.86634,-0.67360,-0.75594,-0.89362,-0.67977,-0.69113,-0.71102,-0.85133
-0.87377,-0.86926,0.10001,-0.90748,-0.82139,-0.96556,-0.88653,-0.80582,-1.06341,-0.74605,-0.75676,-0.81002,-0.92956
-0.99137,-0.99528,0.12331,-1.04107,-0.92535,-1.04685,-0.98669,-0.89428,-1.28161,-0.88330,-0.92808,-0.88905,-1.07654
-1.08862,-1.04606,0.15358,-1.10339,-0.97223,-1.11256,-1.01726,-0.88148,-1.38710,-0.93266,-0.93785,-0.93547,-1.18062
-1.16329,-1.07143,0.12144,-1.13220,-1.07043,-1.10022,-0.99209,-0.89944,-1.32718,-1.03600,-0.99970,-0.97746,-1.17958
-1.21307,-1.10607,0.13959,-1.33425,-1.05505,-1.20700,-1.00060,-0.93552,-1.32047,-1.00417,-1.01487,-1.04264,-1.14615
-1.23622,-1.05817,0.08956,-1.12542,-1.07289,-1.17436,-1.03549,-0.92056,-1.17078,-1.04841,-0.93358,-0.99506,-1.10520
-1.23164,-1.13312,0.11186,-1.25994,-1.12578,-1.27238,-1.04804,-0.95827,-1.20543,-1.01475,-1.03729,-1.18729,-1.22207
-1.20012,-1.16705,0.15003,-1.29253,-1.08416,-1.36340,-1.05066,-0.96490,-1.21605,-1.14663,-0.96298,-1.22390,-1.36533
-1.14257,-1.02034,0.11528,-0.98115,-1.01576,-1.22318,-0.90593,-0.90766,-1.07163,-1.06998,-0.83526,-1.08655,-1.10626
-1.06073,-0.96028,0.11108,-0.95283,-0.93428,-1.07421,-0.87438,-0.93447,-1.11958,-0.95563,-0.77493,-0.87371,-1.10878
-0.95831,-0.92527,0.09632,-1.02075,-0.79869,-1.00664,-0.90724,-0.83719,-1.03419,-0.96463,-0.82751,-0.82624,-1.02957
-0.83826,-0.73337,0.10832,-0.94544,-0.65935,-0.66194,-0.68888,-0.64975,-0.77192,-0.84060,-0.62496,-0.65588,-0.83500
-0.70215,-0.59173,0.11261,-0.73335,-0.54332,-0.44074,-0.57635,-0.54971,-0.71331,-0.62451,-0.55399,-0.43345,-0.74856
-0.55381,-0.45803,0.14063,-0.50388,-0.26005,-0.35123,-0.45693,-0.39214,-0.60896,-0.48744,-0.53373,-0.28189,-0.70409
-0.39946,-0.27680,0.12130,-0.35861,-0.08423,-0.13110,-0.32382,-0.21759,-0.42123,-0.31166,-0.31564,-0.16633,-0.43776
-0.24308,-0.03741,0.10300,-0.07020,0.04834,0.08687,-0.17281,-0.06055,-0.01753,0.06162,-0.22902,-0.05714,0.03631
-0.06176,0.08915,0.12226,-0.07626,0.24342,0.19983,0.06130,0.17355,-0.01228,0.12272,-0.12073,0.16335,0.13659
0.06746,0.14433,0.15300,-0.02557,0.38275,0.22972,0.07208,0.29426,0.06306,0.28657,-0.09917,0.15631,0.08331
0.18647,0.27084,0.12991,0.05518,0.45415,0.36860,0.36463,0.36881,0.18485,0.29538,0.11923,0.32580,0.17174
0.29019,0.34034,0.14083,0.06288,0.48055,0.43094,0.46727,0.38469,0.23738,0.39045,0.29078,0.47022,0.18822
0.37591,0.29101,0.16945,-0.05583,0.39955,0.46207,0.28958,0.35829,0.20561,0.44979,0.27153,0.43545,0.09405
0.44275,0.46222,0.14018,0.10763,0.61904,0.48151,0.49090,0.48192,0.60298,0.50782,0.41339,0.47627,0.44074
0.48816,0.60879,0.14201,0.50049,0.80111,0.60873,0.41759,0.49356,0.63957,0.61979,0.46741,0.69891,0.84070
0.50969,0.66675,0.20214,0.58027,1.02015,0.74929,0.39608,0.51227,0.85230,0.54266,0.45558,0.70322,0.85569
0.50716,0.63243,0.16030,0.60294,0.74165,0.83753,0.36133,0.52848,0.77838,0.53757,0.44408,0.73127,0.76107
0.48103,0.60556,0.12356,0.65812,0.75889,0.68789,0.40556,0.53143,0.62986,0.52171,0.44384,0.66656,0.75171
0.43240,0.48908,0.12798,0.65783,0.58179,0.46782,0.25497,0.41510,0.55381,0.53041,0.41614,0.64393,0.36902
0.36296,0.36363,0.10018,0.48642,0.48633,0.31062,0.29040,0.33410,0.40367,0.31964,0.32204,0.49140,0.19173
0.27383,0.25571,0.07513,0.24232,0.40574,0.19886,0.21075,0.34554,0.26542,0.29495,0.23390,0.20371,0.15586
0.16762,0.14891,0.06481,0.10678,0.19430,0.16864,0.08738,0.26802,0.21132,0.09821,0.17396,0.06172,0.11881
0.04895,0.09283,0.06852,0.07351,0.25071,0.12601,0.05084,0.04427,0.11932,0.10986,0.08576,-0.00942,0.07744
-0.07894,-0.14442,0.07956,-0.07125,-0.05119,-0.02402,-0.11205,-0.15437,-0.25530,-0.21178,-0.13281,-0.20749,-0.22397
-0.21452,-0.24101,0.09552,-0.08009,-0.18375,-0.18095,-0.21410,-0.20646,-0.38520,-0.35790,-0.19391,-0.26617,-0.34158
-0.35198,-0.34608,0.08748,-0.26799,-0.29444,-0.24299,-0.41005,-0.27515,-0.43548,-0.44575,-0.27973,-0.32984,-0.47940
-0.48740,-0.49643,0.10034,-0.35200,-0.54408,-0.46441,-0.48782,-0.39236,-0.56467,-0.61440,-0.36023,-0.58516,-0.59920
-0.61917,-0.57565,0.09607,-0.37434,-0.64613,-0.68137,-0.56422,-0.50641,-0.62483,-0.63519,-0.47308,-0.62902,-0.62193
-0.74307,-0.62547,0.07105,-0.50005,-0.66280,-0.74464,-0.58769,-0.62036,-0.63588,-0.57802,-0.56363,-0.69396,-0.66769
-0.85292,-0.74859,0.09089,-0.62000,-0.75834,-0.88126,-0.68630,-0.73233,-0.88906,-0.64435,-0.71071,-0.75229,-0.81126
-0.94571,-0.87815,0.09237,-0.92148,-0.92843,-1.02097,-0.81342,-0.78778,-1.00847,-0.73775,-0.82607,-0.86431,-0.87277
-1.02042,-0.99023,0.11233,-1.06711,-1.04222,-1.10202,-0.94181,-0.86531,-1.15865,-0.80771,-0.92646,-0.92960,-1.06141
-1.07423,-1.04261,0.13364,-1.19263,-1.17738,-1.12338,-0.96952,-0.89356,-1.21052,-0.86349,-0.95290,-0.92984,-1.11289
-1.10422,-1.04576,0.13277,-1.07150,-1.13792,-1.22992,-0.95953,-0.86681,-1.20194,-0.87578,-0.98123,-0.97208,-1.16086
-1.10996,-1.04697,0.13490,-1.10135,-1.14867,-1.26941,-0.98481,-0.86623,-1.13404,-0.87430,-0.90085,-1.07163,-1.11841
-1.09182,-1.04390,0.12774,-1.08453,-1.16146,-1.27084,-0.97619,-0.85382,-1.04900,-1.00117,-0.86992,-1.04413,-1.12791
-1.05049,-0.96237,0.12244,-0.95621,-1.04124,-1.18720,-0.85879,-0.90634,-1.03380,-0.84372,-0.77147,-0.97002,-1.05496
-0.98712,-0.99948,0.12207,-1.03345,-1.04855,-1.11334,-0.88405,-0.96327,-1.20300,-0.93792,-0.78612,-0.93550,-1.08960
-0.90328,-0.84664,0.12743,-0.95780,-0.68009,-0.94805,-0.79302,-0.88734,-0.97670,-0.79065,-0.65605,-0.76312,-1.01364
-0.80139,-0.75961,0.07517,-0.84459,-0.72747,-0.71179,-0.71108,-0.78807,-0.83900,-0.81422,-0.62512,-0.69791,-0.83686
-0.68504,-0.60890,0.09739,-0.72367,-0.55339,-0.45997,-0.60181,-0.57343,-0.74546,-0.64204,-0.49487,-0.57672,-0.71768
-0.55756,-0.52630,0.08797,-0.55773,-0.37056,-0.48615,-0.48684,-0.46085,-0.64792,-0.60527,-0.48979,-0.51163,-0.64623
-0.42157,-0.40474,0.10127,-0.43983,-0.40727,-0.33753,-0.38419,-0.39582,-0.50143,-0.36102,-0.38118,-0.22749,-0.61163
-0.28073,-0.31399,0.12465,-0.26765,-0.37651,-0.13536,-0.30597,-0.22636,-0.47583,-0.30556,-0.32464,-0.18304,-0.53895
-0.13909,-0.16033,0.08852,-0.18944,-0.22225,0.01492,-0.08205,-0.18312,-0.22796,-0.08421,-0.24093,-0.12584,-0.26240
-0.00166,0.05491,0.13214,-0.01003,0.13446,0.22555,0.01428,0.22224,-0.10267,0.17195,-0.07935,0.09094,-0.11824
0.12836,0.00188,0.15066,-0.13522,-0.19985,0.21748,0.11656,0.22855,-0.10045,-0.00732,-0.10795,0.07825,-0.07123
0.24613,0.27025,0.21777,-0.10339,0.30081,0.55040,0.49186,0.40543,0.04280,0.22318,0.11413,0.50098,0.17626
0.34772,0.42813,0.21496,0.10223,0.45810,0.64102,0.55813,0.35188,0.64296,0.60982,0.16923,0.58453,0.16344
0.43078,0.51357,0.28633,0.28576,0.86284,0.59536,0.95427,0.43958,0.17181,0.56429,0.42233,0.74553,0.09392
0.49256,0.65443,0.28823,0.56334,1.14533,0.52738,1.14414,0.38881,0.37036,0.60343,0.50672,0.83002,0.46482
0.53031,0.64819,0.19795,0.45208,0.97447,0.89602,0.66956,0.38678,0.52143,0.73946,0.43488,0.73075,0.67650
0.54299,0.43716,0.20579,0.43426,0.62998,0.23209,0.81464,0.37152,0.27200,0.69317,0.25639,0.39789,0.26965
0.53046,0.13072,0.47234,-0.21809,0.28672,-0.62867,-0.09884,0.08479,0.93227,0.84362,-0.14374,0.07798,0.17121
0.49308,-0.15364,0.45802,-0.07879,-0.13972,-0.26943,0.67335,-0.40308,-0.97710,0.17795,-0.28979,0.28079,-0.51059
0.43230,0.48478,0.40671,0.73636,1.35031,0.26327,0.26447,0.10807,0.65510,0.18224,0.28563,0.87269,0.12966
0.35459,-0.00184,0.07735,-0.02553,0.14490,0.04078,-0.00819,-0.11744,-0.00546,0.05100,-0.07559,-0.07511,0.05223
0.32395,0.11514,0.05623,0.05134,0.21107,0.20561,0.05234,0.08558,0.08553,0.13496,0.13097,0.09629,0.09770
0.09711,0.03453,0.09967,-0.01045,0.25451,0.11698,0.03955,-0.05314,0.09965,0.00601,0.01235,-0.08281,-0.03738
-0.13848,-0.23012,0.08748,-0.10917,-0.11724,-0.17728,-0.20332,-0.19087,-0.37957,-0.26263,-0.26386,-0.26303,-0.33427
-0.36525,-0.35869,0.11731,-0.30661,-0.10338,-0.33212,-0.39373,-0.27122,-0.46319,-0.46998,-0.33333,-0.41661,-0.49677
-0.50787,-0.44142,0.10475,-0.34404,-0.30245,-0.40768,-0.46332,-0.33302,-0.51900,-0.55109,-0.36072,-0.54699,-0.58594
-0.64340,-0.62421,0.07523,-0.49769,-0.70624,-0.59408,-0.55811,-0.57048,-0.74329,-0.65228,-0.58732,-0.65716,-0.67546
-0.76032,-0.69295,0.08441,-0.66419,-0.72388,-0.86577,-0.61477,-0.69483,-0.77665,-0.62499,-0.57215,-0.70409,-0.68824
-0.86656,-0.77952,0.11237,-0.67402,-0.80028,-0.92213,-0.67637,-0.77878,-0.98232,-0.66220,-0.68300,-0.75679,-0.85936
-0.95612,-0.86119,0.08833,-0.89997,-0.84278,-0.93276,-0.84655,-0.80507,-1.03970,-0.72531,-0.81597,-0.79130,-0.91245
-1.02606,-0.97411,0.13631,-1.10586,-0.96046,-1.04958,-0.97054,-0.85008,-1.19653,-0.80116,-0.83261,-0.86701,-1.10721
-1.07345,-1.08154,0.16777,-1.32671,-1.10206,-1.19107,-0.98459,-0.88749,-1.30697,-0.91876,-0.91680,-0.96977,-1.21116
-1.09727,-1.00879,0.13342,-1.13070,-0.99993,-1.18376,-0.94360,-0.84434,-1.18667,-0.82061,-0.91355,-0.97707,-1.08770
-1.09729,-1.07188,0.15776,-1.26060,-1.07451,-1.32654,-0.98832,-0.91744,-1.14850,-0.91612,-0.84867,-1.05471,-1.18335
-1.07347,-1.05967,0.13849,-1.11861,-1.08661,-1.30737,-0.95545,-0.88365,-1.14442,-0.93750,-0.88809,-1.16525,-1.10975
-1.02665,-0.91522,0.11479,-0.94410,-0.97738,-1.02888,-0.84317,-0.88387,-1.05377,-0.77348,-0.71621,-0.89207,-1.03923
-0.95835,-0.90270,0.13151,-0.87010,-0.88622,-0.93904,-0.79017,-0.96621,-1.14729,-0.76998,-0.75808,-0.82060,-1.07933
-0.87072,-0.82620,0.09638,-0.91472,-0.73054,-0.84344,-0.76833,-0.84364,-0.97091,-0.77897,-0.68540,-0.77092,-0.95512
-0.76638,-0.70578,0.08406,-0.81489,-0.67682,-0.69053,-0.65906,-0.67637,-0.80677,-0.78373,-0.54349,-0.65335,-0.75281
-0.64921,-0.61154,0.07772,-0.55572,-0.60399,-0.49538,-0.60293,-0.60587,-0.74290,-0.70244,-0.54024,-0.57787,-0.68808
-0.52242,-0.53528,0.10381,-0.57494,-0.50761,-0.38748,-0.43225,-0.48331,-0.68180,-0.64055,-0.54909,-0.43294,-0.66285
-0.38851,-0.51093,0.13305,-0.64927,-0.42428,-0.32655,-0.52603,-0.50391,-0.71661,-0.56174,-0.43247,-0.33269,-0.63572
-0.25146,-0.33992,0.12343,-0.40074,-0.32062,-0.09558,-0.42005,-0.29411,-0.48309,-0.40251,-0.27678,-0.21854,-0.48719
-0.11525,-0.35562,0.14242,-0.55005,-0.28186,-0.09434,-0.28925,-0.41312,-0.53980,-0.40740,-0.33496,-0.21289,-0.43258
0.01498,-0.21824,0.16675,-0.42898,-0.14005,0.07938,-0.02729,-0.27266,-0.47317,-0.26967,-0.25167,-0.16574,-0.23257
0.13554,0.02851,0.13272,-0.07794,0.06863,0.25438,0.13836,0.12930,-0.20572,0.08202,-0.00394,-0.07480,-0.02519
0.24383,0.05936,0.17642,-0.01623,0.19320,0.29468,0.12448,0.19242,-0.26616,0.09636,0.17786,-0.04656,-0.15648
0.33684,0.24622,0.11568,0.08559,0.32709,0.33138,0.34923,0.35611,0.08686,0.26518,0.34937,0.20752,0.10390
0.40981,0.45912,0.13360,0.18212,0.50330,0.47729,0.55839,0.48936,0.54321,0.50903,0.44639,0.61494,0.26717
0.46072,0.47398,0.12624,0.23418,0.64207,0.40918,0.49352,0.47429,0.53200,0.50900,0.47580,0.64025,0.32958
0.48833,0.37813,0.13820,0.15541,0.60952,0.33244,0.41457,0.45469,0.36729,0.33103,0.39388,0.52905,0.19346
0.49247,0.51534,0.14990,0.22814,0.68066,0.37617,0.52321,0.50644,0.66018,0.47159,0.44374,0.72606,0.53719
0.47269,0.37741,0.16156,-0.00733,0.61099,0.33986,0.35656,0.45961,0.40071,0.32125,0.39426,0.51791,0.38027
0.42990,0.38206,0.13682,0.13395,0.51434,0.39033,0.25577,0.43862,0.41997,0.44066,0.42599,0.57760,0.22339
0.36569,0.19338,0.12062,-0.03866,0.42067,0.19456,0.15287,0.22333,0.21108,0.13968,0.30554,0.21331,0.11141
0.28119,0.16743,0.09687,-0.00669,0.33011,0.14393,0.13188,0.24843,0.16070,0.21609,0.25077,0.08057,0.11847
0.17948,0.08652,0.06070,-0.01430,0.10461,0.13621,0.03940,0.03295,0.15804,0.10219,0.16142,0.02912,0.11559
0.06454,-0.00681,0.04987,-0.03985,-0.00890,0.02183,-0.00717,-0.01650,-0.03197,0.06606,-0.02726,-0.09567,0.07137
-0.06224,-0.18884,0.06127,-0.09173,-0.18242,-0.14077,-0.16871,-0.17155,-0.32663,-0.20730,-0.18531,-0.23254,-0.18144
-0.19726,-0.33016,0.11194,-0.10465,-0.27667,-0.43882,-0.28001,-0.22187,-0.46451,-0.38542,-0.32489,-0.37554,-0.42924
-0.33460,-0.44938,0.10425,-0.30718,-0.39796,-0.53896,-0.44809,-0.30000,-0.50597,-0.49784,-0.35485,-0.55928,-0.58370
-0.47047,-0.49024,0.09260,-0.34118,-0.47068,-0.55698,-0.48184,-0.38865,-0.50399,-0.55946,-0.39367,-0.60282,-0.60317
-0.60318,-0.56496,0.10904,-0.33925,-0.53661,-0.67863,-0.54604,-0.55935,-0.62469,-0.65191,-0.43005,-0.62032,-0.66274
-0.72842,-0.62120,0.12555,-0.38624,-0.53964,-0.85866,-0.59636,-0.67999,-0.70737,-0.62612,-0.51977,-0.63740,-0.66048
-0.83989,-0.67575,0.12969,-0.40218,-0.59788,-0.92194,-0.63843,-0.72668,-0.71180,-0.67988,-0.64500,-0.72767,-0.70601
-0.93440,-0.77247,0.11711,-0.58284,-0.69822,-1.04544,-0.75721,-0.77411,-0.79637,-0.70190,-0.77138,-0.81088,-0.78636
-1.01083,-0.90327,0.09003,-0.84284,-0.85277,-1.06993,-0.86155,-0.81604,-1.05237,-0.81862,-0.91381,-0.89471,-0.91001
-1.06627,-0.86382,0.08801,-0.84674,-0.81604,-0.97350,-0.80678,-0.80933,-1.04119,-0.74943,-0.89200,-0.81133,-0.89185
-1.09763,-0.80964,0.09101,-0.88508,-0.70547,-0.93150,-0.73980,-0.77040,-0.96065,-0.72018,-0.85322,-0.77005,-0.76006
-1.10444,-0.68998,0.07653,-0.67685,-0.64462,-0.89347,-0.61594,-0.67124,-0.69140,-0.68623,-0.63705,-0.70586,-0.67711
-1.08702,-0.65993,0.06887,-0.61926,-0.63600,-0.80725,-0.56192,-0.64544,-0.59747,-0.67371,-0.64919,-0.72393,-0.68509
-0.87004,-0.72435,0.11800,-0.44369,-0.78476,-0.90326,-0.66367,-0.74886,-0.75938,-0.73932,-0.69885,-0.79022,-0.71149
-0.93625,-0.81215,0.07525,-0.78958,-0.81523,-0.95515,-0.68972,-0.73651,-0.88552,-0.78279,-0.86258,-0.79012,-0.81430
-0.98699,-0.77967,0.06992,-0.79896,-0.81821,-0.89703,-0.63798,-0.70729,-0.82778,-0.75452,-0.78695,-0.78108,-0.78691
-1.01679,-0.64268,0.11120,-0.39776,-0.71343,-0.69934,-0.58108,-0.72295,-0.68443,-0.72500,-0.51443,-0.73011,-0.65823
-1.02516,-0.68671,0.10148,-0.46220,-0.72934,-0.68671,-0.59099,-0.78764,-0.75896,-0.73054,-0.61541,-0.74293,-0.76235
-0.85236,-0.84281,0.09509,-0.66731,-0.85008,-0.89318,-0.74646,-0.83346,-1.00534,-0.84568,-0.90274,-0.77635,-0.90751
-0.94330,-0.94751,0.10710,-0.84665,-0.97885,-0.93713,-0.91032,-0.88790,-1.18455,-0.93062,-0.95809,-0.80010,-1.04088
-1.02012,-0.91473,0.09908,-0.93457,-0.92702,-1.00860,-0.80699,-0.85120,-1.11730,-0.92692,-0.88141,-0.76986,-0.92341
-1.07632,-0.87316,0.09755,-0.92721,-0.94996,-0.92369,-0.71025,-0.87391,-0.99629,-0.96474,-0.81715,-0.73313,-0.83529
-1.10823,-0.94624,0.10423,-0.92729,-0.93828,-0.98536,-0.86210,-0.87886,-1.15194,-1.06863,-0.92962,-0.78328,-0.93701
-0.96678,-1.04793,0.11041,-0.97086,-1.08394,-1.12274,-1.04009,-0.94463,-1.28623,-1.10072,-0.99841,-0.89291,-1.03880
-1.07550,-1.08293,0.11771,-1.03421,-1.05484,-1.19938,-1.05724,-0.98918,-1.31302,-1.05539,-1.04473,-0.89960,-1.18174
-1.16637,-1.09491,0.13547,-1.09623,-1.02704,-1.18286,-1.06647,-0.99466,-1.41928,-1.07785,-1.03074,-0.91950,-1.13443
-1.23078,-0.88892,0.10148,-0.74899,-0.94541,-1.01947,-0.94358,-0.85100,-0.97389,-0.96413,-0.92493,-0.77393,-0.74385
-1.26657,-0.90318,0.09533,-0.78904,-0.90113,-1.05206,-0.99989,-0.87653,-0.94443,-0.98593,-0.88844,-0.84863,-0.74570
-1.12048,-1.03981,0.08785,-0.95312,-1.02053,-1.10476,-1.15860,-0.94305,-1.19850,-1.05047,-1.00790,-0.96389,-0.99731
