replicate,p
0,2.556091953e-05
1,1.605240764e-05
2,4.119479458e-05
3,9.409732542e-06
4,2.06660721e-05
5,1.533355092e-05
6,7.152952564e-06
7,1.535176305e-06
8,3.756482614e-06
9,1.741059386e-05
10,1.091797416e-05
11,1.842092646e-05
12,6.928413729e-06
13,1.661206773e-05
14,4.17954611e-05
15,3.560891102e-05
16,5.476434487e-06
17,3.468937691e-05
18,2.754840779e-05
19,5.674858033e-06
20,1.855253089e-06
21,8.145434703e-06
22,2.340027132e-05
23,1.525176997e-05
24,0.0004262370665
25,6.217296645e-05
26,5.434289556e-06
27,1.661232669e-05
28,3.635333651e-05
29,1.567275498e-05
30,0.0001607477953
31,1.007662238e-05
32,1.125598707e-05
33,3.433609924e-05
34,1.982019332e-05
35,7.209844817e-05
36,9.825807875e-06
37,2.719137714e-06
38,1.625704817e-06
39,2.133387453e-05
40,1.480575332e-05
41,7.439618199e-05
42,1.85942792e-05
43,6.78005409e-05
44,4.654061958e-05
45,2.79717211e-05
46,1.411026712e-05
47,9.985997778e-06
48,9.698997073e-05
49,3.448298997e-05
50,0.0001447595248
51,0.0001986012143
52,2.967802696e-08
53,4.700000255e-06
54,1.303009463e-05
55,1.234359966e-05
56,2.811712933e-05
57,2.120431436e-06
58,9.760335258e-05
59,5.138959105e-06
60,1.387547079e-05
61,1.28981852e-05
62,1.279237095e-06
63,5.92057631e-05
64,5.236749001e-06
65,2.521665735e-05
66,9.200662365e-06
67,1.653468039e-05
68,0.0001216416233
69,1.293691708e-05
70,2.482860456e-05
71,1.250307199e-05
72,4.671423928e-06
73,1.90940275e-06
74,3.717094598e-05
75,6.347082389e-05
76,1.67034887e-05
77,0
78,3.244674496e-05
79,0.0002046508324
80,8.740516932e-06
81,8.346365456e-06
82,0.0001048010694
83,1.553266574e-05
84,2.521107883e-05
85,4.141073673e-07
86,3.109729246e-07
87,3.928513689e-05
88,8.278605456e-05
89,7.18385392e-05
90,0.0001478298654
91,2.943041333e-05
92,9.870637754e-06
93,2.089318385e-05
94,5.578118711e-06
95,5.170382924e-06
96,2.953269554e-06
97,1.656891916e-05
98,3.019983789e-05
99,1.567650937e-05
100,1.880715395e-05
101,3.937928455e-05
102,5.974033814e-05
103,5.954099159e-06
104,1.246383293e-06
105,5.11880591e-06
106,0.0001177947583
107,2.00927928e-06
108,4.794738752e-06
109,1.111318511e-05
110,0.000159592493
111,5.70036244e-07
112,2.976196696e-05
113,2.312726005e-06
114,7.591113833e-06
115,2.954933221e-07
116,1.828598341e-05
117,9.531760906e-06
118,7.566779081e-05
119,5.113174478e-05
120,5.493382927e-06
121,2.123272118e-05
122,1.336966141e-05
123,2.056158972e-05
124,5.594813194e-06
125,5.548356761e-06
126,1.255730521e-05
127,1.290079241e-05
128,7.076939957e-07
129,2.143394512e-05
130,3.579492491e-05
131,2.116468221e-05
132,1.911977906e-05
133,5.079440588e-05
134,1.984090722e-05
135,2.601712878e-05
136,7.268310706e-06
137,3.107896633e-06
138,8.543639444e-06
139,2.025628639e-06
140,0.0001207601135
141,5.177812493e-05
142,1.317051869e-05
143,0.0001044503835
144,6.072825492e-06
145,2.089178363e-05
146,9.686791968e-06
147,0.0001352268222
148,6.014120629e-05
149,3.24576678e-05
150,1.132944393e-05
151,1.993139393e-06
152,1.48090364e-06
153,1.266553345e-05
154,1.079119201e-05
155,3.050661161e-05
156,7.206442364e-05
157,7.785553621e-06
158,1.366991884e-05
159,1.449231687e-06
160,1.04204573e-06
161,2.215380425e-05
162,1.654760955e-05
163,1.377723535e-05
164,0.0002136153824
165,1.778563934e-05
166,3.441243719e-05
167,5.144516476e-06
168,9.807612133e-05
169,7.969695885e-06
170,3.1971331e-05
171,2.402833187e-06
172,8.969469335e-06
173,1.567424505e-05
174,4.243487399e-05
175,9.272649429e-06
176,2.396050853e-07
177,9.429356196e-06
178,4.876392065e-05
179,1.443166638e-05
180,3.313627142e-06
181,2.312546936e-05
182,1.662897929e-06
183,7.25689155e-05
184,4.961103016e-06
185,7.624060448e-05
186,1.682916339e-05
187,4.449012369e-05
188,1.116747562e-05
189,6.161387518e-05
190,7.459232433e-06
191,3.33297068e-05
192,4.322472771e-05
193,3.156101364e-05
194,3.793433183e-05
195,6.330076546e-06
196,1.821178802e-05
197,8.096471999e-05
198,2.696123157e-06
199,0.000128474833
