cte_true,mc_mean,mc_std
-1.36177,0.00192,0.17783
-1.34747,-0.18442,0.18504
-1.29904,-0.14411,0.19069
-1.21838,-0.21760,0.20571
-1.10825,-0.26990,0.26238
-0.86566,-0.15978,0.13021
-0.79448,-0.11846,0.15426
-0.71150,0.05016,0.15168
-0.61589,-0.05520,0.16877
-0.51040,-0.03432,0.13233
-0.30683,-0.05116,0.12367
-0.27978,-0.01561,0.11976
-0.25566,0.02126,0.11483
-0.23300,0.01009,0.13665
-0.21273,0.00077,0.15292
-0.19553,-0.03552,0.10244
-0.18168,-0.02338,0.10923
-0.17175,-0.02748,0.09348
-0.16618,0.04099,0.11350
-0.16534,-0.04519,0.10869
-0.16923,-0.03755,0.11612
-0.17774,-0.01692,0.12270
-0.19049,0.02700,0.12405
-0.20704,-0.00463,0.13476
-0.22711,0.03664,0.06590
-0.25003,-0.00819,0.10535
-0.27461,-0.03461,0.11746
-0.29999,0.05925,0.09335
-0.32579,-0.00475,0.14190
-0.35106,-0.01584,0.13671
-0.37439,-0.09497,0.17524
-0.39498,-0.13455,0.15303
-0.41250,-0.05088,0.13228
-0.42610,-0.11041,0.09138
-0.43504,-0.07638,0.13401
-0.43909,-0.05814,0.11252
-0.43818,-0.09766,0.15354
-0.43227,-0.04889,0.14869
-0.42157,-0.14085,0.15079
-0.40648,-0.11392,0.15104
-0.38727,-0.11583,0.12465
-0.36458,-0.19140,0.16714
-0.33961,-0.13716,0.16690
-0.31323,-0.07215,0.09774
-0.28636,-0.02952,0.15375
-0.25949,-0.03349,0.12851
-0.23413,-0.04878,0.14180
-0.21121,-0.02813,0.17923
-0.19114,0.00180,0.14119
-0.17474,0.00581,0.12142
-0.16273,-0.04696,0.13544
-0.15587,0.02508,0.11815
-0.15436,-0.00969,0.19466
-0.15824,0.01549,0.13277
-0.16744,0.05281,0.08111
-0.18152,0.09593,0.11807
-0.19998,0.08343,0.14521
-0.22247,-0.01471,0.15520
-0.23622,-0.03644,0.13485
-0.28888,-0.03372,0.12563
-0.34330,0.02579,0.07890
-0.39707,-0.05134,0.10549
-0.44759,0.02289,0.14478
-0.49234,-0.08538,0.10744
-0.52980,-0.09946,0.14058
-0.55928,-0.11703,0.15765
-0.57885,-0.04191,0.12219
-0.58778,-0.17167,0.15335
-0.58583,-0.14788,0.14297
-0.57306,-0.09421,0.15069
-0.54977,-0.12054,0.21028
-0.51690,-0.11143,0.15488
-0.47537,-0.13545,0.13286
-0.42657,-0.20569,0.22109
-0.37262,-0.10503,0.13000
-0.31555,-0.13890,0.12640
-0.25695,-0.04027,0.13833
-0.19892,-0.04175,0.09591
-0.14424,0.03873,0.16678
-0.09509,-0.01748,0.11261
-0.05338,-0.02766,0.13080
-0.02047,0.01399,0.11828
0.00197,-0.01948,0.15332
0.01289,0.00525,0.10690
0.01186,-0.00635,0.12441
-0.00115,0.05435,0.12306
-0.02580,0.05389,0.16817
-0.06111,0.05460,0.10830
-0.10577,0.06942,0.11565
-0.15851,0.09339,0.16629
-0.21753,0.15078,0.13504
-0.28064,0.07775,0.09929
-0.34504,-0.00109,0.15811
-0.40875,0.06654,0.14457
-0.46983,0.07912,0.12038
-0.52508,0.02771,0.09051
-0.57187,-0.07110,0.13585
-0.60913,-0.21855,0.21256
-0.63483,-0.40122,0.27890
-0.64750,-0.16681,0.14792
-0.64693,-0.21015,0.29879
-0.63293,-0.17864,0.54891
-0.60589,-0.83829,0.48223
-0.57161,-0.54874,0.30224
-0.43117,-0.39826,0.23024
-0.48215,-0.38561,0.18528
-0.53656,-0.38207,0.21883
-0.52535,-0.37894,0.22502
-0.43477,-0.08594,0.14697
-0.34563,-0.02423,0.11856
-0.25264,-0.04010,0.09909
-0.16166,0.04509,0.11834
-0.07594,0.07001,0.11755
0.00208,0.04676,0.12759
0.06899,0.03911,0.08707
0.12118,0.08195,0.15170
0.15678,0.05624,0.10939
0.17489,0.05221,0.12739
0.17456,0.10233,0.15123
0.15574,0.04982,0.15997
0.11934,0.08082,0.12545
0.06689,0.09584,0.14553
-0.00007,0.13085,0.11794
-0.07830,0.14292,0.13497
-0.16491,0.15602,0.15639
-0.25671,0.07008,0.17016
-0.35116,0.01126,0.11335
-0.44458,-0.01524,0.08146
-0.53229,-0.04410,0.12155
-0.61100,-0.07908,0.16119
-0.67842,-0.15087,0.11816
-0.73151,-0.20310,0.14008
-0.76737,-0.40815,0.15430
-0.78480,-0.29900,0.17299
-0.78347,-0.41370,0.27299
-0.76328,-0.37487,0.18575
-0.72521,-0.58097,0.23778
-0.67084,-0.46118,0.19717
-0.60233,-0.30048,0.15717
-0.52162,-0.21956,0.17761
-0.43180,-0.07796,0.16999
-0.33710,-0.10266,0.16578
-0.23924,-0.12543,0.13827
-0.14186,-0.07434,0.12465
-0.05075,0.01087,0.11937
0.03059,0.05183,0.14286
0.09903,0.07223,0.17003
0.15316,0.07417,0.13025
0.18927,0.18460,0.18576
0.20599,0.17633,0.17163
0.20295,0.20292,0.14599
0.18031,0.03103,0.12990
0.17257,0.08487,0.13749
-0.01276,0.13847,0.17485
-0.21316,0.03740,0.22352
-0.41623,0.20526,0.17027
-0.50444,0.42102,0.19986
-0.80772,0.61304,0.56360
-1.10157,0.82732,0.63722
-1.36628,1.12052,0.46366
-1.59197,1.49054,0.32835
-1.58777,1.15221,0.45244
-1.85155,1.44040,0.38480
-2.08237,1.24947,0.24878
-2.27904,1.14137,0.24512
-2.44063,0.95634,0.26181
-2.56641,1.08719,0.25925
-2.46560,1.20031,0.26138
-2.63994,1.14973,0.26998
-2.77945,1.15699,0.27497
-2.88356,1.25145,0.25482
-2.95190,1.17584,0.21252
-2.98434,1.31230,0.25312
-2.77811,1.17848,0.24882
-2.86235,1.19110,0.25609
-2.91137,0.97591,0.63140
-2.92511,1.28256,0.25969
-2.90377,1.48962,0.24939
-2.84771,1.29078,0.28642
-2.54121,1.37227,0.30266
-2.53794,1.15421,0.49405
-2.50027,0.91073,0.88024
-2.42866,0.09192,1.07894
-2.32373,-0.38257,0.77546
-2.18630,-0.45485,0.86033
-1.79984,-0.85385,0.34755
-1.71413,-1.08937,0.37340
-1.59593,-0.88499,0.29306
-1.44607,-0.58973,0.22705
-1.26556,-0.56571,0.21903
-1.05679,-0.39907,0.22754
-0.63432,-0.45356,0.21247
-0.49731,-0.06570,0.10328
-0.35871,0.03361,0.12787
-0.21925,0.01402,0.13998
-0.08237,0.01170,0.10824
0.04879,0.03943,0.15529
0.23048,0.07049,0.08212
0.21454,0.10395,0.15820
0.17776,0.10624,0.15046
0.12500,0.08244,0.14649
0.05784,0.11716,0.16132
-0.02112,0.06289,0.10052
-0.10982,0.07493,0.09117
-0.20562,0.04086,0.12348
-0.30536,-0.01207,0.13018
-0.40508,-0.07956,0.15313
-0.50140,-0.14917,0.12868
-0.59197,-0.15008,0.15339
-0.67356,-0.23617,0.17101
-0.74233,-0.36359,0.25809
-0.79584,-0.59498,0.25241
-0.83230,-0.52002,0.23104
-0.85101,-0.66176,0.26565
-0.85087,-0.59298,0.19957
-0.83173,-0.60295,0.23308
-0.79415,-0.69250,0.23234
-0.73919,-0.49892,0.21273
-0.66930,-0.45581,0.19958
-0.58702,-0.37054,0.18426
-0.49383,-0.28031,0.20715
-0.39289,-0.17236,0.13706
-0.28875,-0.05338,0.14489
-0.18477,-0.07711,0.15714
-0.08290,-0.05380,0.10820
0.01363,-0.04317,0.09013
0.09951,0.04033,0.11189
0.17126,0.01640,0.13904
0.22768,0.07409,0.18026
0.26668,0.10711,0.12456
0.28565,0.18306,0.14769
0.28389,0.14308,0.15549
0.26170,0.02897,0.14703
0.22001,0.07757,0.10767
0.16075,0.05279,0.10950
0.08610,0.04456,0.10138
-0.00210,0.07638,0.09762
-0.09985,0.02260,0.08977
-0.20398,0.01082,0.16809
-0.31105,-0.12972,0.14917
-0.41846,-0.11359,0.13599
-0.52229,-0.02803,0.10613
-0.61766,-0.06807,0.11200
-0.70241,-0.07258,0.14058
-0.77313,-0.02763,0.09542
-0.82632,-0.06798,0.15977
-0.81378,-0.18240,0.13649
-0.90890,-0.10283,0.13017
-0.98494,-0.03008,0.08760
-1.03586,0.04952,0.17679
-0.95456,-0.05242,0.14219
-1.03490,-0.13486,0.16454
-1.09281,-0.18990,0.18863
-1.12217,-0.16341,0.15566
-1.12243,-0.09426,0.15088
-1.00615,-0.32438,0.26531
-1.03301,-0.23144,0.21133
-1.03703,-0.20443,0.18539
-1.01562,-0.25678,0.23067
-0.96925,-0.35380,0.21574
-0.83177,-0.48200,0.18040
-0.82426,-0.23770,0.12572
-0.80084,-0.25530,0.15813
-0.75985,-0.16423,0.18491
-0.70324,-0.17769,0.13517
-0.59106,-0.06471,0.13741
-0.58857,-0.02644,0.10764
-0.57792,0.02244,0.13379
-0.55788,-0.05418,0.09507
-0.44215,-0.06092,0.12341
-0.48774,-0.07129,0.10754
-0.52966,-0.01005,0.13003
-0.56321,0.02678,0.14008
-0.58711,-0.10155,0.13890
-0.55182,-0.11404,0.10459
-0.63598,-0.19759,0.17046
-0.70965,-0.36871,0.23503
-0.76844,-0.25247,0.24352
-0.81009,-0.34281,0.24262
-0.83400,-0.45818,0.24671
-0.83898,-0.60630,0.20935
-0.82447,-0.58679,0.21067
-0.79132,-0.68395,0.26376
-0.74030,-0.65193,0.20045
-0.67356,-0.61762,0.18721
-0.59419,-0.63599,0.28548
-0.50485,-0.38177,0.18922
-0.43652,-0.17303,0.16472
-0.29414,-0.17026,0.14935
-0.15170,-0.09387,0.12306
-0.01230,-0.06443,0.13873
0.07149,0.00897,0.11159
0.22686,0.04826,0.13026
0.36385,-0.03407,0.08521
0.47923,0.09076,0.09851
0.56773,0.40599,0.18969
0.59567,0.32628,0.16321
0.65889,0.42175,0.19130
0.69018,0.16698,0.12471
0.68619,0.29785,0.20519
0.60070,0.12494,0.11041
0.56979,0.13268,0.11618
0.51127,0.11181,0.12821
0.42612,0.17859,0.12731
0.31574,0.08807,0.13303
0.15501,0.16137,0.12617
0.04504,0.06882,0.09653
-0.07432,0.11731,0.18490
-0.20031,-0.01447,0.10205
-0.33136,-0.02366,0.10295
-0.47204,-0.06973,0.14608
-0.55911,-0.28727,0.24179
-0.63638,-0.39855,0.24859
-0.70256,-0.56513,0.26961
-0.77477,-0.72356,0.25645
-0.77041,-0.70896,0.18446
-0.74804,-0.71972,0.21345
-0.70946,-0.74872,0.23409
-0.68422,-0.76988,0.22007
-0.57831,-0.49968,0.26483
-0.46051,-0.32685,0.16804
-0.33568,-0.12944,0.10551
-0.25185,-0.01305,0.11483
-0.08884,0.02744,0.12367
0.07019,0.01484,0.10615
0.21833,0.15306,0.13368
0.34833,0.12308,0.12246
0.43007,0.03493,0.16117
0.55062,0.09864,0.13333
0.64335,0.05439,0.11014
0.70382,0.11839,0.15570
0.68299,0.50651,0.20540
0.71181,0.36590,0.17396
0.70771,0.41289,0.23724
0.66930,0.12656,0.12527
0.59809,0.24272,0.15199
0.46968,0.08120,0.11240
0.38009,0.05529,0.07882
0.26834,0.09057,0.13065
0.13862,0.07201,0.11296
-0.00702,0.05003,0.12130
-0.17732,-0.00408,0.06574
-0.30393,-0.09532,0.11598
-0.42992,-0.15235,0.14336
-0.55127,-0.41370,0.26475
-0.69581,-0.57888,0.27324
-0.75865,-0.72732,0.25039
-0.80372,-0.80271,0.31046
-0.83048,-0.67895,0.23578
-0.87728,-0.71109,0.24074
-0.82532,-0.72237,0.16744
-0.75380,-0.63804,0.23382
-0.66655,-0.54545,0.25408
-0.56748,-0.14598,0.27890
-0.45882,-0.05440,0.11942
-0.34431,-0.03291,0.14663
-0.22895,-0.04763,0.11106
-0.11644,-0.11551,0.13337
-0.00946,-0.05376,0.10775
0.08778,-0.01360,0.10697
0.17050,-0.01355,0.10308
0.23601,0.02091,0.10183
0.28279,0.03326,0.13178
0.30885,0.04078,0.08610
0.31292,-0.00535,0.08486
0.29524,0.03564,0.14261
0.25657,0.13057,0.12558
0.19831,0.13728,0.18100
0.12321,0.06857,0.10650
0.03387,0.02656,0.09186
-0.06659,-0.00854,0.10933
-0.17573,-0.11186,0.12423
-0.28967,-0.11113,0.10533
-0.40333,-0.03739,0.14546
-0.51303,0.03709,0.14408
-0.61695,0.04799,0.16975
-0.64359,0.08377,0.17447
-0.83965,-0.04988,0.20626
-1.01859,0.36896,0.42783
-1.17522,0.58910,0.33045
-1.30247,1.39267,0.40659
