cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
0.00070,0.15538,0.63712,-0.44380,0.54962,0.27253,0.24426,-0.48208,0.69537,0.63034,-0.74360,1.20617,-0.37503
0.00067,0.18357,0.57652,-0.40967,0.52094,0.27265,0.21449,-0.34624,0.72482,0.42035,-0.54745,1.25489,-0.26910
0.00047,0.18230,0.57525,-0.34352,0.49359,0.28377,0.24384,-0.25269,0.71296,0.36137,-0.68779,1.25459,-0.24309
0.00011,0.05518,0.71981,-0.54375,0.12286,0.32171,0.40637,-0.48043,0.45225,0.79227,-1.32143,1.10218,-0.30028
-0.00043,0.19935,0.66721,-0.58574,0.06472,0.30008,0.59741,-0.15016,0.48574,1.08512,-0.84772,1.19659,-0.15253
-0.00109,0.03958,0.77267,-0.74056,0.06990,0.33839,1.20054,-0.40038,0.18116,0.34021,-1.20725,1.12086,-0.50702
-0.00190,-0.08053,0.74348,-1.26570,0.17454,0.31212,0.73670,-0.21768,-0.51629,0.61391,-1.13582,0.82295,-0.33001
-0.00291,-0.00336,0.83053,-0.88545,-0.83339,0.31888,1.13190,-0.40010,-0.04920,0.87707,-0.90277,1.17579,-0.46630
-0.00431,0.04125,0.62768,-0.93132,-0.50827,0.34043,0.89368,0.03137,0.17484,0.28753,-0.53617,1.00208,-0.34170
-0.00602,-0.06462,0.55449,-0.76328,-0.59996,0.40154,0.48987,-0.03739,-0.15196,-0.03415,-0.57909,0.98745,-0.35920
-0.00810,-0.04722,0.45187,-0.61888,-0.63913,0.40751,0.34893,0.05007,-0.27423,0.02032,-0.34944,0.74447,-0.16183
-0.01049,0.02856,0.38773,-0.39949,-0.55756,0.49536,0.12881,0.15456,-0.38304,0.16483,0.00074,0.65595,0.02544
-0.01324,0.08206,0.30623,-0.22953,-0.53268,0.47446,0.10697,0.20171,0.01317,0.20360,0.04022,0.50282,0.03984
-0.01015,-0.05339,0.31589,-0.17557,-0.78493,0.34708,0.09176,0.11010,-0.31333,0.00378,-0.01943,0.19999,0.00663
-0.02015,0.00237,0.28740,-0.10694,-0.66003,0.39345,0.09914,0.16630,-0.18241,0.00339,0.02726,0.26395,0.01964
-0.02470,-0.03537,0.28878,-0.04618,-0.70754,0.36049,0.05742,0.15536,-0.25328,-0.10389,-0.00446,0.16574,0.02260
-0.02868,-0.05295,0.27746,-0.04930,-0.69882,0.31364,0.00601,0.13892,-0.27131,-0.10071,-0.02651,0.16698,-0.00841
-0.03372,-0.03554,0.23304,-0.04576,-0.56719,0.28049,-0.00513,0.16173,-0.22865,-0.08665,-0.00600,0.10879,0.03300
-0.03927,-0.04235,0.25681,-0.04749,-0.61926,0.35239,-0.02069,0.16150,-0.22665,-0.11430,-0.03359,0.09187,0.03274
-0.04538,-0.04441,0.25104,-0.05305,-0.60645,0.32604,-0.05647,0.16307,-0.24006,-0.08268,-0.03373,0.11941,0.01980
-0.05207,-0.05166,0.24623,-0.06413,-0.59691,0.28079,-0.03624,0.15962,-0.26491,-0.07171,-0.09107,0.14955,0.01839
-0.05938,0.00923,0.24742,-0.04117,-0.47861,0.38007,0.08592,0.22076,-0.23224,-0.03499,-0.08600,0.23703,0.04157
-0.06731,-0.03476,0.25116,-0.04322,-0.59217,0.28702,0.02465,0.19448,-0.27306,-0.05537,-0.07297,0.14963,0.03342
-0.07587,-0.03680,0.24237,-0.04444,-0.56496,0.27049,0.06396,0.18337,-0.25561,-0.07728,-0.09893,0.16992,-0.01449
-0.08916,-0.02285,0.25317,-0.04272,-0.60386,0.28694,0.04050,0.23868,-0.19524,-0.05673,-0.08040,0.16236,0.02200
-0.09474,-0.03707,0.23552,-0.04638,-0.55014,0.27247,-0.02158,0.20449,-0.19436,-0.10613,-0.11845,0.16764,0.02178
-0.10545,-0.02030,0.22666,-0.04444,-0.51692,0.29689,0.00018,0.21173,-0.19042,-0.06802,-0.06675,0.13053,0.04424
-0.11680,-0.00943,0.23933,-0.04505,-0.50072,0.32869,-0.00938,0.23804,-0.21435,-0.05581,-0.08346,0.20178,0.04597
-0.12881,-0.02372,0.23451,-0.04600,-0.48145,0.33338,-0.00527,0.21632,-0.24439,-0.07764,-0.11521,0.17188,0.01117
-0.14153,-0.00004,0.23254,-0.04028,-0.45562,0.35163,-0.01960,0.22235,-0.19243,-0.05833,-0.08805,0.23120,0.04878
-0.14845,0.01478,0.16004,-0.04173,-0.10129,0.29890,-0.06135,0.18393,-0.19956,-0.06737,-0.06764,0.21157,-0.00759
-0.16954,-0.06038,0.22678,-0.04215,-0.24271,0.30499,-0.17406,0.20576,-0.19441,-0.46020,-0.06400,0.12454,-0.06156
-0.18369,-0.07412,0.25013,-0.04951,-0.25423,0.29500,-0.14803,0.19917,-0.17871,-0.59012,-0.07838,0.11546,-0.05185
-0.19889,-0.08905,0.29207,-0.03984,-0.27772,0.28382,-0.20393,0.20658,-0.15575,-0.72471,-0.12660,0.19026,-0.04259
-0.21465,-0.08429,0.24102,-0.03959,-0.31531,0.29955,-0.19919,0.21420,-0.14387,-0.51166,-0.16623,0.06982,-0.05057
-0.23090,-0.08812,0.26331,-0.04218,-0.26678,0.31614,-0.12364,0.21438,-0.15652,-0.64259,-0.12889,0.05244,-0.10356
-0.25343,-0.12562,0.25718,-0.05058,-0.51216,0.27547,-0.18753,0.18128,-0.20536,-0.48474,-0.16216,0.07667,-0.18709
-0.26522,-0.09200,0.19389,-0.04174,-0.41278,0.19451,-0.20022,0.18988,-0.19693,-0.18195,-0.18664,0.07328,-0.15740
-0.28221,-0.10731,0.19490,-0.04648,-0.40373,0.21755,-0.15172,0.14752,-0.19653,-0.28619,-0.18694,0.04002,-0.20655
-0.29979,-0.09633,0.19341,-0.04884,-0.42695,0.15994,-0.19223,0.18819,-0.16591,-0.23155,-0.16380,0.09219,-0.17430
-0.31746,-0.16501,0.20739,-0.08485,-0.47862,0.18052,-0.23207,0.11760,-0.19117,-0.35011,-0.25379,-0.04587,-0.31173
-0.33516,-0.18252,0.20230,-0.05078,-0.51289,0.10316,-0.28312,0.11700,-0.20138,-0.34504,-0.29684,-0.07643,-0.27884
-0.35277,-0.18507,0.24430,-0.10460,-0.52101,0.19622,-0.30643,0.10404,-0.38436,-0.41279,-0.21983,0.08229,-0.28426
-0.37012,-0.19932,0.23388,-0.05978,-0.57493,0.17468,-0.28486,0.09730,-0.32470,-0.33588,-0.28688,-0.03393,-0.36421
-0.38713,-0.22393,0.21596,-0.07036,-0.54772,0.13241,-0.26798,0.04666,-0.36038,-0.38698,-0.30296,-0.10472,-0.37731
-0.40376,-0.24276,0.24001,-0.13297,-0.58438,0.14697,-0.29378,0.01699,-0.39033,-0.46695,-0.33215,0.00851,-0.39951
-0.41983,-0.29834,0.24114,-0.15907,-0.60052,0.10771,-0.33533,-0.01664,-0.46612,-0.54858,-0.41286,-0.09968,-0.45229
-0.43515,-0.31278,0.23744,-0.15776,-0.65512,0.03973,-0.37109,0.00751,-0.44538,-0.53179,-0.41565,-0.12679,-0.47147
-0.44962,-0.30389,0.21249,-0.15478,-0.56365,-0.03356,-0.37236,0.02892,-0.41455,-0.52692,-0.41863,-0.12938,-0.45402
-0.46319,-0.30905,0.20508,-0.12050,-0.54224,-0.05313,-0.36203,-0.01149,-0.43937,-0.51946,-0.42916,-0.13913,-0.47400
-0.47563,-0.33634,0.20416,-0.13909,-0.53618,-0.12703,-0.38896,-0.03132,-0.44541,-0.54972,-0.53330,-0.13501,-0.47742
-0.48689,-0.32854,0.22736,-0.14252,-0.62829,-0.03759,-0.42493,-0.00181,-0.51762,-0.46967,-0.43132,-0.12410,-0.50754
-0.49683,-0.36503,0.20745,-0.20382,-0.61250,-0.14335,-0.40035,-0.04828,-0.49745,-0.58643,-0.50533,-0.15295,-0.49983
-0.50532,-0.33197,0.19526,-0.15878,-0.46813,-0.07077,-0.36635,-0.06079,-0.55332,-0.50531,-0.48383,-0.16889,-0.48349
-0.51222,-0.28556,0.23642,-0.09402,-0.45214,0.08985,-0.34882,0.03327,-0.48557,-0.51480,-0.49815,-0.12800,-0.45718
-0.51745,-0.29014,0.22153,-0.10023,-0.46134,0.05643,-0.33863,-0.01735,-0.39308,-0.53711,-0.55455,-0.14058,-0.41494
-0.52094,-0.27938,0.23425,-0.08293,-0.50542,0.11926,-0.37163,-0.01947,-0.42848,-0.53725,-0.46512,-0.10237,-0.40042
-0.52263,-0.30732,0.24751,-0.09087,-0.58015,0.07334,-0.39983,0.00944,-0.49673,-0.57364,-0.40373,-0.13205,-0.47897
-0.52244,-0.36608,0.28229,-0.18278,-0.65282,0.14892,-0.40260,-0.11054,-0.58477,-0.68476,-0.58816,-0.12485,-0.47841
-0.52033,-0.25974,0.25075,-0.06028,-0.51595,0.15005,-0.39892,0.01587,-0.34100,-0.62741,-0.36961,-0.08204,-0.36809
-0.51628,-0.29746,0.26123,-0.13866,-0.56601,0.18866,-0.41690,-0.01304,-0.40348,-0.57780,-0.51665,-0.11462,-0.41609
-0.51029,-0.28585,0.26777,-0.12949,-0.60399,0.15456,-0.46274,0.05891,-0.40116,-0.59527,-0.45086,-0.09377,-0.33475
-0.50240,-0.26039,0.27861,-0.08755,-0.60751,0.21960,-0.41318,0.04459,-0.43018,-0.55327,-0.39899,-0.01926,-0.35815
-0.49257,-0.28626,0.26824,-0.19272,-0.59587,0.17470,-0.41270,0.04003,-0.50046,-0.53633,-0.46954,-0.03409,-0.33558
-0.48085,-0.21989,0.26972,-0.10861,-0.57936,0.23064,-0.31463,0.08212,-0.43045,-0.51317,-0.31139,0.03735,-0.29137
-0.46744,-0.23250,0.27370,-0.18389,-0.63396,0.21769,-0.28421,0.08801,-0.44845,-0.46238,-0.40688,0.03669,-0.24763
-0.45246,-0.23268,0.27361,-0.20180,-0.73204,0.17969,-0.27389,0.09542,-0.38506,-0.41964,-0.39480,0.00986,-0.20457
-0.43578,-0.23967,0.25942,-0.22433,-0.63090,0.16808,-0.27866,0.07733,-0.47778,-0.48549,-0.32936,0.00218,-0.21780
-0.41797,-0.18255,0.23107,-0.18285,-0.50106,0.21490,-0.27287,0.07848,-0.44257,-0.36853,-0.23413,0.00921,-0.12605
-0.39904,-0.19452,0.21489,-0.13992,-0.44736,0.12953,-0.34146,0.08796,-0.41763,-0.40784,-0.28191,-0.01361,-0.11293
-0.37905,-0.21347,0.22273,-0.25676,-0.48584,0.11840,-0.34696,0.10262,-0.50044,-0.34987,-0.23291,-0.01577,-0.16719
-0.35817,-0.21144,0.26084,-0.18704,-0.57130,0.21648,-0.30223,0.10132,-0.54968,-0.29595,-0.36418,0.00309,-0.16495
-0.33691,-0.12562,0.20080,-0.14500,-0.35251,0.26229,-0.22857,0.10266,-0.33094,-0.25950,-0.25166,0.00688,-0.05980
-0.31561,-0.13243,0.23763,-0.11741,-0.48202,0.27783,-0.18185,0.11784,-0.37313,-0.32246,-0.25521,0.05559,-0.04343
-0.29436,-0.13106,0.22102,-0.11642,-0.45117,0.23744,-0.19124,0.11234,-0.42724,-0.20365,-0.23517,0.04862,-0.08415
-0.27325,-0.07310,0.20906,-0.05630,-0.34532,0.25951,-0.14564,0.14929,-0.40215,-0.10319,-0.17726,0.09834,-0.00833
-0.25265,-0.04788,0.18302,-0.05060,-0.32030,0.25336,-0.13439,0.18930,-0.27806,-0.09279,-0.11217,0.04786,0.01899
-0.23297,-0.03829,0.18651,-0.05066,-0.28631,0.23903,-0.13772,0.19752,-0.31033,-0.05539,-0.11713,0.12135,0.01671
-0.21422,-0.01524,0.16042,-0.05120,-0.20913,0.24779,-0.10561,0.19695,-0.22099,-0.00805,-0.13279,0.08954,0.04110
-0.19675,0.00628,0.16201,-0.04942,-0.16425,0.28743,-0.08395,0.22901,-0.21590,0.03361,-0.09761,0.07077,0.05314
-0.18080,0.03028,0.14622,-0.04933,-0.15071,0.29280,-0.04130,0.23483,-0.14642,0.03110,-0.01477,0.08899,0.05761
-0.16671,0.03372,0.14551,-0.05021,-0.12044,0.29640,-0.07080,0.22699,-0.15089,0.04362,-0.00819,0.10980,0.06087
-0.15461,0.01613,0.17661,-0.05014,-0.18782,0.38419,-0.05024,0.21395,-0.21133,0.00516,-0.03108,0.03971,0.04894
-0.14455,0.02883,0.15885,-0.05498,-0.15151,0.35301,-0.04227,0.22335,-0.16442,0.04740,-0.00911,0.04528,0.04155
-0.13684,-0.00101,0.15660,-0.05545,-0.18305,0.29705,-0.09991,0.21727,-0.17319,-0.02813,-0.06674,0.03387,0.04822
-0.13155,0.03225,0.15934,-0.05207,-0.15676,0.34643,-0.05481,0.25355,-0.10520,0.02506,-0.06247,0.07914,0.04966
-0.12871,0.07078,0.17556,-0.04900,-0.13020,0.41503,-0.06946,0.33025,0.04462,0.03442,-0.04868,0.08310,0.09771
-0.12841,0.04615,0.18500,-0.05584,-0.18244,0.44255,-0.06149,0.26443,0.00489,-0.01952,-0.09388,0.10253,0.06025
-0.13067,0.02976,0.18258,-0.05313,-0.17987,0.41604,-0.05071,0.25039,-0.11128,-0.06984,-0.06209,0.10852,0.04963
-0.13546,0.01306,0.19344,-0.05426,-0.18824,0.43191,-0.05184,0.17918,-0.13451,-0.15256,-0.09672,0.16403,0.03365
-0.14272,-0.01761,0.17466,-0.06006,-0.19985,0.30252,-0.08029,0.16891,-0.21611,-0.19063,-0.06084,0.14348,0.01673
-0.15235,-0.04490,0.15909,-0.07739,-0.16971,0.21152,-0.13210,0.15220,-0.23033,-0.22973,-0.09730,0.11113,0.01267
-0.16412,-0.03864,0.16148,-0.07140,-0.23227,0.20451,-0.08718,0.20460,-0.15812,-0.18815,-0.16971,0.09967,0.01167
-0.17789,-0.02862,0.18232,-0.05991,-0.20781,0.29204,-0.13210,0.20985,-0.15707,-0.21568,-0.14365,0.14710,-0.01897
-0.19354,0.00899,0.17025,-0.05856,-0.18296,0.32773,-0.03370,0.22348,-0.13805,-0.14486,-0.07572,0.13926,0.03329
-0.21088,-0.02624,0.19724,-0.05987,-0.22740,0.32121,-0.14967,0.20665,-0.22537,-0.22354,-0.09297,0.15031,0.03821
-0.22936,-0.03324,0.19610,-0.05753,-0.21198,0.28501,-0.15706,0.21445,-0.15011,-0.29042,-0.15860,0.15254,0.04135
-0.24874,-0.05912,0.22138,-0.05417,-0.21410,0.27084,-0.24646,0.21804,-0.26726,-0.34766,-0.15330,0.16939,0.03347
-0.26901,-0.08974,0.21543,-0.06026,-0.23005,0.19648,-0.29598,0.19799,-0.26837,-0.38696,-0.18464,0.14261,-0.00821
-0.28972,-0.08554,0.23854,-0.05744,-0.16192,0.24099,-0.29627,0.22425,-0.25180,-0.47347,-0.21333,0.16067,-0.02705
-0.31034,-0.13433,0.23692,-0.07476,-0.25764,0.16924,-0.31657,0.22548,-0.27152,-0.51700,-0.27302,0.08120,-0.10873
-0.33038,-0.10288,0.21012,-0.05126,-0.20153,0.12702,-0.32424,0.21578,-0.23279,-0.43586,-0.20402,0.07943,-0.00130
-0.34960,-0.08400,0.21568,-0.04674,-0.27772,0.17580,-0.25629,0.21919,-0.21210,-0.39912,-0.18757,0.15995,-0.01539
-0.36796,-0.11836,0.22481,-0.05711,-0.29584,0.18595,-0.35457,0.18714,-0.23951,-0.39336,-0.25718,0.14241,-0.10150
-0.38472,-0.12955,0.22121,-0.05043,-0.33617,0.15598,-0.31657,0.18709,-0.24930,-0.43524,-0.23796,0.10505,-0.11791
-0.39965,-0.15689,0.22992,-0.06783,-0.34469,0.13692,-0.33588,0.13525,-0.28182,-0.51674,-0.19753,0.12279,-0.21938
-0.41254,-0.15001,0.21615,-0.04911,-0.36570,0.09636,-0.30602,0.15724,-0.27396,-0.43176,-0.26530,0.12392,-0.18579
-0.42332,-0.20559,0.22529,-0.12492,-0.38544,-0.01218,-0.32437,0.13617,-0.31666,-0.53213,-0.28587,0.12288,-0.33336
-0.43171,-0.27145,0.33979,-0.15751,-0.55407,0.17854,-0.30060,0.07628,-0.43828,-0.88196,-0.43806,0.15993,-0.35877
-0.43737,-0.21999,0.32449,-0.12154,-0.46017,0.08982,-0.21457,0.14425,-0.33732,-0.89326,-0.31207,0.19387,-0.28893
-0.44035,-0.21248,0.35951,-0.23742,-0.48844,0.19553,-0.15644,0.13741,-0.34367,-0.97563,-0.12256,0.20182,-0.33539
-0.44056,-0.06904,0.29070,-0.10496,-0.21025,0.19923,0.05487,0.22038,-0.29635,-0.68098,0.00376,0.28832,-0.16446
-0.43795,-0.05872,0.30711,-0.08732,-0.21045,0.17334,0.07332,0.21837,-0.31247,-0.68623,0.07482,0.36738,-0.19797
-0.43262,-0.19158,0.35175,-0.23638,-0.39934,0.16612,0.04078,0.15094,-0.40818,-0.96492,-0.13352,0.14536,-0.27670
-0.26831,-0.22201,0.36936,-0.27622,-0.41340,0.15012,-0.01371,0.15762,-0.40880,-1.04095,-0.19119,0.15505,-0.33862
-0.35269,-0.43114,0.37044,-0.54268,-0.72265,-0.04207,-0.31144,0.05848,-0.50750,-1.16366,-0.56157,-0.02086,-0.49743
-0.43945,-0.40275,0.35768,-0.59334,-0.60428,-0.27437,-0.13145,0.11872,-0.43966,-1.16815,-0.36687,-0.06517,-0.50290
-0.52272,-0.39319,0.42349,-0.63544,-0.72927,-0.08445,0.01154,0.09102,-0.42685,-1.25211,-0.44845,0.04761,-0.50552
-0.60032,-0.31164,0.37027,-0.51795,-0.61365,0.06279,0.06614,0.08916,-0.26545,-0.94921,-0.64518,0.04918,-0.39227
-0.67191,-0.27722,0.34395,-0.44520,-0.87743,0.06214,0.06776,0.11134,-0.19475,-0.63294,-0.55852,0.00166,-0.30632
-0.56023,-0.44736,0.41008,-0.58929,-0.86532,-0.27422,0.06851,0.09862,-0.33136,-1.07471,-0.89095,-0.10557,-0.50934
-0.70962,-0.71862,0.41880,-0.83411,-1.06990,-0.38440,-0.30244,-0.06974,-0.73392,-1.40394,-1.18315,-0.49473,-0.70992
-0.85494,-0.94517,0.41616,-1.05017,-1.18294,-1.25851,-0.43743,-0.24528,-0.88251,-1.65546,-1.20506,-0.71257,-0.82180
-0.98856,-1.02838,0.35778,-1.13143,-1.02956,-1.28938,-0.90664,-0.42820,-1.00365,-1.74098,-1.22103,-0.67829,-0.85465
-1.10694,-0.85756,0.53557,-1.21123,-0.94526,-1.23224,0.07221,-0.08425,-0.94600,-1.62977,-1.26344,-0.61782,-0.71782
-1.20522,-0.83463,0.68859,-1.27473,-1.08302,-1.03540,0.75315,-0.18577,-1.00702,-1.66294,-1.37379,-0.69048,-0.78628
-1.28409,-0.82543,0.88267,-1.38015,-1.28808,-0.76110,1.30394,-0.22266,-1.12924,-1.70734,-1.32829,-0.39039,-1.35100
-1.20058,-0.80855,0.99023,-1.41070,-1.45825,-0.77564,1.50333,-0.09011,-1.08872,-1.47772,-1.52980,-0.13001,-1.62789
-1.33063,-0.79616,0.96758,-1.33049,-1.39820,-0.78688,1.38151,0.00150,-0.96386,-1.47137,-1.74724,-0.11289,-1.53367
-1.44123,-0.84413,0.98055,-1.28427,-1.46698,-0.81642,1.19383,-0.05030,-1.09238,-1.57828,-1.81085,0.16506,-1.70072
-1.52825,-0.63368,0.85522,-1.08338,-1.24083,-0.53752,1.02921,-0.08295,-0.92348,-1.36932,-1.61657,0.47115,-0.98312
-1.59300,-0.48810,0.93799,-1.09803,-0.98186,-0.01612,1.34531,-0.10765,-0.95831,-1.30348,-1.44725,0.72308,-1.03665
-1.63559,-0.49362,1.04145,-1.15577,-0.98865,0.07888,1.35720,-0.11131,-0.95786,-1.21445,-1.53475,1.05873,-1.46820
-1.44328,-0.61178,0.99847,-1.13770,-1.12428,0.07149,1.17614,-0.15612,-1.06594,-1.24049,-1.73272,0.69794,-1.60613
-1.53847,-0.49821,1.11148,-1.19740,-0.84042,0.09831,1.40036,-0.04815,-0.88473,-1.05726,-1.75851,1.11118,-1.80552
-1.61168,-0.58399,1.06372,-1.30144,-0.92400,-0.18422,1.30535,-0.20036,-1.07372,-1.43388,-1.35332,1.07715,-1.75149
-1.66254,-0.73158,0.91742,-1.18665,-1.14573,-0.74231,0.71376,-0.26463,-1.06934,-1.41457,-1.77556,0.94345,-1.37417
-1.69075,-0.74611,0.89965,-1.16571,-1.23578,-0.77438,0.33553,-0.19550,-0.74403,-1.54646,-1.82286,1.04782,-1.35972
-1.69612,-0.60749,0.79146,-1.02933,-0.99369,-0.16595,0.24993,-0.13357,-0.85681,-1.35655,-1.29202,0.93609,-1.43297
-1.67850,-0.85569,0.74863,-0.93810,-1.40247,-1.10786,-0.14225,-0.08189,-0.80911,-1.46090,-1.81379,0.56558,-1.36611
-1.45751,-0.91153,0.73338,-0.97680,-1.61858,-0.98299,-0.09091,-0.12258,-0.97396,-1.48771,-1.81728,0.36549,-1.41000
-1.49336,-1.02053,0.73155,-1.09054,-1.56312,-1.33138,-0.76941,-0.37362,-1.20555,-1.56891,-1.67929,0.72877,-1.35229
-1.50614,-1.10725,0.68781,-1.20285,-1.57202,-1.34239,-1.05127,-0.75644,-1.23352,-1.60596,-1.60290,0.69664,-1.40179
-1.49573,-1.05387,0.49986,-1.25185,-1.29811,-1.25555,-0.95290,-0.56799,-1.12695,-1.50719,-1.50509,0.13919,-1.21224
-1.46208,-0.80805,0.55994,-0.88546,-1.12904,-1.07210,-0.30049,-0.20356,-0.88355,-1.40576,-1.42261,0.29226,-1.07015
-1.40526,-0.89303,0.52211,-0.69406,-1.24147,-1.06156,-0.48209,-0.19293,-0.99516,-1.48392,-1.50677,-0.02924,-1.24311
-1.32537,-0.98998,0.49130,-0.66412,-1.47723,-1.04763,-0.67553,-0.36949,-1.08568,-1.48109,-1.60782,-0.20243,-1.28879
-1.09433,-1.04499,0.35329,-0.68796,-1.34787,-0.98883,-0.91872,-0.58690,-1.15693,-1.47588,-1.53883,-0.57851,-1.16943
-1.07059,-0.98570,0.32095,-0.64485,-1.20436,-1.12792,-0.96709,-0.27340,-0.95668,-1.34469,-1.29824,-1.07193,-0.96785
-1.03474,-0.83134,0.27850,-0.58517,-1.03797,-0.91324,-0.84164,-0.25740,-0.88027,-1.21475,-1.12539,-0.75749,-0.70008
-0.98300,-0.55844,0.21754,-0.39334,-0.93862,-0.46967,-0.47083,-0.20069,-0.71882,-0.65942,-0.75795,-0.37621,-0.59881
-0.91553,-0.47257,0.22887,-0.18967,-0.81013,-0.32654,-0.32788,-0.14119,-0.66098,-0.69254,-0.61170,-0.37777,-0.58729
-0.83397,-0.54728,0.18661,-0.45156,-0.68316,-0.50449,-0.39444,-0.17672,-0.78543,-0.80308,-0.54990,-0.54349,-0.58056
-0.60524,-0.67649,0.25191,-0.58809,-0.71233,-0.48475,-0.55284,-0.29220,-1.14302,-1.04762,-0.61626,-0.70244,-0.62529
-0.60487,-0.70040,0.23269,-0.67824,-0.68466,-0.79097,-0.68724,-0.23810,-0.96367,-1.11620,-0.62253,-0.59909,-0.62330
-0.60206,-0.45924,0.23312,-0.55631,-0.48426,-0.33592,-0.31580,-0.05427,-0.65235,-0.89493,-0.43936,-0.27153,-0.58771
-0.59259,-0.21100,0.22150,-0.18409,-0.40871,0.11008,-0.07988,0.09031,-0.41774,-0.56408,-0.16535,-0.14824,-0.34229
-0.57594,-0.23401,0.24482,-0.10607,-0.46158,0.12754,-0.12998,0.06934,-0.50518,-0.59848,-0.16837,-0.17856,-0.38878
-0.55252,-0.29680,0.27361,-0.17086,-0.55359,0.11385,-0.21192,0.03060,-0.62254,-0.70308,-0.21220,-0.19742,-0.44082
-0.42695,-0.44582,0.30242,-0.38492,-0.77238,-0.01858,-0.43370,-0.04945,-0.84466,-0.82865,-0.29663,-0.26772,-0.56156
-0.49789,-0.47915,0.26657,-0.46229,-0.74970,-0.36597,-0.41372,-0.01904,-0.77780,-0.88600,-0.27998,-0.28517,-0.55178
-0.56724,-0.38779,0.27414,-0.46042,-0.49721,-0.13609,-0.22021,0.02139,-0.69473,-0.87695,-0.29452,-0.19149,-0.52764
-0.63021,-0.30702,0.25849,-0.49874,-0.38598,0.01734,-0.15849,0.00323,-0.56751,-0.77821,-0.17738,-0.15232,-0.37210
-0.68510,-0.18596,0.21698,-0.19894,-0.29069,0.09840,-0.16853,0.05495,-0.33330,-0.64578,-0.18535,0.01382,-0.20419
-0.57286,-0.30259,0.27770,-0.50272,-0.55202,0.06462,-0.13428,0.04880,-0.51141,-0.75668,-0.26562,-0.07374,-0.34284
-0.71155,-0.48079,0.38639,-0.55216,-0.84685,-0.27683,-0.12881,0.06034,-0.59687,-0.95268,-0.99305,0.01395,-0.53494
-0.84584,-0.63938,0.40272,-0.64985,-1.03563,-0.61060,-0.36014,-0.06103,-0.65919,-1.13290,-1.15704,-0.02804,-0.69937
-0.96763,-0.74903,0.44370,-0.63090,-1.21871,-0.84312,-0.28408,-0.21180,-0.80927,-1.19931,-1.33676,-0.07499,-0.88132
-1.07074,-0.85844,0.67084,-0.77927,-1.53639,-0.72686,-0.39244,-0.43623,-1.07728,-1.44170,-1.56622,0.60517,-1.23321
-1.15249,-0.94367,0.53202,-0.81284,-1.51503,-0.98543,-0.29324,-0.55295,-1.11716,-1.54991,-1.46875,0.01020,-1.15155
-1.21250,-1.08338,0.53181,-0.86827,-1.64865,-1.24302,-0.39171,-0.93474,-1.23695,-1.51140,-1.62673,-0.03963,-1.33270
-1.24895,-1.06729,0.51172,-0.75971,-1.54108,-1.42262,-0.57131,-0.46297,-1.35350,-1.45667,-1.59006,-0.20913,-1.30587
-1.26040,-1.09304,0.40647,-0.67523,-1.55612,-1.37645,-0.92228,-0.55374,-1.29651,-1.43358,-1.54985,-0.51898,-1.04769
-1.24662,-1.18928,0.32981,-0.76087,-1.56338,-1.34706,-1.05553,-0.69157,-1.37613,-1.41620,-1.63941,-0.92248,-1.12019
-1.20811,-1.09629,0.24346,-0.73040,-1.19201,-1.36260,-1.10335,-0.70384,-1.32998,-1.27229,-1.23767,-1.16827,-0.86250
-1.14606,-1.08385,0.21768,-0.98229,-0.94742,-1.37613,-1.01327,-0.79098,-1.41136,-1.28683,-1.14843,-1.05884,-0.82293
-1.06304,-1.01898,0.22217,-0.98848,-0.80472,-0.98133,-0.85164,-0.88885,-1.52292,-1.29205,-1.02737,-0.94206,-0.89042
-0.96157,-0.82966,0.30597,-0.95389,-0.67796,-0.54815,-0.78610,-0.66030,-1.53220,-0.95023,-1.00051,-0.44271,-0.74449
-0.84420,-0.58777,0.29337,-0.63896,-0.55256,-0.29158,-0.78533,-0.10520,-1.06371,-0.70628,-0.85698,-0.27498,-0.60215
-0.71248,-0.41406,0.21306,-0.39896,-0.40173,-0.16685,-0.60678,-0.04610,-0.64850,-0.59105,-0.64858,-0.23231,-0.39979
-0.56944,-0.19111,0.16376,-0.17453,-0.19301,0.10187,-0.23762,0.04048,-0.26448,-0.39720,-0.41774,-0.17653,-0.19234
-0.42058,-0.12017,0.16619,-0.11290,-0.15659,0.23017,-0.09713,0.04164,-0.13900,-0.32904,-0.34472,-0.11628,-0.17787
-0.26988,-0.03778,0.14780,-0.08476,-0.01024,0.29098,0.00630,0.09606,-0.11095,-0.22933,-0.16888,-0.04960,-0.11739
-0.11870,0.05117,0.13839,-0.07911,0.15058,0.32580,0.11630,0.00504,0.16579,-0.02821,-0.09966,0.05072,-0.09554
0.02928,0.19058,0.15675,-0.06976,0.19103,0.31778,0.15369,0.17407,0.53095,0.24745,0.08832,0.12993,0.14236
0.16746,0.32133,0.15879,-0.00782,0.30987,0.34951,0.37727,0.38921,0.59858,0.45045,0.25706,0.25991,0.22921
0.29184,0.40405,0.13384,0.12723,0.44156,0.40839,0.43682,0.47734,0.62382,0.47648,0.31955,0.44509,0.28423
0.39939,0.50539,0.14184,0.32710,0.47642,0.53941,0.69776,0.53998,0.64283,0.58950,0.37814,0.59867,0.26408
