cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.16759,-0.08639,0.05837,-0.06200,-0.05524,-0.03739,-0.06123,-0.14725,-0.10135,-0.13016,-0.13125,-0.16285,0.02479
-0.19907,-0.15755,0.09186,-0.07812,-0.17035,-0.05868,-0.09214,-0.18255,-0.32237,-0.24483,-0.20837,-0.18879,-0.02931
-0.23478,-0.15821,0.09052,-0.04946,-0.17250,-0.04448,-0.14479,-0.18698,-0.23682,-0.30976,-0.20990,-0.19110,-0.03629
-0.27346,-0.20015,0.09535,-0.12031,-0.20742,-0.09267,-0.12055,-0.21149,-0.37047,-0.30492,-0.27955,-0.19930,-0.09486
-0.31301,-0.16050,0.07612,-0.06735,-0.12548,-0.10864,-0.07183,-0.19061,-0.21480,-0.27724,-0.25698,-0.19336,-0.09867
-0.35271,-0.18058,0.07704,-0.07874,-0.15050,-0.10351,-0.15896,-0.19551,-0.22643,-0.31354,-0.26493,-0.21807,-0.09566
-0.39115,-0.19968,0.08445,-0.08245,-0.16136,-0.07776,-0.16237,-0.20412,-0.25105,-0.34503,-0.26008,-0.27032,-0.18230
-0.42677,-0.30387,0.09103,-0.16064,-0.26751,-0.21924,-0.32759,-0.22012,-0.42064,-0.41942,-0.29241,-0.30300,-0.40816
-0.45755,-0.36399,0.11364,-0.20456,-0.33778,-0.24393,-0.37062,-0.26846,-0.48959,-0.41361,-0.31236,-0.43279,-0.56623
-0.45782,-0.44115,0.10400,-0.33825,-0.41910,-0.29277,-0.41508,-0.43300,-0.58256,-0.45974,-0.34288,-0.52359,-0.60456
-0.50118,-0.43550,0.10066,-0.44530,-0.33305,-0.35386,-0.39623,-0.33995,-0.54723,-0.45265,-0.33320,-0.56921,-0.58428
-0.53842,-0.46518,0.08701,-0.49554,-0.38109,-0.46156,-0.40583,-0.39125,-0.58199,-0.45893,-0.33851,-0.57321,-0.56390
-0.56661,-0.46932,0.10965,-0.43728,-0.31935,-0.39657,-0.44721,-0.46490,-0.61883,-0.43005,-0.35318,-0.60174,-0.62413
-0.58464,-0.52854,0.10515,-0.59569,-0.37535,-0.56121,-0.46419,-0.52024,-0.63449,-0.47564,-0.36965,-0.63697,-0.65198
-0.59232,-0.50539,0.08401,-0.47514,-0.40060,-0.47647,-0.45081,-0.51879,-0.60878,-0.51619,-0.38501,-0.61044,-0.61168
-0.58913,-0.48693,0.07547,-0.49107,-0.37749,-0.50186,-0.39043,-0.52142,-0.54334,-0.48884,-0.40285,-0.54130,-0.61073
-0.57505,-0.49118,0.08923,-0.57921,-0.38602,-0.37185,-0.53920,-0.56170,-0.50453,-0.50938,-0.37264,-0.46854,-0.61870
-0.55069,-0.37371,0.06741,-0.33999,-0.27573,-0.28509,-0.41708,-0.35872,-0.45513,-0.40085,-0.34824,-0.37213,-0.48411
-0.51654,-0.48918,0.11589,-0.59513,-0.53121,-0.20523,-0.48302,-0.58019,-0.59121,-0.48351,-0.45448,-0.42381,-0.54402
-0.47375,-0.42862,0.08648,-0.51245,-0.34829,-0.27926,-0.49040,-0.45094,-0.48165,-0.45408,-0.38157,-0.34113,-0.54640
-0.42461,-0.34001,0.10279,-0.38370,-0.23652,-0.16354,-0.41141,-0.25030,-0.44575,-0.38249,-0.38873,-0.26597,-0.47173
-0.37088,-0.27271,0.10056,-0.19635,-0.16349,-0.11909,-0.32018,-0.23803,-0.38595,-0.40926,-0.35578,-0.20699,-0.33197
-0.31353,-0.22253,0.13173,-0.05622,-0.13174,-0.04447,-0.30842,-0.20663,-0.34632,-0.41749,-0.36979,-0.15163,-0.19263
-0.25567,-0.12016,0.13107,0.06295,-0.09604,0.03939,-0.18440,-0.15428,-0.03660,-0.34570,-0.29529,-0.09066,-0.10098
-0.19952,-0.12499,0.12131,-0.00682,-0.09085,0.06288,-0.06562,-0.19466,-0.08518,-0.34156,-0.26861,-0.08246,-0.17706
-0.14709,-0.20184,0.12250,-0.07707,-0.13807,-0.02149,-0.30222,-0.18912,-0.24232,-0.42211,-0.27079,-0.08658,-0.26861
-0.09944,-0.15310,0.11216,-0.11147,-0.12024,0.02772,-0.21336,-0.18652,-0.20156,-0.30553,-0.22674,0.03672,-0.23003
-0.05858,-0.13514,0.10651,-0.08608,-0.10861,0.05022,-0.15126,-0.19812,-0.16487,-0.33210,-0.21605,-0.01628,-0.12829
-0.02712,0.01855,0.09347,-0.03237,0.11742,0.15969,-0.02973,-0.09416,0.03872,0.07104,-0.09711,0.11159,-0.05962
-0.00557,-0.02668,0.09359,-0.06709,-0.06593,0.11540,0.02541,-0.11292,0.02561,-0.08765,-0.17668,0.10124,-0.02417
0.00511,0.10059,0.05747,0.01255,0.05838,0.18702,0.06603,0.05846,0.15572,0.11506,0.12144,0.16863,0.06257
0.00417,-0.02936,0.04923,-0.04543,-0.05639,0.08164,-0.05103,-0.02196,-0.01386,-0.11325,-0.02702,-0.04067,-0.00557
-0.00841,-0.06463,0.06446,-0.06126,-0.10480,0.03384,-0.05919,-0.03526,-0.03104,-0.19147,-0.12878,-0.06572,-0.00259
-0.03205,-0.03019,0.05007,-0.07578,-0.05053,0.01506,-0.02215,0.00844,0.04536,-0.01556,-0.11557,-0.08284,-0.00832
-0.06625,-0.08375,0.04953,-0.09281,-0.10758,-0.01505,-0.05231,-0.11356,-0.11620,-0.04874,-0.14731,-0.13613,-0.00779
-0.10959,-0.12047,0.07057,-0.09501,-0.12646,-0.01477,-0.05256,-0.16086,-0.24854,-0.14314,-0.16497,-0.15805,-0.04038
-0.16078,-0.17072,0.07149,-0.13044,-0.20223,-0.02775,-0.09087,-0.19109,-0.21822,-0.23856,-0.26149,-0.19606,-0.15047
-0.21809,-0.17422,0.08757,-0.10818,-0.14180,-0.08456,-0.09674,-0.17571,-0.34749,-0.23686,-0.26533,-0.19442,-0.09114
-0.27942,-0.32951,0.10842,-0.30880,-0.25616,-0.16218,-0.33543,-0.21973,-0.49457,-0.48093,-0.33496,-0.28497,-0.41734
-0.34144,-0.37216,0.14075,-0.23788,-0.37668,-0.17716,-0.29099,-0.27194,-0.56432,-0.52668,-0.34131,-0.35394,-0.58074
-0.40297,-0.35932,0.13271,-0.25813,-0.31359,-0.19534,-0.30936,-0.23655,-0.56214,-0.47908,-0.36261,-0.30824,-0.56816
-0.46171,-0.44495,0.10412,-0.34874,-0.33792,-0.37484,-0.38760,-0.45382,-0.60407,-0.48979,-0.34323,-0.49643,-0.61305
-0.51521,-0.46768,0.11260,-0.33061,-0.41569,-0.47070,-0.33940,-0.48050,-0.61031,-0.49137,-0.34016,-0.55266,-0.64544
-0.56124,-0.59234,0.15285,-0.50398,-0.67917,-0.60428,-0.45549,-0.47179,-0.88460,-0.47784,-0.42806,-0.64301,-0.77522
-0.59697,-0.64695,0.16024,-0.60925,-0.87266,-0.76440,-0.47249,-0.49225,-0.85490,-0.51013,-0.46295,-0.66311,-0.76735
-0.62111,-0.60163,0.09737,-0.64456,-0.64875,-0.65581,-0.47812,-0.45687,-0.71812,-0.52168,-0.54319,-0.61098,-0.73824
-0.63329,-0.66527,0.14964,-0.88347,-0.81184,-0.60351,-0.46729,-0.64241,-0.79462,-0.58403,-0.43544,-0.65262,-0.77743
-0.63279,-0.76063,0.11189,-0.78053,-0.96192,-0.67812,-0.64630,-0.72153,-0.88615,-0.73427,-0.61187,-0.72313,-0.86245
-0.61939,-0.69204,0.23961,-1.25213,-0.65828,-0.73490,-0.53356,-0.55640,-0.76640,-0.50971,-0.39739,-0.64902,-0.86255
-0.59356,-0.67229,0.48496,-1.04193,-1.71346,0.06505,-0.46147,-0.43647,-0.63301,-0.85379,-0.66019,-0.21639,-0.77127
-0.55604,-0.34572,0.17294,-0.68666,-0.45750,-0.41609,-0.08633,-0.31947,-0.41193,-0.18752,-0.43318,-0.18848,-0.27004
-0.50839,-0.05276,0.30787,-0.46485,-0.05162,-0.01371,0.56656,-0.22205,-0.39005,0.28661,-0.23950,-0.00018,0.00118
-0.45241,0.15212,0.12399,-0.12321,0.16686,0.22833,0.24158,0.24551,0.06854,0.25503,0.16524,0.03278,0.24049
-0.39014,-0.72564,0.16278,-0.81610,-0.86026,-0.52089,-0.46889,-0.80154,-0.96536,-0.75723,-0.53415,-0.77532,-0.75666
-0.32387,-0.61026,0.14648,-0.80925,-0.52314,-0.74110,-0.44906,-0.59945,-0.66028,-0.57159,-0.35390,-0.60315,-0.79170
-0.25597,-0.47364,0.10924,-0.42453,-0.53019,-0.26737,-0.50573,-0.52349,-0.53861,-0.47734,-0.47169,-0.34028,-0.65721
-0.16480,-0.38091,0.11387,-0.25141,-0.50428,-0.20072,-0.41728,-0.41158,-0.41778,-0.47662,-0.38895,-0.23028,-0.51015
-0.21844,-0.33282,0.12662,-0.21271,-0.29856,-0.16345,-0.35756,-0.28375,-0.47975,-0.40210,-0.31620,-0.23485,-0.57926
-0.28184,-0.27355,0.11121,-0.15650,-0.22206,-0.12143,-0.35611,-0.22640,-0.35242,-0.35561,-0.30334,-0.17170,-0.46992
-0.23041,-0.29531,0.10315,-0.21062,-0.18270,-0.19368,-0.36163,-0.24545,-0.36654,-0.43769,-0.31789,-0.19243,-0.44448
-0.17280,-0.14074,0.09625,-0.06160,-0.08906,-0.01567,-0.11698,-0.16300,-0.24136,-0.15515,-0.26517,-0.02367,-0.27573
-0.11957,-0.19463,0.11344,-0.23223,-0.11882,0.03185,-0.13935,-0.19800,-0.33315,-0.27560,-0.24847,-0.10509,-0.32745
-0.07080,-0.09718,0.12381,-0.01466,-0.08633,0.03451,-0.09192,-0.13986,-0.25220,-0.20906,-0.15631,0.14839,-0.20436
-0.02953,0.00366,0.08199,-0.00816,0.09044,0.13253,-0.02396,-0.03490,-0.10375,0.05823,-0.04814,0.07724,-0.10292
0.00156,0.14161,0.05392,0.05968,0.16686,0.18396,0.07009,0.20971,0.15844,0.12119,0.13681,0.21040,0.09899
0.02091,-0.00669,0.07872,-0.06150,0.04931,0.12444,0.01978,-0.10396,0.02280,0.05002,-0.06843,0.02342,-0.12275
0.02812,-0.00518,0.05410,-0.04799,-0.05112,0.03792,0.00838,-0.05426,0.00311,0.01557,0.03182,0.09171,-0.08695
0.02272,0.01131,0.05609,-0.03423,-0.04146,0.08059,-0.01920,-0.00813,0.00424,-0.01123,0.13360,0.03391,-0.02503
0.00464,0.06432,0.03505,0.05324,0.11518,0.11783,0.03901,0.08510,0.07518,0.02047,0.04132,0.02242,0.07349
-0.02549,0.00791,0.04998,-0.04509,-0.01538,0.03566,0.00387,-0.01237,0.11882,-0.01497,-0.04937,0.00730,0.05069
-0.06695,-0.04928,0.05055,-0.06006,-0.05998,0.02475,-0.01233,-0.07602,-0.08779,-0.04111,-0.08219,-0.12833,0.03026
-0.11851,-0.08350,0.07482,-0.05918,-0.09364,-0.00476,-0.03581,-0.15454,-0.18301,0.00159,-0.16758,-0.14499,0.00694
-0.17764,-0.14738,0.09672,-0.07015,-0.09950,-0.05343,-0.11090,-0.17117,-0.34361,-0.15527,-0.25789,-0.18009,-0.03182
-0.24189,-0.15967,0.08539,-0.07992,-0.02704,-0.13625,-0.11342,-0.17669,-0.30821,-0.21100,-0.24822,-0.20220,-0.09374
-0.30901,-0.20684,0.09780,-0.09192,-0.06600,-0.18349,-0.16711,-0.19023,-0.42332,-0.23739,-0.24903,-0.22986,-0.23006
-0.37736,-0.30204,0.10819,-0.20153,-0.19281,-0.21225,-0.30415,-0.20389,-0.48120,-0.43251,-0.30526,-0.26258,-0.42423
-0.44370,-0.36113,0.09088,-0.29234,-0.29984,-0.34585,-0.32702,-0.22049,-0.50754,-0.46075,-0.33828,-0.34600,-0.47316
-0.50487,-0.46559,0.09298,-0.52306,-0.44910,-0.44439,-0.38040,-0.34136,-0.60949,-0.49680,-0.34797,-0.47321,-0.59014
-0.55857,-0.48506,0.08755,-0.39211,-0.43739,-0.46995,-0.44400,-0.41240,-0.61514,-0.52122,-0.38135,-0.57285,-0.60416
-0.60332,-0.55388,0.08212,-0.58213,-0.49213,-0.64455,-0.50890,-0.49602,-0.61171,-0.52345,-0.40090,-0.64853,-0.63045
-0.63667,-0.60923,0.09577,-0.63099,-0.66472,-0.60311,-0.55063,-0.56180,-0.79301,-0.52597,-0.44430,-0.67352,-0.64428
-0.65677,-0.56197,0.05955,-0.57667,-0.56970,-0.58526,-0.55599,-0.52073,-0.64638,-0.52316,-0.43376,-0.58461,-0.62347
-0.66321,-0.61319,0.06976,-0.54425,-0.62766,-0.69912,-0.61587,-0.60966,-0.68053,-0.59407,-0.46039,-0.66513,-0.63518
-0.65554,-0.56719,0.06472,-0.62403,-0.49859,-0.55829,-0.55877,-0.56797,-0.66110,-0.56598,-0.43501,-0.62368,-0.57844
-0.63378,-0.50551,0.06348,-0.53771,-0.39832,-0.45956,-0.48618,-0.53159,-0.54683,-0.54811,-0.41045,-0.57717,-0.55916
-0.59873,-0.52085,0.07664,-0.64608,-0.45984,-0.39325,-0.52693,-0.51344,-0.59323,-0.48267,-0.44909,-0.57233,-0.57166
-0.55173,-0.56139,0.13330,-0.75471,-0.54384,-0.27351,-0.55629,-0.54202,-0.70176,-0.53272,-0.45942,-0.62488,-0.62478
-0.49386,-0.49674,0.09967,-0.56175,-0.49603,-0.29663,-0.54326,-0.38258,-0.61131,-0.47573,-0.45270,-0.53773,-0.60969
-0.42770,-0.40986,0.10116,-0.35036,-0.30970,-0.31081,-0.39077,-0.31891,-0.58098,-0.42858,-0.46376,-0.37306,-0.57170
-0.35523,-0.29368,0.09850,-0.24034,-0.21128,-0.16596,-0.31876,-0.24759,-0.49047,-0.34641,-0.38118,-0.20390,-0.33091
-0.27858,-0.24614,0.10064,-0.24365,-0.05810,-0.12350,-0.30247,-0.20676,-0.34314,-0.33925,-0.30933,-0.18684,-0.34831
-0.20077,-0.09627,0.11277,-0.12335,0.09175,-0.00688,-0.14355,-0.15721,-0.13926,-0.28113,-0.18414,-0.06242,0.04354
-0.12674,-0.17114,0.09420,-0.18103,-0.09581,-0.00840,-0.23306,-0.21670,-0.27292,-0.26487,-0.24831,-0.14541,-0.04493
-0.05959,-0.06260,0.08685,-0.15190,0.00882,0.12937,-0.12408,-0.07229,-0.02912,-0.12408,-0.15722,-0.04875,-0.05675
-0.00183,-0.00767,0.08760,-0.12190,-0.02155,0.17131,-0.00273,0.02787,0.04047,0.02143,-0.13324,-0.06550,0.00715
0.04483,0.00840,0.10421,-0.06358,-0.09145,0.19749,-0.05736,0.10997,0.01332,-0.09089,-0.04791,0.14200,-0.02758
0.07821,0.04061,0.08756,0.12279,-0.06902,0.21589,0.00945,0.12331,0.01801,-0.01083,-0.01568,-0.03251,0.04469
0.09643,0.09718,0.06496,0.12662,-0.04729,0.14192,0.03859,0.08600,0.18465,0.09354,0.09839,0.15211,0.09726
0.09894,0.07125,0.12644,-0.00451,0.08498,0.13974,-0.00226,0.15155,0.26948,-0.19990,0.15145,0.02976,0.09215
0.08576,0.26707,0.16234,0.18801,0.31297,0.22648,0.07722,0.20415,0.51608,0.09634,0.32043,0.55713,0.17191
0.05729,0.36386,0.11920,0.25188,0.36404,0.55603,0.21070,0.32868,0.49600,0.23418,0.30640,0.48313,0.40760
0.01489,0.18952,0.11012,0.12488,0.07513,0.30910,0.10420,0.25478,0.20507,0.01676,0.21635,0.37575,0.21312
-0.03977,0.06011,0.10357,0.11477,0.11451,0.29112,0.05415,-0.09302,0.02735,-0.00720,0.06827,0.06088,-0.02976
-0.03735,-0.16745,0.05798,-0.22353,-0.05122,-0.16292,-0.18418,-0.20346,-0.21521,-0.21701,-0.08306,-0.17532,-0.15856
-0.23799,-0.30700,0.09580,-0.18629,-0.28381,-0.21890,-0.37706,-0.27320,-0.36609,-0.42375,-0.15782,-0.39308,-0.39003
-0.44313,-0.29184,0.11149,-0.27692,-0.42236,-0.16615,-0.29852,-0.41034,-0.10752,-0.38763,-0.22061,-0.22609,-0.40222
-0.64311,-0.46982,0.13927,-0.61942,-0.63800,-0.55101,-0.40668,-0.55989,-0.19396,-0.47775,-0.49786,-0.45087,-0.30275
-0.67437,-0.83851,0.14543,-0.86225,-1.08541,-0.92306,-0.99369,-0.80015,-0.70822,-0.91849,-0.60708,-0.76662,-0.72009
-0.96296,-0.94769,0.20287,-0.95136,-1.06970,-1.11220,-1.09684,-0.97697,-0.86606,-1.08940,-0.43564,-1.02945,-0.84922
-1.23428,-1.15005,0.16880,-1.20315,-1.28464,-1.17347,-1.24912,-1.14534,-0.88262,-1.33609,-0.87084,-1.31817,-1.03708
-1.47354,-1.22426,0.20371,-1.18097,-1.55843,-1.24704,-1.24494,-1.33164,-0.89643,-1.47827,-1.02361,-1.03761,-1.24364
-1.67269,-1.53453,0.17517,-1.65190,-1.86303,-1.47581,-1.36760,-1.61273,-1.23103,-1.55473,-1.40492,-1.56755,-1.61600
-1.83213,-1.82560,0.16057,-1.97789,-2.08850,-1.86734,-1.54362,-1.83583,-1.82405,-1.75296,-1.62048,-1.81519,-1.93010
-1.85011,-2.03398,0.16315,-2.06524,-2.20062,-1.89377,-1.99306,-1.88893,-2.22695,-1.81594,-1.98872,-1.95735,-2.30918
-2.05597,-2.30672,0.19801,-2.29507,-2.56981,-2.51914,-2.28365,-2.31950,-2.51613,-1.97722,-2.10391,-2.10796,-2.37483
-2.22631,-2.42634,0.25294,-2.47739,-2.80079,-2.80191,-2.18071,-2.49630,-2.49170,-2.02569,-2.25493,-2.25414,-2.47985
-2.36039,-2.44527,0.22626,-2.50327,-2.94112,-2.63074,-2.24230,-2.44231,-2.50127,-2.17552,-2.27266,-2.27323,-2.47030
-2.45766,-2.48949,0.24853,-2.58101,-2.97954,-2.77351,-2.32884,-2.43339,-2.56132,-2.16238,-2.30015,-2.26721,-2.50757
-2.31992,-2.63703,0.34850,-2.71137,-3.06629,-3.28772,-2.35364,-2.56774,-2.84067,-2.18623,-2.43146,-2.30935,-2.61584
-2.46676,-2.71157,0.38020,-2.77400,-3.15170,-3.38738,-2.41312,-2.71872,-3.03499,-2.24991,-2.51942,-2.27843,-2.58804
-2.57771,-2.66895,0.36922,-2.65816,-3.07448,-3.22714,-2.38430,-2.78038,-3.08533,-2.14508,-2.60099,-2.26120,-2.47247
-2.65240,-2.63190,0.31462,-2.61981,-2.97582,-3.04161,-2.37500,-2.80043,-2.95949,-2.15187,-2.68209,-2.26112,-2.45180
-2.69067,-2.55070,0.28027,-2.50707,-2.75138,-2.85380,-2.22317,-2.87109,-2.86026,-2.21913,-2.63148,-2.19538,-2.39430
-2.69255,-2.52933,0.27288,-2.52724,-2.75746,-2.71072,-2.23275,-2.88384,-2.80711,-2.33142,-2.65842,-2.11731,-2.26700
-2.47614,-2.58444,0.28618,-2.44588,-2.79380,-2.72287,-2.25680,-3.03361,-2.86347,-2.29397,-2.75154,-2.20460,-2.47782
-2.53020,-2.62848,0.31004,-2.55731,-2.60425,-2.81445,-2.34081,-3.22424,-2.81210,-2.25023,-2.92092,-2.35121,-2.40935
-2.54852,-2.37819,0.29719,-2.25940,-2.46110,-2.67473,-2.22525,-2.91765,-2.69376,-2.07614,-2.30084,-2.13440,-2.03857
-2.53121,-2.14494,0.12314,-2.01327,-2.22118,-2.24176,-2.17462,-2.39669,-2.18215,-2.10660,-2.04527,-2.06733,-2.00049
-2.47866,-2.02196,0.16493,-1.87109,-2.04791,-2.07041,-1.99467,-2.37002,-2.03297,-2.16722,-1.95606,-1.94283,-1.76640
-2.39143,-2.15986,0.21383,-2.04982,-2.21449,-2.28231,-1.97680,-2.64756,-2.08500,-2.22605,-2.22344,-1.89627,-1.99685
-2.10459,-2.13626,0.24990,-2.02251,-1.99930,-2.51053,-1.72076,-2.45459,-2.27597,-2.03676,-2.33461,-1.92498,-2.08260
-2.06987,-1.94847,0.27418,-1.75713,-1.78983,-2.21308,-1.46868,-2.08145,-2.35787,-1.76142,-2.16788,-1.79184,-2.09556
-2.00075,-1.73582,0.21675,-1.77538,-1.59940,-2.01642,-1.40491,-1.70322,-1.96240,-1.64402,-2.06022,-1.52782,-1.66446
-1.89784,-1.33913,0.11786,-1.34826,-1.24249,-1.51404,-1.22020,-1.21084,-1.52930,-1.34978,-1.37285,-1.21753,-1.38599
-1.76197,-1.28785,0.14691,-1.25862,-1.21487,-1.44101,-1.13035,-1.11224,-1.39779,-1.25067,-1.32585,-1.17435,-1.57273
-1.59414,-1.25415,0.13124,-1.24376,-1.18854,-1.44047,-1.07037,-1.16373,-1.34412,-1.07825,-1.34931,-1.24817,-1.41477
-1.25831,-1.03317,0.13368,-0.89518,-1.03069,-1.32973,-0.95312,-1.03934,-1.06867,-0.92510,-0.89561,-1.15772,-1.03650
-1.14371,-0.79992,0.09764,-0.81796,-0.80516,-1.00908,-0.72729,-0.89599,-0.80406,-0.66311,-0.71792,-0.75828,-0.80033
-1.00400,-0.42208,0.08150,-0.41453,-0.29259,-0.44121,-0.45072,-0.47248,-0.48313,-0.48513,-0.32865,-0.31951,-0.53289
-0.84141,-0.37312,0.09877,-0.39003,-0.28125,-0.28234,-0.42533,-0.48751,-0.51178,-0.35934,-0.27973,-0.24215,-0.47177
-0.66121,-0.32696,0.10277,-0.31642,-0.15392,-0.36202,-0.45282,-0.42649,-0.41199,-0.35751,-0.24850,-0.17719,-0.36278
-0.29734,-0.32106,0.14040,-0.27094,-0.08937,-0.35411,-0.27064,-0.50219,-0.50498,-0.35453,-0.23181,-0.17140,-0.46061
-0.22517,0.03742,0.08308,-0.04924,0.03790,0.13095,0.00204,-0.08398,0.15710,-0.03933,0.12739,0.07234,0.01901
-0.15855,0.20232,0.08898,0.08847,0.25820,0.25241,0.17277,0.09432,0.20501,0.23104,0.30965,0.32347,0.08784
-0.09657,0.27900,0.07430,0.28806,0.40714,0.32587,0.21444,0.26049,0.22291,0.29645,0.27685,0.35191,0.14594
-0.04203,0.07798,0.04446,-0.01806,0.06072,0.10731,0.07482,0.06172,0.10758,0.06191,0.15182,0.10040,0.07161
0.12461,0.07495,0.07307,-0.02288,0.11318,0.12165,0.08349,0.02562,0.11512,-0.05678,0.17373,0.13378,0.06264
0.03721,0.00101,0.07731,-0.02802,0.02085,0.09958,-0.02809,-0.02434,0.01362,-0.17309,0.09316,-0.01169,0.04814
-0.06653,-0.07898,0.09691,-0.04142,0.02915,0.03890,-0.03457,-0.13679,-0.20862,-0.22505,0.02442,-0.13092,-0.10489
-0.17774,-0.16228,0.10355,-0.06984,-0.02911,-0.05743,-0.22408,-0.20583,-0.31296,-0.29241,-0.05534,-0.16417,-0.21164
-0.29225,-0.28419,0.13562,-0.18112,-0.15249,-0.17050,-0.32576,-0.23740,-0.46543,-0.41333,-0.14799,-0.23874,-0.50909
-0.40853,-0.38206,0.09477,-0.30839,-0.28463,-0.35544,-0.41832,-0.30965,-0.47824,-0.46196,-0.28137,-0.36057,-0.56207
-0.52255,-0.47782,0.08249,-0.38484,-0.46604,-0.51274,-0.49448,-0.41863,-0.50357,-0.56224,-0.32543,-0.50775,-0.60249
-0.62801,-0.61065,0.09758,-0.43694,-0.68981,-0.71715,-0.55678,-0.54960,-0.68060,-0.63881,-0.48465,-0.65208,-0.70011
-0.72149,-0.70839,0.10162,-0.51173,-0.83094,-0.71177,-0.62422,-0.67078,-0.86677,-0.69181,-0.69595,-0.69984,-0.78014
-0.79992,-0.81538,0.09885,-0.73594,-0.96103,-0.86948,-0.67253,-0.76257,-0.94920,-0.81978,-0.75079,-0.73812,-0.89433
-0.86209,-0.80340,0.09581,-0.65851,-0.89702,-0.93584,-0.76446,-0.70041,-0.88415,-0.79536,-0.73963,-0.75448,-0.90414
-0.90404,-0.90398,0.12030,-0.83074,-0.93465,-1.17266,-0.89308,-0.78488,-0.95340,-0.90460,-0.75475,-0.82569,-0.98531
-0.92456,-0.94635,0.10779,-0.89509,-1.00981,-1.15748,-0.93244,-0.83180,-0.97742,-1.00098,-0.80655,-0.83738,-1.01458
-0.92377,-1.01520,0.10628,-0.90606,-1.12847,-1.21731,-0.97837,-0.94308,-1.04796,-1.04313,-0.89702,-0.91498,-1.07562
-0.90141,-0.93048,0.07006,-0.81010,-0.94807,-0.96879,-0.89087,-0.91103,-0.98635,-1.03012,-0.86998,-0.87826,-1.01126
-0.85859,-0.86639,0.06520,-0.89293,-0.88095,-0.86639,-0.77590,-0.92237,-0.93531,-0.83999,-0.76944,-0.81953,-0.96112
-0.79706,-0.85142,0.08726,-0.89504,-0.79255,-0.97844,-0.79041,-0.90503,-0.89976,-0.91199,-0.71492,-0.73292,-0.89319
-0.71908,-0.73602,0.09017,-0.82651,-0.58677,-0.68303,-0.71924,-0.74866,-0.74934,-0.90447,-0.67387,-0.67482,-0.79352
-0.62599,-0.52301,0.09979,-0.43719,-0.44577,-0.47806,-0.55240,-0.56170,-0.52536,-0.68331,-0.58328,-0.34162,-0.62139
-0.52260,-0.40146,0.09389,-0.28738,-0.37035,-0.34029,-0.40521,-0.42464,-0.45157,-0.52226,-0.38967,-0.26394,-0.55927
-0.41235,-0.37054,0.09945,-0.33274,-0.29142,-0.34583,-0.30186,-0.32386,-0.45159,-0.50944,-0.46844,-0.20499,-0.47523
-0.29680,-0.28656,0.09109,-0.28827,-0.17405,-0.16178,-0.32127,-0.34361,-0.41515,-0.39578,-0.30792,-0.17230,-0.28545
-0.17992,-0.15898,0.08204,-0.21165,-0.09338,-0.09007,-0.25247,-0.05853,-0.13918,-0.28803,-0.22194,-0.06519,-0.16930
-0.06801,-0.10969,0.09342,-0.23314,-0.02008,0.05674,-0.14148,-0.02942,-0.08053,-0.16219,-0.19428,-0.08839,-0.20408
0.03647,0.10091,0.10067,-0.06594,0.18618,0.28664,0.09977,0.08990,0.12973,0.12667,-0.04029,0.10221,0.09428
0.13046,0.05170,0.10238,-0.09644,0.13379,0.25818,0.08777,0.09748,0.05550,-0.01769,-0.06682,0.03042,0.03480
0.21034,0.27793,0.09181,0.15278,0.44484,0.32236,0.21794,0.32168,0.22970,0.23811,0.28056,0.38768,0.18363
0.27212,0.19414,0.07389,0.13023,0.37223,0.26068,0.13653,0.17102,0.18276,0.18290,0.16997,0.20491,0.13014
0.31358,0.26777,0.09734,0.19801,0.42406,0.31535,0.27905,0.21343,0.18840,0.23163,0.26589,0.42703,0.13487
0.33372,0.29725,0.10307,0.17750,0.45050,0.34977,0.23379,0.35882,0.21810,0.22600,0.33660,0.44102,0.18045
0.33170,0.28999,0.14939,0.10074,0.58236,0.38914,0.27364,0.23917,0.20285,0.25483,0.25919,0.46774,0.13028
0.30744,0.29153,0.13257,0.14349,0.39700,0.33830,0.22653,0.18988,0.19647,0.31858,0.34103,0.58175,0.18228
0.26197,0.22387,0.11550,0.12726,0.41546,0.25269,0.17559,0.09590,0.19481,0.11758,0.29824,0.40382,0.15733
0.19700,0.20740,0.10038,0.13802,0.39647,0.24209,0.09946,0.16134,0.19336,0.11241,0.22384,0.35694,0.15004
0.11434,0.00758,0.05418,-0.01430,0.01736,0.08817,-0.01925,-0.07091,-0.02403,-0.04438,0.02069,0.02356,0.09893
0.01669,-0.03481,0.09450,-0.06653,0.01353,0.06639,-0.07199,-0.04296,-0.07345,-0.25696,0.02855,-0.00890,0.06422
-0.09192,-0.16861,0.08634,-0.08300,-0.09531,-0.08839,-0.18871,-0.19379,-0.30719,-0.31487,-0.10081,-0.18407,-0.12998
-0.20863,-0.26727,0.09304,-0.15910,-0.15662,-0.23658,-0.29458,-0.20585,-0.44785,-0.33214,-0.25895,-0.21789,-0.36309
-0.32983,-0.41004,0.08939,-0.33683,-0.38299,-0.32357,-0.43539,-0.29631,-0.53210,-0.46304,-0.32899,-0.45534,-0.54581
-0.45040,-0.54496,0.09750,-0.38797,-0.50991,-0.59339,-0.53262,-0.52447,-0.63934,-0.59093,-0.38440,-0.62571,-0.66091
