cte_true,mc_mean,mc_std,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9
-0.45427,-0.52008,0.09269,-0.44666,-0.65515,-0.53685,-0.45936,-0.38689,-0.66277,-0.53270,-0.51747,-0.42813,-0.57483
-0.52626,-0.60427,0.10481,-0.45935,-0.71064,-0.47254,-0.52241,-0.53226,-0.75922,-0.61260,-0.69756,-0.60451,-0.67160
-0.59772,-0.61687,0.10233,-0.47383,-0.67237,-0.54872,-0.50427,-0.56151,-0.76742,-0.63233,-0.78230,-0.61088,-0.61511
-0.66111,-0.58203,0.13882,-0.47900,-0.51329,-0.54640,-0.46320,-0.46351,-0.63536,-0.67005,-0.92344,-0.58286,-0.54314
-0.71547,-0.58324,0.11607,-0.45559,-0.58397,-0.51223,-0.47653,-0.57211,-0.63459,-0.67352,-0.85342,-0.53298,-0.53745
-0.75917,-0.64902,0.10239,-0.61875,-0.63760,-0.63284,-0.51147,-0.61972,-0.62690,-0.69423,-0.91144,-0.62239,-0.61484
-0.67595,-0.72332,0.10185,-0.65177,-0.73540,-0.72647,-0.60186,-0.72836,-0.74544,-0.73363,-0.97837,-0.64262,-0.68930
-0.80095,-0.87528,0.19684,-0.80940,-0.93098,-0.83628,-0.79773,-0.77730,-0.86148,-0.81300,-1.41353,-0.72371,-0.78939
-0.91520,-0.95889,0.13473,-0.96072,-1.06299,-1.01591,-0.95807,-0.80710,-1.00374,-0.88575,-1.24578,-0.81004,-0.83881
-1.01449,-1.02020,0.10809,-1.06527,-1.05465,-1.06175,-1.01535,-0.85907,-1.10916,-1.03415,-1.20777,-0.87767,-0.91715
-1.09331,-1.05286,0.14422,-0.99339,-1.15346,-1.08263,-1.00142,-0.85605,-1.18488,-1.10665,-1.31527,-0.86536,-0.96954
-1.15018,-1.03341,0.14976,-1.01206,-1.11660,-1.13484,-0.98091,-0.78466,-1.05496,-1.10753,-1.31958,-0.88012,-0.94284
-1.18521,-1.14517,0.16238,-1.07592,-1.40729,-1.13545,-1.07494,-0.89279,-1.22781,-1.18468,-1.39112,-1.02578,-1.03588
-1.19699,-1.15545,0.21032,-1.08717,-1.35858,-1.14210,-1.06901,-0.84885,-1.17778,-1.44459,-1.46989,-0.92945,-1.02711
-1.18495,-1.04852,0.19093,-0.82720,-0.79335,-0.92718,-1.13526,-1.00757,-1.02418,-1.15600,-1.44204,-1.18675,-0.98565
-1.15010,-1.12314,0.27492,-1.40583,-0.76195,-0.99497,-1.24809,-0.69236,-0.99299,-1.34523,-1.46550,-1.34354,-0.98100
-1.09389,-0.97210,0.33067,-1.31986,-1.01529,-0.98431,-1.21777,-0.21888,-0.74467,-1.23573,-1.26622,-0.86890,-0.84942
-1.01816,-0.89231,0.24916,-1.34710,-1.05271,-0.74069,-1.17713,-0.86278,-0.57595,-0.95050,-0.91456,-0.66840,-0.63327
-0.92383,-0.59200,0.27993,-0.60624,-0.25019,-0.36524,-1.09099,-0.83527,-0.17722,-0.73081,-0.77334,-0.55176,-0.53888
-0.81517,0.14744,0.59423,0.03476,0.56089,0.07544,-0.82481,0.56512,0.39769,-0.45490,-0.22373,1.28677,0.05715
-0.69492,0.02832,0.29319,-0.39133,0.15245,0.28084,-0.47549,0.08403,0.42259,-0.21640,0.07582,0.15771,0.19294
-0.56399,0.31897,0.49716,-0.16207,0.50514,0.21234,-0.25044,-0.22186,0.59138,0.16945,0.22961,0.80005,1.31614
-0.42694,0.30004,0.42677,-0.26182,0.35866,0.14765,0.31104,-0.33943,0.53366,0.23938,0.21961,0.65797,1.13370
-0.28866,0.37385,0.48169,0.12734,0.09568,0.27489,1.27994,0.11854,0.68065,-0.38824,0.05744,0.77680,0.71547
-0.14985,1.34188,0.93153,-0.92298,1.57202,1.53037,2.04200,2.30884,0.68313,1.42064,1.46275,2.16497,1.15703
-0.01447,2.61654,0.95435,0.58959,3.25169,2.02532,3.43358,3.17168,1.62462,2.78796,3.50560,3.33994,2.43547
0.11106,3.69478,0.71082,2.69553,4.21132,2.79554,4.12310,4.31098,3.68776,3.16686,4.83564,3.94391,3.17716
