cte_true,mc_mean,mc_std
-2.81995,-2.96856,0.63275
-2.91915,-3.18234,0.48937
-2.98250,-3.20585,0.60008
-3.00987,-2.92584,0.29653
-2.79772,-3.20000,0.53195
-2.87699,-3.25412,0.48049
-2.92093,-2.59376,0.44151
-2.92956,-2.39511,0.50626
-2.90307,-1.44330,0.94423
-2.84189,-2.16602,0.53381
-2.52943,-2.57123,0.54415
-2.52101,-2.29024,0.92467
-2.47821,-2.63704,0.44422
-2.40149,-2.58604,0.40840
-2.29152,-2.52298,0.44448
-2.14914,-2.13658,0.36426
-1.75756,-2.30973,0.38467
-1.66679,-1.81815,0.29081
-1.54355,-1.49314,0.32988
-1.38877,-1.01149,0.20728
-1.20348,-0.89379,0.16850
-0.99221,-0.78559,0.16193
-0.56994,-0.72465,0.25443
-0.43304,-0.01887,0.16496
-0.29921,0.23669,0.14815
-0.16725,0.08481,0.17405
-0.03787,0.46134,0.16229
0.08434,0.32146,0.15697
0.24406,0.19336,0.14151
0.21604,0.38129,0.15876
0.16734,0.15200,0.13041
0.10240,-0.07386,0.15947
0.02494,0.09452,0.13179
-0.06254,-0.01106,0.08127
-0.15883,0.18292,0.13017
-0.25911,0.32217,0.23491
-0.36103,-0.06239,0.22254
-0.46207,-0.81543,0.26009
-0.55876,-0.67974,0.16044
-0.64677,-0.73519,0.18293
-0.72297,-0.55701,0.17935
-0.78538,-0.42867,0.14835
-0.83166,-0.36549,0.20350
-0.85950,0.93584,0.92498
-0.86799,1.17183,0.65297
-0.85708,0.76866,0.68395
-0.82704,1.33831,0.34926
-0.77880,1.20993,0.37685
-0.71436,1.11989,0.28806
-0.63544,1.40389,0.33610
-0.54449,1.78535,0.29898
-0.44521,2.07163,0.31696
-0.34091,2.69455,0.45538
-0.23408,1.92787,0.42992
-0.12822,3.80806,0.80803
-0.02797,2.36928,0.56877
0.06305,4.96275,0.75392
0.14166,3.65806,0.51743
0.20562,2.87627,0.34328
0.25191,2.63252,0.36520
0.27871,2.76915,0.46393
0.28564,3.70201,0.60747
0.27224,4.34106,0.85346
0.23881,1.73969,0.31512
0.18670,2.81941,0.35410
0.11703,1.00845,0.27626
0.03279,1.74804,0.32948
-0.06278,0.93733,0.42901
-0.16669,0.36388,0.44084
-0.27686,0.09865,0.69134
-0.38863,-0.42950,0.38518
-0.49746,-0.40077,0.50085
-0.59983,-0.88248,0.23034
-0.69351,-0.89513,0.18668
